"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Novos Baianos";2020-01-27;265600;"América Tropical";32;"1974-01-01";"1g7A2Bmagu0IelCeIYDF2k"
"Super Mama Djombo";2020-01-27;313480;"Dissan Na M'bera";0;"2003-02-23";"3H1M13STqcFzl5SRsyDxQM"
"Michel Camilo";2020-01-27;357302;"Satie: Gnossiennes No. 1";38;"2016-10-07";"2mNg9lSw4VkTUGEzTTvN2a"
"Chicha Libre";2020-01-27;298440;"Indian Summer";0;"2008";"1gbenbhLRcuY5PaLmRrlPt"
"Taggy Matcher";2020-01-27;219614;"Paranoid";37;"2014-11-28";"6ME2dfYLPusdWevj5vsula"
"Rosa Balistreri";2020-01-27;130253;"Cu ti lu dissi";44;"2007";"4mzXCmayoJVfDtHmmFkni8"
"Miriam García";2020-01-27;216502;"Pintar el Sol - Remix";32;"2010-08-20";"64YiuDZw5jozMxQHSldAej"
"La Portuaria";2020-01-27;178266;"Hoy No Le Temo A La Muerte";41;"2005-01-01";"4clHsjs5zPoKXfsZBvaeUr"
"Pascuala Ilabaca y Fauna";2020-01-27;222761;"Ya No Esperes Más";0;"2016-01-01";"7Iio31mZI1g5Q9HRCDo2Jl"
"Pequeña Orquesta Reincidentes";2020-01-27;280053;"Desconsuelo";30;"2000-10-01";"4Bo99p66SA4UXOgsrT7ZpC"
"Chango Spasiuk";2020-01-27;275026;"Nazareno";0;"2016-06-17";"6iYwUTIBeOwE3NptAXPIwx"
"Manu Chao";2020-01-27;187764;"No solo en China hay futuro";36;"2017-01-03";"4jQvnIBJ1Z7y6uqrbMBc6i"
"Snooks Eaglin";2020-01-27;221840;"Malaguena";26;"2015-02-04";"0swNksscllX2uKAYfFoLuu"
"Bobby McFerrin";2020-01-27;526293;"Improvisació 1 - Live";31;"2009-02-24";"5HMHIOVvg1YF2WLdVZPnsk"
"Serge Gainsbourg";2020-01-27;136173;"L'anamour";55;"2011-01-01";"2nVYv9PlewRjBK6vfPTpxw"
"Juana Molina";2020-01-27;223700;"Paraguaya";0;"2017-05-05";"2f1YXTBtiIygnpGI65IYBj"
"Matata";2020-01-27;187800;"Wanna Do My Thing";40;"1994-01-01";"2k25m9vcKrYhkTcRUYYzQg"
"Jarabe De Palo";2020-01-27;299653;"Corazón";27;"2017-12-01";"46HlKlgX5YULMqWAs5yazT"
"Los Mutantes del Paraná";2020-01-27;188197;"El Entrerriano";17;"2017-03-13";"7gG4z1olQ9G0VzuIDw5oiQ"
"Mr Day";2020-01-27;305186;"Queen of the Minstrels";38;"2012-04-16";"0PBjZv8mRz2mSstwm97k8R"
"Tom Zé";2020-01-27;165133;"Dor e dor";32;"1972";"4g9eq1iulwITLm6N0xttpW"
"Compass: Mexican Institute Of Sound + Toy Selectah";2020-01-27;237752;"Before the Sunset (feat. Gael Garcia Bernal, Stela Campos, Bruno Morais and Iara Renno)";26;"2016-08-26";"7rXqz5aBkRKlKRjksFEVe1"
"Céu";2020-01-27;212040;"Concrete Jungle";38;"2005";"6dG1XPrl1KEeK4MND7WAoB"
"Kevin Johansen";2020-01-27;202906;"Baja a la Tierra (feat. Lila Downs)";49;"2012-06-20";"5Rnk0JczvdBVg123Mpd483"
"Fred Astaire";2020-01-27;287773;"The Carioca";33;"2017-10-20";"48u8T69QYtvg6edsQtgYXV"
"Ananda Shankar";2020-01-27;212373;"Light My Fire";33;"1970";"24R9CyPLFa0CJrSZ9whlT3"
"Esther Phillips";2020-01-27;231666;"Use Me";43;"2014";"5e5P0LttxIUtbeLjxtuftu"
"Los Espiritus";2020-01-27;273971;"Perdida En El Fuego";47;"2017-05-01";"1ahdp3YzkgsUZZl3gJPYgL"
"K. Frimpong & His Cubano Fiestas";2020-01-27;525008;"Me Yee Owu Den";24;"2010-08-02";"4ogePZ3mtDw3frtBFbkhGZ"
"Benjamim";2020-01-27;312562;"Terra Firme";38;"2017-05-24";"26UcDVW2L8tKj5Y6fYWhVc"
