"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Niño de Elche";2020-12-10;227187;"El Pregón de los Caramelos";18;"2019-05-24";"71DA1lG47JXG6YNggUB55b"
"Dr. Calypso";2020-12-10;176000;"Plan 10: The Return...";32;"2005-03-29";"5P1Vv0FQC4QrgPOCZKTXsG"
"Galt MacDermot";2020-12-10;205720;"Coffee Cold";61;"2000-01-01";"6f4b9wVTkKAf096k4XG6x5"
"Sashamon";2020-12-10;244000;"Japanese Squeeze";50;"2009-03-25";"2jFQPbYW6oYn86f83Jsg4Q"
"Charles Pasi";2020-12-10;165733;"All The Way";46;"2017-09-29";"2426ubr8u0i06H7ZYlYuA0"
"Buena Vista Social Club";2020-12-10;256653;"Chan Chan";72;"1997-06-23";"6DPdEaZ0KDBCCgXyy4q8bi"
"Noir Désir";2020-12-10;288693;"Le vent nous portera";64;"2001-01-01";"2GbW5WBU1BFSChvxtt6BBH"
"La Familia de Ukeleles";2020-12-10;238423;"Caracoles";34;"2014-04-01";"2dX9HpUx7txushCURxvQAj"
"Preservation Hall Jazz Band";2020-12-10;241160;"Santiago";30;"2017-04-21";"7D5XbqND9FEqg4SIEguwwA"
"La iaia";2020-12-10;163801;"La Platja";37;"2011-10-01";"2eTEwdKYxW4wsTvMKClNP2"
"Janis Joplin";2020-12-10;261893;"Kozmic Blues";56;"1969-09-11";"5rFRfDq52l2l5RtS5kxA9A"
"Will Butler";2020-12-10;232885;"Anna";0;"2015-03-10";"3skSkUIi340Fp7KzUAxTBW"
"C.W. Stoneking";2020-12-10;234600;"The Love Me Or Die";50;"2008-01-01";"5vusynZ8knQTYMS6ZT43P0"
"Johnny Cash";2020-12-10;207200;"Redemption Song";46;"2003-01-01";"5xeMctXQWNmMq4aAjwuR3e"
"Me and My Friends";2020-12-10;225920;"Another Lifetime";0;"2018-12-07";"3sL5fiUovDs746huOpGnWG"
"Tronco";2020-12-10;110065;"La La Land";29;"2018-11-30";"6XDPmVnp0pnv8XWtGfe0zI"
"Elia y Elizabeth";2020-12-10;120372;"Todo en la Vida";0;"1972-07-10";"2KhUgSOmxMXBwzh0qBEEBq"
"Dj Farrapo";2020-12-10;164582;"Marcianito - Cristina Renzetti Vocal Version";0;"2017-10-20";"72LU9AW6AzPodEe8FeVH3R"
"The Bryan Ferry Orchestra";2020-12-10;223093;"Reason or Rhyme";39;"2017-11-24";"6ckvWsrf15hP9vpr7tYHzh"
"Bonaparte";2020-12-10;207211;"MAñANA FOREVER";33;"2012-08-17";"1XvXRWKtWVlZtmbZSrymaf"
"Easy Star All-Stars";2020-12-10;288093;"Karma Police";44;"2006";"6mHKb99Hv8tDv4xsYqNXW8"
"Fumaça Preta";2020-12-10;159513;"Toda Pessoa";0;"2014-09-15";"36wApbIcDo6iCWZdRbpNC5"
"Owen Gray";2020-12-10;187253;"Give Me a Little Sign";42;"2017-01-27";"6JjkqLFqmmsMpPE9WY5xQi"
"Kortatu";2020-12-10;112720;"Don Vito y la Revuelta en el Frenopático";41;"1983-05-15";"2GUirHCExX549jcIgaYWKO"
"Flo Morrissey";2020-12-10;261384;"Grease";0;"2017-01-13";"4F0zRJTpOsSvHQdtqdw6h5"
"Rico Rodriguez";2020-12-10;229560;"Wareika Vibes";35;"2006-01-01";"73Fna55nJIVwYycSssmpZ3"
"Dominique A";2020-12-10;174240;"Les Enfants du Pirée";36;"2012-01-04";"6BQgO3nNdRh8X9yJggTgKn"
"Los Fabulosos Cadillacs";2020-12-10;257000;"Strawberry Fields Forever - Remasterizado 2008";50;"1995-06-18";"5PeJ5yyyJWcC0wkuMHGSqc"
"Shantel";2020-12-10;201266;"Bucovina";42;"2017-11-02";"3pHFRveyl26dcZd4F3sX6b"
"Boogie Belgique";2020-12-10;350091;"Forever and Ever";46;"2013-06-27";"2XEImgSW71w19QxwWABzBy"
