"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Julieta";2022-09-19;194169;"Tu Juru Ju";0;"2021-07-02";"61F0yPd6Dd97aJIQewcInu"
"Zuaraz";2022-09-19;187016;"La Canícula";46;"2021-01-21";"6B8eaSDz44DFsAwmgFWjaK"
"Niña Polaca";2022-09-19;193401;"La Muerte de Mufasa";38;"2021-09-24";"5ySyZ3YTicUsikbqJYuWyI"
"Pipiolas";2022-09-19;221727;"Narciso";36;"2022-01-14";"5CQVRj9jXZkhrZSW5w3MgU"
"Ginebras";2022-09-19;159786;"Alex Turner";0;"2022-09-08";"4jzP7NAgCO7zqDIdZsTnzs"
"Malamute";2022-09-19;184329;"La Oreja de Van Gogh";31;"2022-05-26";"3ajsC7V1eThE9y2Jg3FHTa"
"Salvador Sobral";2022-09-19;194986;"aplauso dentro (feat. Margarida Campelo)";30;"2021-05-28";"2hkR2iRFbnUUp8XRu3KXzh"
"Taggy Matcher";2022-09-19;215318;"Volvere Mañana";31;"2021-10-29";"73npYj7orm7hDSD7AKIwKT"
"Bourbon Sweethearts";2022-09-19;143655;"Coconut Woman";30;"2018-11-09";"3JgsxaF6WquAaHpw25osda"
"Laila Al Habash";2022-09-19;165533;"Ponza";36;"2021-11-05";"1DuxRyJopWZslxD48VCaa4"
"Egon Soda";2022-09-19;285520;"Todo Lo Que Sangre";23;"2022-02-25";"6Dbfet9zEtqsfpTT7ncr0R"
"ELASI";2022-09-19;192812;"VALANGHE";0;"2020-09-18";"6GQKiMAHC0k6b6gWBcsCv8"
"Karen y Los Remedios";2022-09-19;249518;"Canario";7;"2020-03-31";"6tFwiVNeI7Pdut9sWkgCXW"
"Viva Suecia";2022-09-19;228896;"No Hemos Aprendido Nada";46;"2022-03-24";"7u8Zq6ioJKl0VAgBbCThtZ"
"Jimena Angel";2022-09-19;254748;"Nadie";33;"2022-04-15";"6yRVx9fa1eQqLw5TgbxqtZ"
"Morreo";2022-09-19;179711;"Hola, Corazón";28;"2021-10-08";"5inxK8dexreAmVciKNhO11"
"Paco Ortega";2022-09-19;208127;"Mi Querida Babel";23;"2015-05-18";"7sDzROYIoKeE2ITYcugvBi"
"Santa Salut";2022-09-19;161000;"OASIS";37;"2022-02-03";"2YZYDm5dakQuKD9RPe7mYx"
"Karavana";2022-09-19;161560;"Madrid";43;"2021-10-22";"1eHLNGO4LRGZqsx3zgRfj2"
"Biznaga";2022-09-19;221532;"Madrid Nos Pertenece";35;"2022-04-22";"1e2tTbYm7bwhGeerohrzB9"
"Maria Rodés Y La Estrella de David";2022-09-19;176368;"Hacer El Amor";20;"2021-10-29";"59kZ9JBFUV2pNInGvHGRfM"
"The Limboos";2022-09-19;156434;"Space Mambo";25;"2014-09-29";"5nk1qX8N3eqSvconHBTwoB"
"Jungle Fire";2022-09-19;229080;"Atómico";44;"2020-02-14";"2bproUHkH4ZckvOhxIYoT7"
"Calypso Rose";2022-09-19;191239;"Watina";34;"2022-05-19";"7zphOHzIezpR3Q8jIHj8Sb"
"Rodrigo y Gabriela";2022-09-19;204063;"Acredita No Véio (Listen To The Old Man) - Sofi Tukker Remix";28;"2021-01-29";"7nYU8bDvapUDjdWkqkUDa9"
"Trio SR9";2022-09-19;227748;"One Last Time";34;"2022-08-26";"1oFzitE8JZm2AF3wJbkiXN"
"Marisa Valle Roso";2022-09-19;166475;"Cantemos";13;"2022-06-21";"5F7EGX8TbjsuqnChaYs1l5"
"Sexenni";2022-09-19;192333;"El Puma";36;"2021-06-04";"57OjOMxljBzzop1lBUpVFQ"
"Melenas";2022-09-19;282169;"Osa Polar";27;"1981";"6t05m4JxBdRonMD5T1hYys"
"Ley Line";2022-09-19;183502;"Ciranda";42;"2020-12-04";"7chq6VXsRNWMf5s5SH2z9T"
