"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Chukky";2024-05-05;198442;"Ojos Enormes";34;"2020-03-26";"7Gqx4sWaPP7zet5Rvvs5ZH"
"Svetlana";2024-05-05;202820;"Moderna del raval";25;"2024-03-22";"6OD66O1K8GOFIWTkNhbjr9"
"Antonio González";2024-05-05;114133;"Fiel Amigo";30;"1994-10-07";"1wcKZZDUic36FDcckYLnRg"
"Sílvia Pérez Cruz";2024-05-05;274739;"Nombrar es imposible - Mov.5: Renacimiento";33;"2023-04-21";"1PcfqYmzT3TMYQclrZJU0J"
"Anna Andreu";2024-05-05;133911;"Canción del Jinete";27;"2020-11-06";"6pNDndp6e0RX15DXQbaxjE"
"Quentin Gas & Los Zíngaros";2024-05-05;174602;"Amén";27;"2023-10-10";"6h4OdhM3rWk358XA4dD3Lq"
"MARIA HEIN";2024-05-05;163293;"LA DAMA DE MALLORCA";32;"2023-04-19";"0n3MkpgJq9vslNLqCuM6uF"
"Delaporte";2024-05-05;187013;"Las Tontas (de la Serie Original de Amazon, Sin Huellas)";34;"2023-02-28";"4RO2cEgojfmdscizApq8Sx"
"El Kanka";2024-05-05;207173;"Señales de Humo";40;"2013-04-22";"7auuEfoSwTUYponi3cKCuG"
"José Guardiola";2024-05-05;189600;"16 Toneladas";25;"1988-12-21";"7L6iruoWKnT2Nork2b7wYX"
"Ginestà";2024-05-05;264719;"L'Eva i la Jana";37;"2022-02-04";"2FyZ0VmioMNE06ip2kbDgN"
"Mercedes Peón";2024-05-05;147680;"O Mar";26;"2000";"0Fzmse5IJbaXjGtgrVPxyz"
"Machete en Boca";2024-05-05;204783;"Se Feliz";28;"2021-03-19";"29wRyhDAtwlUQ7QYd5eFW5"
"The Dø";2024-05-05;169586;"Only Takes A Night";20;"2015-12-11";"285PWg9pdxDrfRr7ktOJEt"
"Guitarricadelafuente";2024-05-05;240531;"A Mi Manera";53;"2022-04-22";"2LCxdI17sy3zG5FG7RwXHs"
"Ciudad Jara";2024-05-05;247500;"Último Pasillo - Acústico";30;"2020-09-28";"7DQVnPRwaxKu2SOFob89Td"
"Ayọ";2024-05-05;240120;"Down On My Knees";49;"2006-01-01";"1811h6owYzlnCx0zyIRdji"
"María Jiménez";2024-05-05;343586;"19 Días Y 500 Noches";41;"2002-01-01";"4j89DqadD1mU277shXYG8F"
"Uña Y Carne";2024-05-05;360093;"Mil Razones (feat. Bebe)";31;"2022-10-19";"2jKu7EbzdBgpUkVw03Qjg6"
"Rocío Márquez";2024-05-05;262707;"Trago Amargo";32;"2019-03-01";"1oW4QhOfI9q9vAllpW6sqy"
"Eva Sierra";2024-05-05;195292;"Rabia";27;"2023-01-20";"5RuvPVMobNyUpRDKQpc2dD"
"Carrera Blanca";2024-05-05;156500;"Ayuso, protégeme";26;"2022-11-17";"4ndOBcymR7L2epIYnMUZqy"
"Ataque Escampe";2024-05-05;214013;"Noites de agosto";27;"2013-03-25";"3Hrhf8QkQ2qcBtTbBkculn"
"Santero y Los Muchachos";2024-05-05;215546;"Complicado";29;"2022-03-11";"0cGzD3kBYbOd0B6TZzQ4ee"
"Boyanka Kostova";2024-05-05;140695;"Muinheira De Interior";34;"2020-10-07";"20YUri5FMrB59M2KNeQsQO"
"Marinah";2024-05-05;257230;"Vuelo";29;"2020-11-20";"1nlYi9SFCFh9Br73gvkQm2"
"Cosmic Wacho";2024-05-05;245021;"No Soy Malo";16;"2024-04-26";"4n3njIqx8KJR8lo7wnXo75"
"Leño";2024-05-05;157666;"Se Acabó";26;"1979-07-01";"0mHI2ldIP9spGGPe9Ga2Ua"
"Los Delinquentes";2024-05-05;173714;"La Pura Concepción";27;"2010-11-09";"7iPCuscZQRsk3dL2h6yyv3"
"Amaro Ferreiro";2024-05-05;259640;"Desesperadamente";25;"2020-02-14";"1LQaZXVB2CIAxyEhZ0kMHf"
