"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Maria Rodés";2022-08-03;195871;"Seguramente Fui Yo";23;"2020-10-16";"2m1rSuYMLpU485DM5Kzn9X"
"Rocío Saiz";2022-08-03;213867;"Si Mañana Me Muero, Te Habré Dicho Que Te Quiero";21;"2021-10-15";"2nb7GtO6IfJFwbFapM8ORP"
"Olatz Salvador";2022-08-03;206032;"Ahots Hari";9;"2021-01-20";"65DlBfjz05l7ogPJOi19Sg"
"Najwa";2022-08-03;177534;"Esta tarde vi llover";34;"2021-06-04";"4jfzDg1g67lwmVYemdoVPd"
"Balkan Paradise Orchestra";2022-08-03;225120;"Pingu (Game Sessions)";36;"2021-06-23";"1FSdi1V08eZUBrt3EpRI6X"
"Jimena Amarillo";2022-08-03;184152;"3 AMIGAS TUYAS";44;"2022-02-10";"4ifITgh9n4HwL3kwAFqNlv"
"Vicente Navarro";2022-08-03;192873;"Marchar";30;"2022-04-01";"33X3WrYXTgo62KhU1AjsEO"
"María Peláe";2022-08-03;283500;"Que Vengan A Por Mí";40;"2022-03-11";"3cAE3TZQGJELs8gxtFd1eL"
"Hermana Furia";2022-08-03;190333;"Matar a Alguien";0;"2022-06-02";"0eLK6AS3wThqPiMMmsRrdg"
"La Otra";2022-08-03;215343;"Solo para Ti";48;"2021-05-14";"23VT7JnONXrryIH95mnvh2"
"Marta Knight";2022-08-03;207659;"Strange Times Forever";17;"2022-06-03";"7zYyE3fwGkP5TNCkTmue48"
"Orquesta Akokán";2022-08-03;212000;"Mi Conga Es De Akokán";0;"2021-10-22";"7Ai6iYAynEbzcL2Omfvq1X"
"Sarria";2022-08-03;251948;"A Tu Vera";31;"2021-11-11";"2RAhNkmRdyWyAJvlQrWMvK"
"BRUNA";2022-08-03;230633;"Hazlo por Mí";34;"2020-09-23";"2gz0ApqusCGJGnYRUCnSo4"
"Kora";2022-08-03;224000;"NEQP";23;"2021-06-16";"1i4ttxQop7hln6d91dPmUq"
"Hinds";2022-08-03;167900;"De la Monarquía a la Criptocracia";27;"2021-10-15";"5aFAIfjQXClsuPrK6o1WlZ"
"Emilia y Pablo";2022-08-03;264341;"Flores Muertas - Exasperación";16;"2021-06-25";"7Jlri8Jej9kwAYJh2JW9Nz"
"Omara Portuondo";2022-08-03;273464;"Horizontes de Niebla";18;"2021-07-26";"08QaCuH26L2smTaXU6cbf1"
"Chloral";2022-08-03;226916;"Las de la Intuición";16;"2021-07-30";"655pPNF3z9YjyQrGu4dUSY"
"Rozalén";2022-08-03;237567;"Yo No Renuncio - DKV";42;"2022-04-05";"0DzRXQDEhvupId3nFv9MrO"
"Jon Batiste";2022-08-03;264501;"WE ARE";42;"2021-03-19";"6kHFkPvL2X3rZPuS3CEMUE"
"Birds on a Wire";2022-08-03;272029;"Filhos de Gandhi";30;"2021-07-16";"4ULLC5HJXwFyTVpDVGDrcM"
"Irma";2022-08-03;166106;"Va-t'en";11;"2022-05-06";"3peVjXYZgNKC4wYtxycmFe"
"Algora";2022-08-03;164266;"Medalla de Oro";11;"2021-10-29";"4gL0Xk6jAjSNVC1RrDOZa4"
"Quantic";2022-08-03;359320;"Adiós Chacón";34;"2021-10-22";"2ecxzRChLnsvsmrF3DXp4Z"
"XIXA";2022-08-03;206430;"Eclipse";23;"2021-02-19";"1i0RzDofc7pBcFrpLNqAwl"
"Ayom";2022-08-03;235265;"Me Deixe Ser";30;"2020-11-27";"0IEq71JWwZ1IKLQkw06NNr"
"Rodrigo Amarante";2022-08-03;213810;"Maré";0;"2021-07-16";"4XGFdSkArqglb0DLPeh8N5"
"Tribade";2022-08-03;226898;"Dyke";29;"2022-02-25";"7GQFQaQN8peUdde676hG2V"
"Miss Bolivia";2022-08-03;218470;"Menos Mierda";35;"2021-08-05";"6R7sheQVYhx0mGCkoSzJLr"
