"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Bombino";2020-05-19;253437;"Imajghane";26;"2018-05-18";"2Gm3Wy05MApR47NZmRo1DW"
"Christina Rosenvinge";2020-05-19;267533;"La Flor Entre la Vía";0;"2018-02-09";"43em8waJy0A4Uv2VDmzbAF"
"AfroCubism";2020-05-19;359322;"Que No Te Digan Muñeca";34;"2010-10-11";"7qXvKyPmjYWye72ZTIrihK"
"Kurt Cobain";2020-05-19;256533;"Come As You Are";32;"2004-01-01";"4gLU5fUjpKtiZF22AZ3O2x"
"Trio Ternura";2020-05-19;183053;"A Gira";51;"1973-10-22";"0LtKGt7sB3pSrduK8trZD8"
"Siloé";2020-05-19;157964;"La Verdad";0;"2016-01-01";"0pCRT4rOqZGHqeCJtPgXmC"
"The Dynamics";2020-05-19;262373;"Seven Nation Army";45;"2007";"4fePTWx5G0K3H1v2muXdHL"
"Rigoberta Bandini";2020-05-19;328996;"Too Many Drugs";0;"2020-02-28";"2S7526DjoziHWgiqpQCwZs"
"Martín Buscaglia";2020-05-19;240573;"Ante la Duda Todo";41;"2006-01-01";"7qflL2TaoD6rLfRpq3ekrQ"
"Amaia";2020-05-19;76138;"Tan Pequeñica Y Sincera";45;"2019-09-18";"67jrRTULmxbzjbjDB2ZKUg"
"Calypso Rose";2020-05-19;256453;"I Say A Little Prayer";38;"2018-05-25";"0Cr6LMHp2MfIaAB9wcsbzX"
"León Benavente";2020-05-19;195400;"Tipo D";31;"2016-04-08";"7nkxWneC4XOypUOzIQ5id9"
"Shintaro Sakamoto";2020-05-19;244440;"幽霊の気分で (Album Version)";27;"2011-11-18";"2eVJA0jqXuXb2CZUTFZheh"
"Stay Homas";2020-05-19;136573;"Stay Homa";42;"2020-05-01";"6mreVi5CyX2vrzgIlNlHSS"
"River Omelet";2020-05-19;143109;"Wild Darts";0;"2020-03-13";"4vVBpx66k2yOQ5i1Fx3OBi"
"Orlando Julius";2020-05-19;535000;"Disco Hi - Life";44;"2014-02-21";"3imgLN3LrdTmKN5ZyoDBxU"
"Mina";2020-05-19;156626;"Come sinfonia";22;"2004-10-01";"4fMiwBTVZrCqv2aWrh8KB2"
"Mucho";2020-05-19;241226;"Grupo Revelación";21;"2014-01-28";"7oG6PfzZEnHoYYVVH0Zqmt"
"Barbatuques";2020-05-19;279680;"Baianá";67;"2005-01-01";"5dEA3Zh45vQKgrmJJuFV9p"
"Carlotta Cosials";2020-05-19;228755;"Tú Me Acostumbraste";29;"2019-02-28";"0SRc3mJig4JihfW9UsM8IR"
"Conjunto Tupí";2020-05-19;156146;"Deixa a Gira Girar";25;"2008-11-09";"7LJCTKBjlAVvIgukEAJ6W8"
"Gata Cattana";2020-05-19;296000;"La prueba";0;"2012";"4eg8ReqTsC0N8BZwdEIHKN"
"Delaporte";2020-05-19;227306;"Me Encanta";25;"2018-02-23";"56b9EFjEu6ugwoingfHFlX"
"El Canijo de Jerez";2020-05-19;222817;"Libera la Fiera";30;"2018-05-11";"2bLxKso1iRPhlVVFMXhpDx"
"Doble Pletina";2020-05-19;236951;"Música para cerrar las discotecas - Versión vinilo 7 pulgadas";0;"2011-09-29";"0Q7210u71RIdGdFls9caxS"
"Tony Allen";2020-05-19;716000;"Afro Disco Beat";23;"2007-01-01";"1G9VuNrWXkCmcbUBUwdkFQ"
"Nu Genea";2020-05-19;273058;"Parev' Ajere";45;"2018-05-01";"1NuMP2jrBeyxR3MqwengWD"
"DjeuhDjoah";2020-05-19;241487;"El niño";53;"2019-03-08";"2He9SDdWsV0r3PdBPxjJrf"
"Fania All Stars";2020-05-19;221720;"Ella Fue (She Was The One)";49;"1977";"6tAFytuPkvZ7aI6XbwWQ3Z"
"Love of Lesbian";2020-05-19;299107;"Reina Leia";30;"2018-06-08";"4zKvJyW0QgwJ9HwO1kqm2J"
