"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Ocote Soul Sounds";2020-01-20;211680;"Primavera";41;"2016-02-27";"27bZK5n13Hoz2n3OscFxJf"
"The Parrots";2020-01-20;210763;"Soy Peor";0;"2018-03-06";"12U3EHDVVjyhS83gDU6hE1"
"Café Tacvba";2020-01-20;278573;"Trópico de cáncer";45;"1994-07-20";"7EJ5pXrSqqfybKyfbvlz84"
"Stanley Brinks and The Wave Pictures";2020-01-20;200149;"Orange Juice";42;"2014-01-20";"4troiZxuVOiGbqC3HrjspQ"
"Charles Bradley";2020-01-20;249846;"Why Is It So Hard";11;"2011-01-25";"6llfJp31mi9r7swqmSAwuK"
"Los Nastys";2020-01-20;142173;"Veneno de Serpiente";24;"2018-03-16";"0ML50qmmPjTjDqzTjDY8b1"
"Raimundo Amador";2020-01-20;211173;"Ay Que Gustito Pa' Mis Orejas";47;"2005-01-01";"3datOykBe0V1Yaqk3hnhPy"
"Les Négresses Vertes";2020-01-20;90293;"La valse";58;"1988";"4phKu4QfMgniJyW1dlmuUV"
"Ex";2020-01-20;272106;"Costa Rica";0;"2011-03-07";"40U7sPYfCchWnmuxhZ2r0a"
"Eduardo Mateo";2020-01-20;181133;"Yulelé";30;"1972-02-15";"1qFqxO0WFxv9TrpUEHtVWR"
"Gilberto Gil";2020-01-20;161893;"Roda";0;"1967-01-01";"6l945lS2s7VakU9pYruxhv"
"Alex Cuba";2020-01-20;172493;"Yo Sé Quién Soy";26;"2017-04-07";"0IBORAS6FA4m7zUguqp29P"
"Delvon Lamarr Organ Trio";2020-01-20;300480;"Move on Up - Live";0;"2018-04-20";"1xSCetkbORR0txwHHCVZy8"
"René Aubry";2020-01-20;341866;"Tree Song";28;"2010-02-07";"1Xbpn8JwPGKz62MGQKJ5YX"
"Antibalas";2020-01-20;594546;"Si, Se Puede";24;"2001-04-09";"0kOcbmjoEEHdelWHgNXY6F"
"Sergio Endrigo";2020-01-20;228759;"Samba delle benedizioni (Samba de bençao)";30;"1969";"3gpdC2G6up7S1G4cxtks5X"
"Lhasa De Sela";2020-01-20;287773;"La Celestina";39;"1997-02-04";"7J8k8Y7zfCFKMPWzUPGVuP"
"Atahualpa Yupanqui";2020-01-20;196080;"Regreso Del Pastor";27;"2007-01-01";"2RFmC1Dxf709qSOjz5OcNi"
"Tchan-Tchou Vidal";2020-01-20;138173;"Les deux guitares";52;"1953-10-04";"3mn4dhcG60BHDPxH8h7BPr"
"ÌFÉ";2020-01-20;405025;"3 MUJERES (Iború Iboya Ibosheshé)";22;"2017-03-31";"4uVVbtVoJCUUiFxehLvA6j"
"Frente Cumbiero";2020-01-20;261626;"Chucusteady";0;"2016-07-01";"0OeNsZlYETGOAZkdoY7uhO"
"Love";2020-01-20;243373;"Everybody's Gotta Live";42;"1971";"3p3pAclbkGDDtpvoTBYz7x"
"Salah Ragab";2020-01-20;295000;"Egypt Strut";0;"2006-10-01";"60O129BUVrQZJ5zkfnsJGf"
"Quantic";2020-01-20;250173;"No Soy del Valle";7;"2010-06-16";"2wqPDqWEsKqx8Izdbj19dh"
"Churupaca";2020-01-20;293746;"Duda Morena";0;"2013-12-31";"14izgFmt2bYnz6GT6utXKG"
"Sergio Cammariere";2020-01-20;216040;"Cantautore piccolino";42;"2008";"7A9WRw1RV9dBg31s7RLBsq"
"Eskorzo";2020-01-20;283006;"Suave";47;"2014-09-16";"6F63jSWBoMdCl5VcGH3xQO"
"Aca Seca Trio";2020-01-20;118773;"Maricón";0;"2006-06-19";"2PqHUFNbVRLFXaIwypVQwm"
"Che Sudaka";2020-01-20;211227;"La Risa Bonita";30;"2017-11-10";"7DDrKSighjS3BYhVS3lqyK"
"Dancing Mood";2020-01-20;329026;"Close To You";48;"2001-01-01";"2PQBj0ptx0kRiSFO4xrdSq"
