"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Jain";2019-11-25;168066;"Come - Femi Kuti Remix";38;"2016-11-25";"2rb6C1wUwk7hFOVmfgt19k"
"Delaporte";2019-11-25;203186;"Cariñito";46;"2018-02-23";"56b9EFjEu6ugwoingfHFlX"
"Pupkulies & Rebecca";2019-11-25;275733;"Saùde";47;"2013-10-04";"7p8X1wJrhRZzO0R3BFyrrJ"
"Susana Baca";2019-11-25;256146;"Negra Presentuosa";37;"1997";"5rvmqZXWJaqmZC2FVzz4WS"
"Bazbaz";2019-11-25;225213;"Tutto va bene";34;"2004-04-27";"5rbthNXNYbsok0iHNchuCw"
"António dos Santos";2019-11-25;440626;"Djal Bai Si Camin";25;"2014";"6QUlQVT0P1zqsIfyWTjxVt"
"BAMBIKINA";2019-11-25;275000;"Escorpiones de Tequila";33;"2016-04-15";"4gQQsCbfVbyb9VuQofaXgg"
"Orquesta Sublime";2019-11-25;187173;"Dos Locos";32;"2008-09-30";"0Ubd49DLVJPYoxWzDHvkaT"
"Carmen Souza";2019-11-25;371080;"Song for my Father";27;"2010-03-05";"07JopPt7QhTfjmazawkILn"
"Roger Mas";2019-11-25;185653;"Jordi";30;"2018-04-20";"6nbvk8naqcwh5Ui4B1L2ke"
"Lila Downs";2019-11-25;226626;"Dignificada";30;"2003-05-06";"417veGNmonVv9o0iGlFyjT"
"Nina Simone";2019-11-25;176080;"Ain't Got No - I Got Life - Single Version";46;"1968";"1ZRMX4V4gDAJzRmwUfjMYg"
"Feten Feten";2019-11-25;238730;"Camotero";20;"2018-06-01";"2WX9EaLPaJOLjlmP5ILMUp"
"Manolo Caracol";2019-11-25;174040;"La Niña de Fuego";35;"2010-08-27";"4s7GWufaRXHDER0o9jmSoa"
"Rodrigo y Gabriela";2019-11-25;361986;"Tamacun";0;"2011-07-22";"0mdRhrOERkPguZGp5zpwMA"
"Bola De Nieve";2019-11-25;173813;"Drume Negrita";19;"2003-03-03";"0QnKgQMlKjJPWEfukmzUCQ"
"Moby";2019-11-25;214226;"Run On - 2006 Remastered Version";6;"2006-10-24";"2Gb8UbnclHkNk8Ps9ws05D"
"Gyedu-Blay Ambolley and His Creations";2019-11-25;326493;"Akoko Ba";0;"2010-01-04";"6zFfgnjXWVtbVGYKQT5wgW"
"fatsO";2019-11-25;335186;"I'll Be Fine";0;"2013-07-15";"7FMtr3iNiRr2tYG0oIbxJj"
"Calypso Rose";2019-11-25;197813;"Calypso Queen";62;"2016-05-27";"6iBR8xZKexEqguM3fb1FLW"
"Ladilla Rusa";2019-11-25;211204;"Criando malvas";33;"2018-02-23";"0d5Uc8WQHb1PQdEuoQSHuE"
"Martín Buscaglia";2019-11-25;161066;"Vagabundo";42;"2006-01-01";"7qflL2TaoD6rLfRpq3ekrQ"
"Poncho Sanchez";2019-11-25;225960;"Watermelon Man";43;"1996-01-01";"07nnA2Zlxl32A0CIB2qxlf"
"Quentin Gas & Los Zíngaros";2019-11-25;285677;"Deserto rosso";29;"2017-01-13";"1gqVys3gz7LKXXnQQUqY3f"
"Radio Futura";2019-11-25;349360;"Semilla Negra";32;"1984";"7jQpgqGu7K5xj7ml8pw3R1"
"Clare & The Reasons";2019-11-25;178213;"That's All";37;"2009-10-20";"5rRAIWLlkwQZMJ5tvCAeoy"
"AfroCubism";2019-11-25;238320;"A La Luna Yo Me Voy";44;"2010-10-11";"7qXvKyPmjYWye72ZTIrihK"
"Triángulo de Amor Bizarro";2019-11-25;209372;"A Cantiga de Juan C";0;"2016-01-01";"4DAvJ6w1YLEFLLwcQfglfE"
"Roberto Fonseca";2019-11-25;267213;"Cubano Chant";29;"2016-10-28";"7iNebsQzdjcj501Gd16Hzo"
"The Dynamics";2019-11-25;333373;"Walk on the Wild Side";35;"2011-10-14";"42tmYhQPTP4fOjseSV2WT8"
