"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Santiago Motorizado";2020-06-22;181000;"En Qué Nos Parecemos";32;"2019-11-08";"69WNCQ4cWRBPIbjsBmVA5u"
"Tulsa";2020-06-22;262573;"Tres Venenos";12;"2019-09-06";"2hmPLZ5smZWeBObJ6iu7cA"
"Amadou & Mariam";2020-06-22;259106;"Senegal Fast Food";59;"2005";"6iGoXwENON2onjXpv9bO38"
"Twanguero";2020-06-22;217760;"Coco Zoot Suit";24;"2015-04-14";"2k79RYvhGM1YUQiyZAWm0Y"
"Jero Romero";2020-06-22;154628;"Correcto";41;"2011-10-31";"1aRlf7ZVIT5L7MwciHcS8J"
"Ferran Palau";2020-06-22;182829;"Serà un abisme";0;"2018-02-09";"7HgMDR3PM1RXcjycOrCn2z"
"urfabrique";2020-06-22;259846;"Walls We Build";39;"2018-10-26";"0w7uPW96HjygzNlfckUORG"
"Sandra Bernardo";2020-06-22;206370;"Quiero Fácil";0;"2020-02-21";"1j1vowVk7jXP87VY3Jb3r5"
"Mujeres";2020-06-22;291324;"Un sentimiento importante";27;"2017-11-17";"2lXaol8QSpw4Z6jVHKPuMn"
"Alice Wonder";2020-06-22;218659;"Too Mad";19;"2018-08-31";"7EJQCXxPtO8dWa7WnZaKv6"
"Dorian";2020-06-22;217848;"Noches Blancas";32;"2018-05-25";"3SAkNHRR8xu7aPlEjSpWgk"
"Maga";2020-06-22;264374;"Juego (con Santi Balmes)";23;"2017-11-03";"0580ezqqmFrIqwnJhp0Q4C"
"Iseo";2020-06-22;166128;"Deep Voice";0;"2016-01-13";"0pdmVIJ0hjeclW70Ar5Qp8"
"Pantocrator";2020-06-22;156223;"No Te Puto Pilles";0;"2020-01-15";"551wuvdiHJ7SfkukNmBjfj"
"dani";2020-06-22;186503;"Mira";16;"2019-11-22";"4ZoxZe6YgXOZcmC0CeaLjl"
"Diego Varea";2020-06-22;237473;"Como dos gotitas";30;"2018-10-01";"0jtbAjQqERe7TUA7XPBywz"
"Boyanka Kostova";2020-06-22;230118;"Colacao";29;"2018-03-26";"71zhb9HND4wo865jT17UhR"
"PUTOCHINOMARICÓN";2020-06-22;174666;"Tú No Eres Activista";18;"2018-04-20";"3a2ZZYOBT3IjMSJ6Gd4LSn"
"Dolores Vargas";2020-06-22;151842;"Achilipú";39;"2015-01-01";"41yJSTcwGhecWYFTDcYWwE"
"Núria Graham";2020-06-22;171560;"Smile on the Grass";0;"2017-10-27";"5MjKzYQo79RHh233sQr9Pu"
"Niña Polaca";2020-06-22;150506;"Madrid Sin Ti";19;"2019-11-28";"0IKASBXqbTAztc48lSgLLy"
"La Ludwig Band";2020-06-22;207869;"Cançó núm. 8 ""Te'n recordes​?​""";33;"2020-06-05";"2nbODxHjSCQlEEik2rIF3S"
"The Dø";2020-06-22;169586;"Only Takes A Night";20;"2015-12-11";"285PWg9pdxDrfRr7ktOJEt"
"Moreno Veloso";2020-06-22;250786;"Não Acorde O Neném";0;"2014-05-20";"5dorAZyjNp4EorNtjRnKud"
"The New Raemon";2020-06-22;241900;"Gracia";32;"2016-11-11";"0QJdL3ULXdTX8JIJjFNMo3"
"Bambino";2020-06-22;243426;"Se Me Va";36;"1990-01-01";"4e06yun2e2ISWztVPznsj1"
"Adala";2020-06-22;212000;"Todo Cambia";32;"2020-03-13";"3ZXqwJ3A0fOlwv00JkvfTa"
"Orkesta Mendoza";2020-06-22;160680;"Paleta";28;"2020-04-10";"6XoMGMJOg5HKxWdKI1kkuW"
"Lisasinson";2020-06-22;152727;"Barakaldo";22;"2019-05-29";"3z88JcAkDYsljllYjdywsF"
"Peter Cat Recording Co.";2020-06-22;352320;"Portrait of a Time";44;"2018-03-30";"2zQLWuvxPSb572kjmeAEYN"
