"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Alizzz";2022-09-26;171306;"Amanecer";53;"2021-11-26";"5ZqvS6ksJXcWljAPsp9Slt"
"Cimafunk";2022-09-26;249624;"Rómpelo (feat. Lupe Fiasco)";37;"2021-10-08";"4CFpePqmtCoYlsFwejCwwI"
"Las Migas";2022-09-26;212203;"Antonia";34;"2022-04-22";"19jNb5wI882LyuXQX8RMXo"
"Hidrogenesse";2022-09-26;294630;"La Cita - Dos Años Después";11;"2022-03-09";"3iuaeG8HSaCPNvM3bNxBqJ"
"Club Makumba";2022-09-26;226393;"Migratória";27;"2021-11-26";"5FxxNLPupv3yklUOItLt2e"
"Santi Araújo";2022-09-26;212933;"Miña Rula / Non Teñas Medo";12;"2022-02-22";"5PXufUw9I1sTOBKDoLcefg"
"Stromae";2022-09-26;162226;"C’est que du bonheur";55;"2022-03-03";"5JY3b9cELQsoG7D5TJMOgw"
"Contento";2022-09-26;260678;"Dale Melón";36;"2020-11-06";"1pQ2O6Ksnw6p3QnjMgyNFd"
"Carolina Camacho";2022-09-26;254318;"Me Gustas Tú";0;"2019-09-20";"1uOiitfmIIuAyJoDMyCoM1"
"Eguala";2022-09-26;182812;"Dame una Señal";4;"2022-07-15";"2QgahjtBow7XJwsfqC3lMs"
"Conttra";2022-09-26;219844;"Uno";19;"2021-10-29";"0UBK026oO9ytCHCJubQNQI"
"El Jose";2022-09-26;256853;"Problemas";36;"2021-05-07";"5S7pFKBDP4l20Ira5hIZsU"
"Floridablanca";2022-09-26;188993;"La Gran Belleza";28;"2022-04-22";"6x9Nd9EHF4c2M9nIuVLhIS"
"Popa";2022-09-26;190229;"Psicomagia";0;"2021-05-20";"5Y1lQTfkh07htisOKqV4bW"
"Hnos Munoz";2022-09-26;269753;"Mala Suerte";35;"2020-11-27";"1SSOWINReYQ0VlAZoiHL77"
"Myles Sanko";2022-09-26;241200;"Blackbird Sing - Mo' Horizons Remix";28;"2021-05-14";"2ORFiGxhKK8hlH102Px4wm"
"Confidence Man";2022-09-26;203146;"What I Like";34;"2022-04-01";"0X9CpcnwoPgzznLDDGx8PI"
"Ant Cosmos";2022-09-26;220047;"Solo";10;"2022-05-13";"07loS5IwsZdL9aEqR2Plwo"
"mariagrep";2022-09-26;204562;"Marinero";22;"2021-12-03";"1adOzcCHUdePajHRKum7nd"
"Itaca Band";2022-09-26;192281;"La Caravana";37;"2022-03-04";"0UmVNpnmibMz8lyrbhULLu"
"GUINEU";2022-09-26;171600;"Putu any";23;"2020-10-30";"0lUixIDDK4arpZUDJMsNEq"
"Alos Quartet";2022-09-26;328440;"Uretan";32;"2019-07-01";"1XDJRc87zQ9VMYEyRaRH0y"
"Amor Butano";2022-09-26;210094;"Alicia";12;"2022-09-16";"0aMoq2m0GgdDjeCPAO2dRm"
"Melissa Laveaux";2022-09-26;238080;"Half a Wizard, Half a Witch";27;"2022-03-11";"1NAj9wcrGT9kDZLgbgYA8H"
"Mira Paula";2022-09-26;225823;"Buena Gente";34;"2022-06-03";"4RdNgwpPZM0EQGKK60fHYO"
"Pokey LaFarge";2022-09-26;205482;"Rotterdam";41;"2021-10-15";"34QLCed0oGYCeSJLSNQmuf"
"Yom";2022-09-26;235046;"Longing for the Beat";33;"2021-05-28";"4360rTG4d6fSd9k1OYv4qi"
"RELATIN";2022-09-26;358520;"Oye Como Va (Boombass Remix)";14;"2022-07-29";"30XSsKEpK1zGuHgaw3DEjq"
"Tu Peleas Como Una Vaca";2022-09-26;269538;"Ateo (Yo Era Hetero)";18;"2022-06-03";"56ecZ5qYmD7I6dY15TZ4l4"
"Jose Merce";2022-09-26;225800;"Tengo Cosas Que Contarte";31;"2022-03-03";"6SEN71ldW5iljdPJKLEdUD"
