"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"La Canalla";2023-08-20;229840;"Tes Quiero May Lof";34;"2013-01-30";"3DE75znGClt3zqBuXAbDZH"
"Oba Tenga";2023-08-20;189743;"Contrarreloj";36;"2019-01-18";"0DVnGOZVx5GzfXvPNGeDJV"
"Doble Pletina";2023-08-20;236951;"Música para cerrar las discotecas - Versión vinilo 7 pulgadas";38;"2011-09-29";"5wGoji3mwWMeQW23U9MdQR"
"María Peláe";2023-08-20;209106;"La Niña";50;"2022-03-11";"3cAE3TZQGJELs8gxtFd1eL"
"Chico Trujillo";2023-08-20;217471;"Así Es Que Vivo Yo (Sigue la Fiesta)";33;"2012-06-02";"2F8FyUjk8G8twPQhNgdNt1"
"Ramon Mirabet";2023-08-20;248426;"For the Lady";37;"2016-07-01";"1t3TtpcqYyhy1EIxooUxyH"
"Sabina Sciubba";2023-08-20;184699;"Viva l'amour";48;"2014-02-18";"2hygLqKyyIc0bFXHIQDkQd"
"Vitalic";2023-08-20;213120;"Tu Conmigo";45;"2017-06-23";"2n9Q6uDTV5SuEbLUW7CQyS"
"The Gramophone Allstars";2023-08-20;327186;"I'll Be Around";33;"2010-02-20";"6ay0rNMMs3WKO1li3gicxT"
"Triángulo de Amor Bizarro";2023-08-20;209372;"A Cantiga de Juan C";32;"2016-01-01";"29HH2pnLjnGnZcJ54VWT3A"
"Emir Kusturica & The No Smoking Orchestra";2023-08-20;308464;"Cerveza";17;"2018-03-26";"211ALA31Z9QblpfJjlxoUf"
"Arde Bogotá";2023-08-20;151300;"Mi Carro";45;"2021-09-28";"1sc4hp5lIgijUx0yM8Zdxe"
"Hercules & Love Affair";2023-08-20;378256;"Blind";36;"2008-02-25";"7EMv3oMKUEpNrKFVZd1XYJ"
"Dubioza kolektiv";2023-08-20;205293;"Hay Libertad";44;"2015";"5n3hrFblwbuQUzdkUxbqnh"
"Twanguero";2023-08-20;243253;"Cumbia del Este";31;"2018-09-14";"3ke6SiV8c8nxgfUqwK9ywI"
"Sergio Mendes & Brasil '77";2023-08-20;169160;"País Tropical";42;"1971";"7Cs5bjE7tfkTzHvL5oCvK7"
"Roleguita & Boquerón";2023-08-20;137717;"Sota l'aigua (feat. Marçal i Arlet)";33;"2017-04-01";"5TPNvUCTZMf3EozMiPF7Xp"
"El Puchero Del Hortelano";2023-08-20;224626;"Míralo";35;"2007-01-06";"4i6DDq4Z8LENK2KPMQxoUF"
"Nacho Umbert & la compañía";2023-08-20;332786;"Colorete y Quitasueño";31;"2010-03-09";"6A9DXgVnY17nfLRQC7FDDg"
"Thornato";2023-08-20;210731;"No Problem";31;"2018-02-23";"0LbuufxemC4vYFs7uz7Puk"
"Oquestrada";2023-08-20;259053;"Oxala Te Veja";21;"2010-12-13";"7kL62lx6gx4fU5aG4dcJ19"
"La Ciencia de Juancho Valencia";2023-08-20;259591;"Cafecito";48;"2020-05-22";"5jcABCMrlcC4MbVj9gQgZK"
"Rafael Berrio";2023-08-20;268413;"Simulacro";29;"2010-10-22";"2O8ptmk2k8v2SKBV0gsKjb"
"Elenitakatá";2023-08-20;230533;"Verte Más";35;"2018-09-18";"7CfKycuW89HUhM4WnV6mHn"
"Kou Keri Kou";2023-08-20;151538;"Canto Negro";31;"2017-01-27";"0obBtMGOlUdPHCfcXxJcrR"
"Ex-Otago";2023-08-20;272106;"Costa Rica";36;"2011-03-07";"52AtgMvtzPF2djjLNpTTtW"
"Oscar Aleman";2023-08-20;132266;"Bésame Mucho";36;"2001";"3u0TegUGeLCo0VtxNBUeJ4"
"Newen Afrobeat";2023-08-20;818842;"Opposite People";39;"2017-02-17";"6vMvy3Z88cpd16BglG5Stw"
"Pink Martini";2023-08-20;156466;"Anna (El Negro Zumbon)";19;"2004";"3o926oVkS7Grjpn0cbDxSB"
"Fundación Francisco Frankenstein";2023-08-20;152942;"Voy a Ser un Drogata";27;"2021-09-28";"49nNGwQ6VVqxQ4sJOUfU9S"
