"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Carmen Xía";2022-12-19;200679;"La Juani";26;"2022-03-18";"6it2qTVFZ42vQt9oKqgWZH"
"Rocío Márquez";2022-12-19;234000;"De Mí - Rumba";41;"2022-05-26";"0ZeIvuHM07aHTBDE6NwiXl"
"Jordana B.";2022-12-19;154897;"Cumbia B.";42;"2022-11-11";"1mX1ZT0qnD5fFUp4XgOWhI"
"ORTIGA";2022-12-19;267491;"Mondo Dolore";30;"2021-01-27";"7LVDA7neveQafK51JHEUlK"
"Colectivo Da Silva";2022-12-19;194768;"After";32;"2021-11-12";"6tRHKz0BfNOH9e1E7JvpSh"
"Lal'Ba";2022-12-19;191293;"Abella Reina";22;"2022-09-30";"1OkrrX1E5E6LjIYDWZ20Tw"
"The Crab Apples";2022-12-19;186197;"Seguiré Bailando";36;"2022-06-09";"0jFFcbFYCDljnPtrGJ0dmU"
"Mabel Flores";2022-12-19;237944;"Vamos a Volar";22;"2021-01-29";"5wmQjkvgYSASF7zmA7sARH"
"Neomak";2022-12-19;225360;"Ilargi Berriak";36;"2022-09-16";"0LCvSru7tAhnRcSv58S4Zi"
"Da Souza";2022-12-19;149146;"24/7";31;"2022-09-16";"2qU6m3xSIYWg9iJPnR3QKG"
"Els Catarres";2022-12-19;206046;"Haurà Valgut la Pena Viure";32;"2022-02-25";"6C3BW60MG22QbnKFO72jpS"
"Monterrosa";2022-12-19;230564;"Estoy aquí";28;"2019-12-25";"20TuKIUvoyrAAE7dUVyYVN"
"Bearoid";2022-12-19;214928;"Estoy Tranquilo";31;"2021-10-15";"1FCDiSMDL2Jeuw7x1iHCbx"
"Verde Prato";2022-12-19;234729;"Neskaren kanta";41;"2021-03-25";"3a4nkXUJPF8Erd4XXBnzla"
"Subliminal";2022-12-19;140336;"PIKIN";19;"2022-07-22";"0TAAKCRXOFcUoocuynSnUV"
"Busy Twist";2022-12-19;221333;"London Luanda, Pt. 4 - Africa Ritmo Olha O Pica Remix";33;"2019-03-06";"2bqWzTLo41l8Jk7aSmi7ZL"
"La La Love You";2022-12-19;207735;"Tenía Tanto Que Darte";49;"2021-11-26";"4nZtj3WjqLrovuUg6ETcBQ"
"Astrud";2022-12-19;155040;"Bailando";34;"1999";"3xWGgah9kqpl0y3dw0Hf5v"
"Perrate";2022-12-19;197334;"Tres golpes (fandango callejero)";22;"2022-05-20";"6hiRa8SLJynCGJyp00M9sl"
"Svetlana";2022-12-19;204870;"Super lesbiana";26;"2022-11-18";"2cmvSMKBQ11XVHFisYRs4r"
"El Dragón Criollo";2022-12-19;224284;"Mientras Unos Mueren";29;"2021-12-10";"0VpJRPCHSMXQpI1LGJx179"
"Balkan Beat Box";2022-12-19;235453;"Move It";26;"2010-01-01";"7K03zSW73guUrG31z7hXZ9"
"Lorenzo Soria";2022-12-19;214588;"Tus Ojitos Moros";31;"2022-11-18";"3dOZcgNGoIPBrp4HSF5pc3"
"Myd";2022-12-19;215760;"Domino";40;"2022-11-22";"1IbTYBq7imKlDRQCYhuReB"
"Degiheugi";2022-12-19;222673;"Favelas";57;"2021-04-23";"53wdm4iXL1TritPosqUOvQ"
"Trending Tropics";2022-12-19;188520;"El Futuro Ya Pasó (feat. iLe)";30;"2018-10-19";"1TpBabkFoMsanBmClrqu2V"
"Palov";2022-12-19;235239;"Joder";32;"2017";"0RlJ5J4xBlBFbYJP68OT96"
"Scrimshire";2022-12-19;295606;"Tanto Tiempo - Village Cuts Remix";33;"2021-02-26";"37idrhwVE8BaAIw4uJ7klK"
"Kumbia Queers";2022-12-19;190146;"Feriado Nacional";32;"2010-07-14";"5SQLVAg3NMFq9jJafCMEXB"
"Adjowa";2022-12-19;360626;"Red Leather - Funkineven Remix";7;"2013-10-07";"41QBwKTuHgtmTzGD3FcYlG"
