"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Moussa Doumbia";2019-09-25;402333;"Keleya";0;"2005-01-01";"0asepq8bUj1HDuIvLO1Pjz"
"Trini Lopez";2019-09-25;184746;"Unchain My Heart";27;"2005-01-01";"7tyHKF7dVSMIRKNRkwNfTS"
"The Lounge Lizards";2019-09-25;127093;"Harlem Nocturne";36;"1981-01-01";"0FVtGzMnkrxY0TJ2evzRvH"
"The Bahama Soul Club";2019-09-25;268800;"Tiki Suite Pt. 2 - Mirando Al Mar";35;"2013-10-08";"6uB8zCT568kxfL6dUYotTj"
"Astrud Gilberto";2019-09-25;138013;"Água de Beber";68;"1965-01-01";"6haDxdERWK3rdVCGc2jr8E"
"Willie Bobo";2019-09-25;160826;"Evil Ways";47;"1997-01-01";"5tUnjO8Xd6oEhQ0E8Kp6WU"
"Orchestre de la Paillote";2019-09-25;286120;"Kadia Blues";0;"1999-01-01";"4GfsDdf2zmoYxORNSRuIQ6"
"Dizzy Gillespie";2019-09-25;448293;"Swing Low, Sweet Cadillac - Live At Memory Lane, Los Angeles, 1967";27;"1996-01-01";"1CgbQGFUVnAKYFg1B4AV0Z"
"Orchestra Baobab";2019-09-25;366173;"Jiin Ma Jiin Ma";22;"2002";"4JffEz8j0dDFUbc1umzGeQ"
"Tu Otra Bonita";2019-09-25;205713;"Se quemó";39;"2013-06-22";"3SZBvEwLbCxMY9FoiOr5fJ"
"Anita O'Day";2019-09-25;162866;"Peanut Vendor";0;"1958-01-01";"66WwpAWCErerxlH9wIHcGV"
"Atom TM";2019-09-25;287256;"Humo en el Agua - Bonus Track";16;"2003-05-19";"0qYFlYE4otJpW6sUaVUYRe"
"Jonathan Richman & The Modern Lovers";2019-09-25;157786;"South American Folk Songs";32;"1977-01-01";"1GS9e5DqsnGJ8qYlr4eYxm"
"Bongo Botrako";2019-09-25;226485;"Seguiré";34;"2012-11-12";"0KXX4wyfP3izHxdrlokAQL"
"Mexican Institute Of Sound";2019-09-25;226693;"México";27;"2012-06-12";"0Tcbi1oHrdsRyoRIAliQPS"
"Xoel López";2019-09-25;204639;"A Serea e o Mariñeiro";0;"2015-05-26";"0NrNjmDtWKUSoKhLXNuqtX"
"Gabriel Rodriguez";2019-09-25;240373;"Chipi Chipi";27;"2004-01-01";"3Y2pRAJIiCHHqWzTLcv2je"
"Espaldamaceta";2019-09-25;271093;"Ahora Que La Mierda Ya Me Llega Hasta Los Ojos";25;"2008-12-09";"6QkvxWrVYkgOCDngVClc0y"
"Django Reinhardt";2019-09-25;168040;"Minor Swing";27;"1988";"7xd7MnQS2cziQbo86DK4Ha"
"Silvana Mangano";2019-09-25;151730;"Anna";2;"2011-05-11";"0cSnU5856XrwCkAURXTHN7"
"Buika";2019-09-25;285240;"Siboney";33;"2013-06-04";"51A7Y0m3162YxMl2dtj2cP"
"Sharhabil Ahmed";2019-09-25;278000;"Argos Farfish";0;"2017-12-01";"1B3W5u06uIB7Elyk70pt9R"
"Freedonia";2019-09-25;384334;"Heaven Bells";39;"2012-09-29";"2SiWLzH0ZEvOBvkqc7Yrcl"
"El Kanka";2019-09-25;236693;"Volar";51;"2015-07-07";"6GS9J7YC7IlGaTBdz86t7N"
"Puerto Rico Y Su Combo";2019-09-25;261173;"La Cumbia del Pescador";0;"2011-07-12";"3xklLOSuR5dM2SwlLGyHIU"
"Bïa";2019-09-25;192240;"Mariana";42;"2003";"4mkVMOBhbpg9GTbUbstczg"
"Stephane Wrembel";2019-09-25;182933;"Bistro Fada";57;"2011-05-13";"6lT35xJDhO7Ao5TOLfKsqZ"
"Walter Wanderley";2019-09-25;264813;"Os Grilos";34;"1967-01-01";"1IuiXLCWDC3ba42oVRYUEo"
"Joan Miquel Oliver";2019-09-25;195653;"Rumba del Temps";31;"2017-04-07";"76rv9UYUz3LJosB2oG6MZ2"
"Anbessa Orchestra";2019-09-25;291740;"Lions";28;"2015-02-05";"6QLqjLfGQi6yLX5ZTZDvs1"
