"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Quadro Nuevo";2024-02-18;237920;"Tu Vuo";31;"2002";"4yVGaXgXULa3zFjFRAlgJx"
"The Dixie Cups";2024-02-18;126500;"Iko Iko";59;"2006-12-13";"3r8dNiqNnFU7hNmQH5Reb8"
"Nat Simons";2024-02-18;222333;"No Me Importa Nada";31;"2024-01-12";"1ijU1JeBhw97SOfyWAeSWg"
"Sister Rosetta Tharpe";2024-02-18;122946;"Jericho";42;"1956-01-01";"3TdM8fxuOgqJoEA8tS84Px"
"Cavendish Music";2024-02-18;137791;"Swing";31;"2018-08-15";"1C6pnrWlNMowMNqlvO5VKF"
"Ramon Mirabet";2024-02-18;248426;"For the Lady";34;"2016-07-01";"1t3TtpcqYyhy1EIxooUxyH"
"Flo Morrissey";2024-02-18;261384;"Grease";46;"2017-01-13";"6CNgs4YV5rxsOjADfpUCg3"
"Hazmat Modine";2024-02-18;363960;"Bahamut";30;"2002-08-28";"2Z1JKjeB26Eqqu6c0hZJUA"
"Oscar Aleman";2024-02-18;132266;"Bésame Mucho";33;"2001";"3u0TegUGeLCo0VtxNBUeJ4"
"The Gramophone Allstars";2024-02-18;327186;"I'll Be Around";30;"2010-02-20";"6ay0rNMMs3WKO1li3gicxT"
"Twanguero";2024-02-18;243253;"Cumbia del Este";30;"2018-09-14";"3ke6SiV8c8nxgfUqwK9ywI"
"Benny Goodman";2024-02-18;302575;"Sing, Sing, Sing - Remastered";38;"2018-02-04";"1uNeF1nkcrq7JrNiauDgYf"
"Doris Day";2024-02-18;151706;"Perhaps, Perhaps, Perhaps";62;"1948";"6Ltxm93iOwkB1rw6nBdLNS"
"Madness";2024-02-18;138360;"One Step Beyond";47;"1979-10-19";"5Jst9QoWbNmjQFUyGIkMnA"
"Dandy Livingstone";2024-02-18;162466;"Rudy, a Message to You";63;"2017-05-26";"1dTWKqQJuXoR4u9Kqjkrj3"
"Repion";2024-02-18;197290;"Brillante";32;"2023-02-10";"5o72CTv41E3lh2h7yNEm1R"
"Natalie Cole";2024-02-18;171960;"This Will Be (An Everlasting Love)";78;"1975-01-01";"1eTNYVS06XwHjwMssf6Fsx"
"Antílopez";2024-02-18;209121;"Activíctima";36;"2021-11-26";"6AiFW1p2rJ4RqsibiTGvnd"
"Javi Cantero";2024-02-18;227035;"Recordando a Bob";43;"2009-10-01";"0CbuGBHX6o2HUPtzpTlUhU"
"Nosoträsh";2024-02-18;141186;"Voy a Aterrizar";34;"1996-07-05";"0c8ckgkM5dZe5qF9CoLj3l"
"Habana Blues";2024-02-18;170453;"En todas partes";31;"2005-06-21";"2S6U4FRcYuWIL3bgJRor36"
"Django Reinhardt";2024-02-18;158226;"Minor Swing";25;"1979-12-30";"54zVMnxFehPybXYXA5WXFH"
"Los Choclok";2024-02-18;304917;"Bonita";57;"2015-04-18";"4VwCcgBbo1DkkkeM9Zglnb"
"Sotomayor";2024-02-18;206148;"Quema";44;"2020-02-14";"3OjVcHtegHO8FE3DUkTmTX"
"ORTIGA";2024-02-18;255310;"Acostumbrao";32;"2019-10-18";"3b7snLJWv3kMC4JQ10BQru"
"Los Amaya";2024-02-18;154080;"Qué Mala Suerte";19;"2003-09-09";"0M7dfBIrxpJBHCKa0b8eKT"
"Sisa";2024-02-18;406813;"Qualsevol nit pot sortir el sol";34;"1975-01-01";"6lefE7Mvf8YAZwtUofFIPy"
"Oques Grasses";2024-02-18;231653;"Sta Guai";51;"2019-02-08";"1SZqEiFZ3Tjs2XyfHXNPGt"
"Parov Stelar";2024-02-18;197492;"Clap Your Hands";31;"2015-05-01";"396hjS6oyhLeshNjgAundf"
"El Niño de la Hipoteca";2024-02-18;209593;"A un Palmo de la Gloria";46;"2016-03-25";"4SGhIFvqCNK1mhvWKT7RcS"
