"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Lagartijeando";2020-07-28;340616;"La Frontera";0;"2019-06-07";"5Iul5UaUiG7Ko0r0rbnf5c"
"David Walters";2020-07-28;223580;"Mama";44;"2019-06-28";"5qYsPCBNbccUvmCydUf0aL"
"Albert Pla";2020-07-28;186226;"Sufre Como Yo";30;"1995-07-24";"5VeodAZkdYq5zd80R5pgKV"
"Smoke City";2020-07-28;201800;"Aguas de Marco (Joga Bossa)";40;"1997-08-25";"52g3C6ZdK60MAWsiGxAQz1"
"The Bongo Hop";2020-07-28;327923;"Sonora";44;"2019-02-22";"1dZQRZHQUDcXHwZpKwZHF2"
"Carte Contact";2020-07-28;218320;"Like a Dog";0;"2017-10-27";"7H50cfzrPUzV7tZIxomQXr"
"Cass McCombs";2020-07-28;351693;"Run Sister Run";29;"2016-08-26";"2gBR8Ql9GjUrNIsX97sFld"
"Mike Higbee";2020-07-28;174000;"Love Letter";29;"2011-11-02";"1L4vZxFr66NQfDhBoRuzr0"
"Tosca";2020-07-28;195152;"Piazza grande";34;"2020-06-19";"2zDSBYVsJlOcFuNXjUjTWZ"
"Sleaford Mods";2020-07-28;190979;"I Feel So Wrong";0;"2017-03-03";"22vKtJ1rfOz0CLrHPdompe"
"Philippe Katerine";2020-07-28;137026;"Parlez Vous Anglais Mr. Katerine";34;"1996-01-01";"7uGlU1XSjjRanrsAWyLxPS"
"Villagers";2020-07-28;212693;"Memoir";37;"2012-10-22";"6tgcCHvlpGnpHFpd5kfABz"
"King Edi K";2020-07-28;262532;"Pánico Cero";34;"2019-05-02";"5nukTG0xEty2QjLLUWwngz"
"Orlando ""Cachaíto"" López";2020-07-28;163093;"Cachaito in Laboratory (feat. Angá Díaz, Amadito Valdés, Carlos González & Manuel Galbán)";31;"2001-01-01";"6ZJvZAcBuJjkuq2KZHJYCS"
"Fabiano do Nascimento";2020-07-28;178106;"O Tempo";38;"2017-02-17";"1CyZGaZV6S6dp2dKRUPdqi"
"Brazilian Girls";2020-07-28;224438;"Karaköy";44;"2018-04-13";"3HqmJ2BqxvdS8J5miP41PU"
"Palatine";2020-07-28;266934;"Baton Rouge";0;"2016-10-07";"1htBz8dMMwp5ZzSjB94bnX"
"María Peláe";2020-07-28;209106;"La Niña";0;"2019-09-27";"61Rbmua6jsOBQoMxc8jrbp"
"Fédia Laguerre";2020-07-28;321008;"Divizion - Voilaaa Remix";30;"2018-05-15";"7Hz8KjRyXqpIbRwdiNuSTh"
"Amara Touré";2020-07-28;322395;"El Carretero";19;"2011";"2A0EaPPmRwhKy7zViGIQ1O"
"General Elektriks";2020-07-28;321013;"Migration Feathers";40;"2016-01-29";"3st5rs9gI7aQ42QzoJQw2w"
"Titi Robin";2020-07-28;252733;"Pundela";39;"1993-10-01";"2jobaSRn24SGmhYLAhn4TB"
"Guts";2020-07-28;405733;"Já Não Há Mais Paz";37;"2019-03-29";"3fsnW79AlDwj2mF8HhnByU"
"Chambao";2020-07-28;281960;"Imagina";38;"2016-04-08";"3KYMBYDGXvUzESwIEBGB0z"
"Nicola Conte";2020-07-28;342226;"Kind of Sunshine";39;"2004";"5cKcN1R8UBM5AHySPWAdCQ"
"Lole Y Manuel";2020-07-28;282760;"Todo es de color";34;"2002-11-22";"5puBCIL3oMbkrYmsdL0vPT"
"Manu Dibango";2020-07-28;276800;"Rumba Makossa";22;"2018-10-26";"1a5ZTTfoUkHhIpnaegSI6z"
"Weste";2020-07-28;228714;"Crisantemo";39;"2017-05-12";"2EjEF5v5FuPVut3JdZBK2a"
"Juana Molina";2020-07-28;335240;"Un Día";24;"2008";"5YQxAZ76T248nfmED6QxsE"
"Piero Ciampi";2020-07-28;147693;"L'amore è tutto qui";26;"2001-07-17";"61d8ZmBc0QwFjIjyUQ9e82"
