"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Pata Negra";2020-05-25;263360;"Rock del Cayetano";32;"1990-01-31";"172728QB1oVxCGnI0xqK5J"
"Tonina";2020-05-25;238016;"Como Yo";34;"2018-04-06";"1C243tneCDTSgxjZuqr1P5"
"Axel Krygier";2020-05-25;227373;"Vamos Los Gauchos";30;"2005-01-01";"0vROmAmhB2RcBgPCrdrqJh"
"SES";2020-05-25;260240;"Milonga de Aquí";32;"2013-06-11";"3lcZgYHj8GaKm2MuhbaKxj"
"Evelyn Cornejo";2020-05-25;178186;"Los Ratones";0;"2011-09-01";"3F9fztiQKpHcg0KSf7bw83"
"Las Ruinas";2020-05-25;180340;"Cerveza Beer";29;"2011-12-26";"6sXgJGuSpDHo0NOA8BBvOi"
"Polo & Pan";2020-05-25;231306;"Arc-en-ciel";54;"2018-07-13";"50ZFAeGxaNWSMjHfQOkzJK"
"Joaquín Sabina";2020-05-25;192007;"Tiempo Después";26;"2018-12-21";"46YI4hBrXuAQOL6SiJRw2z"
"ORTIGA";2020-05-25;212614;"O Solar";25;"2019-10-18";"3b7snLJWv3kMC4JQ10BQru"
"La Bien Querida";2020-05-25;184480;"De Momento Abril";55;"2009-04-06";"2j0j5klhosKvan6uYCUaoZ"
"The Cat Empire";2020-05-25;203026;"Sola";37;"2019-02-15";"3kErr7hSSFJARiFgsH4VbE"
"Floridablanca";2020-05-25;238643;"Sólo de Madrugada";0;"2018-09-28";"37UqON7LikObk7LCRHnUEw"
"Tremenda Jauría";2020-05-25;193889;"Esta Noche";37;"2016-03-05";"0Ve3L6uN5sOsv6Kfj8ERU4"
"Inti-Illimani";2020-05-25;371906;"Sobre Tu Playa";39;"2007-03-14";"1g5vHoa3aMWXbVIlfhn7mb"
"Espanto";2020-05-25;273059;"Rock'n Roll";34;"2012-11-21";"3cR9EYdJs1RubFCUSsFFix"
"Ghetto Kumbé";2020-05-25;236341;"Eso No Me Falla";0;"2017-10-16";"0KRoVJ69MsDR0b6aRE5yWM"
"Ezetaerre";2020-05-25;284224;"Non é verán de Estrella Damm";36;"2017-06-29";"560QgGxSIgJIsDDliMxPHW"
"La Plata";2020-05-25;228600;"Me Voy";32;"2018-03-02";"2KC3ULwQyzvEtA4SNC6Tku"
"Clara Peya";2020-05-25;136600;"Tierra del Hielo";29;"2018-11-02";"6MsTb5dvLdgUiw7rLyRR9p"
"Hertzainak";2020-05-25;284066;"Guantanamera";30;"1999-09-30";"1uzVvBeSsmfSuGRupRbY03"
"Swing Original Monks";2020-05-25;228186;"Caminito";47;"2016-11-10";"1nMVeppV67Pys7MZEoLj3T"
"Monsieur Periné";2020-05-25;336666;"Mi Libertad";0;"2015-06-16";"0c3JGBp60aExJSYIQ0Hbej"
"Luis Eduardo Aute";2020-05-25;233000;"La Belleza";42;"2004";"6D0h0IHPCoZag4aphOG7Mv"
"Dom La Nena";2020-05-25;207002;"Juste une chanson";36;"2015-06-29";"2MpnhbcIWCANWyJQzB9Z6N"
"Malphino";2020-05-25;255533;"Ototoa";0;"2018-05-04";"1C6Eo9PYKoTQWAtx7NyAHg"
"La Casa Azul";2020-05-25;286875;"Nunca Nadie Pudo Volar";45;"2019-03-22";"5f1cJH6cg1uxKKkQDPOfvh"
"No Me Pises Que Llevo Chanclas";2020-05-25;242626;"Ojalá no te hubiera conocido nunca (feat. Muchachito Bombo Infierno)";45;"2017-03-17";"7cRpRaqiri5rQWGG1JtOnS"
"Avishai Cohen";2020-05-25;323800;"Seven Seas";31;"2011";"2Yvf8IhTvyc8CdQek3M1Jb"
"Bola De Nieve";2020-05-25;145635;"Ay Amor (Bolero)";33;"2015-03-03";"4qxgH4FU5jSUgiUP2N2pPI"
"Ara Malikian";2020-05-25;344866;"Nostalgias";0;"2019-05-17";"4MTDstxtqCeEWM5vprKXdF"
