"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"The Bongo Hop";2019-05-20;221846;"Ventana";50;"2016-11-07";"1ylysR6fqyNNJmuuyCIf5C"
"Duquende";2019-05-20;267373;"Lo Bueno y Lo Malo";44;"1993-01-31";"3MKocnPUSr2CJi2U0Fkrsx"
"The Juju Orchestra";2019-05-20;441933;"Kind Of Latin Rhythm";0;"2007-03-05";"7ce4eayVRU30ueZdLhisCQ"
"Atahualpa Yupanqui";2019-05-20;211533;"La Pastorcita Perdida";28;"1991";"5K60VXc8jWyqiMK7QM1GBb"
"Tony Allen";2019-05-20;320493;"Secret Agent";0;"2009-06-08";"6h1aeEO1kgBipcysl27xB7"
"Los Ilusionistas";2019-05-20;212560;"Colegiala";0;"2010-10-04";"27W4MFIxPAAXGQnBlVVSnI"
"Ai Ai Ai";2019-05-20;214413;"Dimanche Aux Goudes (Remix Ai Ai Ai)";29;"2008-05-03";"6iR3keZq01U3Bbj8H5CQUf"
"Trio Matamoros";2019-05-20;217053;"Son de la Loma";42;"2000-07-04";"3BHKao5ijqNQq4eCj8m6Ij"
"Nickodemus";2019-05-20;365741;"Baila A Tu Manera (Whiskey Barons Remix)";0;"2013-05-28";"0bqYsO5FHLClMCEr2Aeuxu"
"Ramiro Musotto";2019-05-20;272173;"Gwyra Mi";35;"2006-01-01";"6mi9muszLIxpFzwHDDTX5U"
"Ali Farka Touré";2019-05-20;358626;"Heygana";0;"1990-01-01";"4zmaTQeLASRCVXIDnb7skQ"
"Mimi Maura";2019-05-20;249146;"El Día De Mi Suerte";0;"2007-09-20";"0WSeLpRHo7spVkHnw3A4XQ"
"Oscar Peterson";2019-05-20;147693;"Mas Que Nada";36;"1966";"42pF6nEEpl7Y9WbDNlrtst"
"Stan Getz";2019-05-20;216226;"Só Danço Samba";64;"1963";"1JDkIxq4xRW7ySH89sGflc"
"Sérgio Mendes";2019-05-20;285200;"What Is This?";0;"1992-06-17";"583hKa2J07qKwJZsWfbEC2"
"Biréli Lagrène Trio";2019-05-20;174200;"Les yeux noirs";31;"2002-10-08";"0uFPGWD4JINjSE2YXIeImp"
"Roy Hargrove";2019-05-20;287173;"Afrodisia";30;"1997-06-03";"6wV9FgUyUXOqE84uz2uNIy"
"Celina Y Reutilio";2019-05-20;165140;"Alborada Guajira";0;"2014-04-25";"1s1ejhmndRkAGJMBbiVuG8"
"Akalé Wubé";2019-05-20;221720;"Anbessa";46;"2014-09-22";"1ihecQme2FVkhoSGh5BpMI"
"Son De Madera";2019-05-20;565013;"El Amanecer";35;"1997-01-01";"7eyjUckkV8ZrnhCDmPWGnn"
"Sandra Bernardo";2019-05-20;247548;"Fruta";1;"2018-02-23";"5QgbvYROiTqM4lG8oUeuZz"
"Geraldo Azevedo";2019-05-20;319800;"Berekekê";36;"1989-03-12";"5Qm2zCrcIKykbElyco3qKX"
"Orquesta Akokán";2019-05-20;335853;"Un Tabaco para Elegua";0;"2018-03-30";"2Nvx8NLNOdlUhcWddhfQA4"
"Antonio Carmona";2019-05-20;368972;"Pedro Navaja (feat. Los Campeones de la Salsa)";18;"2015-02-17";"7t00qfJxeP49CJwja3biqB"
"Hugo Díaz";2019-05-20;231944;"Mano A Mano";33;"2001";"4LwgNmDKop1Q5gWVBN4tow"
"Toña La Negra";2019-05-20;199840;"Azul";0;"2011-06-15";"4UlE2kIAik6pcM15aztAhs"
"Rose Mitchell";2019-05-20;142353;"Baby Please Don't Go";41;"2012-02-13";"3fMBJXqUibU7pcSrE3X2ur"
"Fruko Y Sus Tesos";2019-05-20;262656;"A la Memoria del Muerto";0;"1965";"2DYLQMmwf4IdfuRLME7u8V"
"Bareto";2019-05-20;247253;"La Voz del Sinchi";23;"2015-10-15";"2sqcapnzz9ZqmGPmnVVw2a"
"Cartola";2019-05-20;158800;"Alvorada";44;"1999-01-01";"0i9SwtLwZ8cOuH5qtkwTvT"
