"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Leiva";2022-09-12;233826;"Flecha";57;"2021-12-03";"0MYpaG2Kjp6ss5g0IgKrE4"
"Marinita Precaria";2022-09-12;199425;"Tú Pa Qué";28;"2022-01-21";"5cbicHfesVjK9YOnNSILmk"
"Los Planetas";2022-09-12;210496;"Alegrías de Graná";37;"2022-01-21";"28D2bXy45oDFna1tR9VssX"
"Magalí Sare";2022-09-12;239786;"SEMPRE VENS ASSIM";23;"2022-04-29";"4B3LOEfjmcLctRuYBPomAi"
"Tarta Relena";2022-09-12;242500;"El suïcidi i el cant";28;"2021-10-15";"4hjKxlkH171FW6UmzpOD36"
"Man Man";2022-09-12;229816;"Dig Deep";18;"2022-03-28";"6T33XR97RebtmZv2u8E7f2"
"Monsieur Doumani";2022-09-12;268952;"Alavrostishiotis";19;"2021-09-10";"1Uhn0e3hInKsnCb0eENiNT"
"Antílopez";2022-09-12;210469;"Mutar Fama";25;"2021-11-26";"0mcCdINw6XzoHOHIKerZs1"
"Oumou Sangaré";2022-09-12;218733;"Wassulu Don";37;"2022-04-29";"5Q2o3yV4ExWvbQyaLvU4Q9"
"Monika";2022-09-12;212112;"Stala";35;"2019-11-25";"0fUDSOsAjgDMAoKLjDrGTs"
"Après La Classe";2022-09-12;226453;"Sogno Otro Mundo";37;"2022-07-29";"4ebP9UyuM3WkSuEYISmWZ7"
"Santi Balmes";2022-09-12;198165;"Aquí, ahora y así - Estrella Damm 2022";50;"2022-06-27";"7LKsJYlOyw4y84ZyXo35qH"
"Macaco";2022-09-12;197247;"El Cuerpo No Miente";34;"2022-07-06";"1kHa7I55R7EhXwG3sM6yKW"
"Ouzo Bazooka";2022-09-12;192490;"I Dream of Naomi";0;"2020-12-11";"23kU8XN5YWEcuNB32Gvkex"
"Nacho Vegas";2022-09-12;205911;"Big Crunch";34;"2022-01-14";"5FDxWtFRwB67KSOCE690U5"
"Mallu Magalhães";2022-09-12;145699;"America Latina";37;"2021-06-15";"2n7oWUeEcKoYDZ6KCWuEaO"
"Leonie Evans";2022-09-12;161857;"Doux Rêves";30;"2020-04-24";"0O3RqoDWd5zgywywq9jTEw"
"Fishbach";2022-09-12;211706;"Masque d'or";36;"2022-02-25";"7cPJDTctlhKJ1Vqmvqb7YR"
"Sílvia Pérez Cruz";2022-09-12;155900;"La Tarde";20;"2016-06-24";"2YIzYgjxMfVcKKOlcTnopt"
"Kora Jazz Trio";2022-09-12;226853;"Via con me";22;"2018-02-16";"4zgyoPsNhpatpDEbNp1Yob"
"Los Jaguares De La Bahía";2022-09-12;212895;"En Egipto Se Anda Así";20;"2021-05-14";"2OrVu7m6NqoJaxd6eWGymv"
"Ondatrópica";2022-09-12;443874;"Noche de Amor";40;"2020-04-24";"1NvVlQFSVOjr7w0Jh18VZ6"
"Lor";2022-09-12;194962;"Nikt";42;"2021-07-15";"4owHTPPJjBLd95qfxSMZv6"
"L'Impératrice";2022-09-12;206272;"I Wanna Dance with Somebody (Who Loves Me) - InVersions 80s";42;"2021-05-25";"6D1100RK2XWiphfkbQrNSM"
"Bebo Valdés Trío";2022-09-12;213346;"Lamento Cubano";33;"2019-03-19";"1LUk4lcmfUaDOZuXNtbPQE"
"Marissa Mur";2022-09-12;155354;"Dulce Pa´ Mí";38;"2022-04-29";"2Ujz4uZO4sCTOthqc2HGAI"
"Ly Raine";2022-09-12;180640;"Otra Vida (La Familia Perfecta)";30;"2021-11-26";"19MGQ0rVWa91vJpkkPb3JJ"
"Fernando Milagros";2022-09-12;370730;"Pelo Negro";34;"2020-08-12";"7tG4AnLIQPItMrjQzitbRK"
"Txarango";2022-09-12;235733;"Bendita Vida";48;"2020-06-19";"4Om0lLRlv1JvmWGbgY4GMF"
"Rachael & Vilray";2022-09-12;194414;"Nosotros";38;"2019-10-04";"7aE5YTsCLl2kMhlZM2FtKm"
