"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Louie Ramirez";2019-04-29;176146;"It's Not What You Say";0;"2009";"06SKMx8ryFiQQEtOEeLBZl"
"Conjunto Son San";2019-04-29;218680;"Cumbia San Pablera";0;"2012-01-01";"6EsqKrqreoVsnArRLYg77B"
"Zenet";2019-04-29;286487;"Fuiste Tú";32;"2016-09-16";"5vIYUGfqnZ3WTdxqtHAiHN"
"Sonora Ponceña";2019-04-29;279906;"Night In Tunisia";0;"2007-09-25";"6WjMrMTH8Pki9jZ9AjwEJN"
"Gato Pérez";2019-04-29;207560;"Gitanitos y morenos";31;"1981";"6j3NsRc3MW9VqeMZwwxWeT"
"Cesária Evora";2019-04-29;270266;"Angola";53;"1992-10-21";"5JDeqzJVs53ZJT1KCjO6Jp"
"DePedro";2019-04-29;240080;"Como el Viento";21;"2009-09-14";"2IEdYcdD1SG5Sui7Oobey7"
"Maite Hontelé";2019-04-29;258746;"Déjame Así";35;"2013-04-12";"0S55xjMuAduNPUvgukUvv8"
"John Pizzarelli";2019-04-29;228280;"I Feel Fine / Sidewinder";21;"2012-01-01";"49sldSjv2ZA9HFD8yH8hGb"
"Julie Driscoll, Brian Auger & The Trinity";2019-04-29;183000;"Flesh Failures (Let The Sunshine In)";0;"1969-01-01";"7vuoCDyG6qt1E608oSBZgn"
"Mista Savona";2019-04-29;338226;"El Cuarto De Tula (feat. Maikel Ante, El Medico & Turbulence)";23;"2017-11-03";"0icwh2eJpzUu9HiTHF4MzL"
"Camaron De La Isla";2019-04-29;220752;"La Leyenda Del Tiempo";52;"2013-01-01";"1rTsGmAZYcb8Bq988tKVZg"
"Bana";2019-04-29;255622;"Pontin Pontin";32;"2016-05-27";"58gj8oagDeV8xq7ZWPaWNz"
"Natalia Doco";2019-04-29;225629;"Respira";0;"2015-06-13";"2Q3WF9xbKvKhYb8nZLXFmW"
"Yerba Buena";2019-04-29;341000;"La Candela";37;"2005-07-26";"6SUaD4WnCX2Dm89BMbKv2u"
"Lucho Bermúdez";2019-04-29;153813;"Arroz Con Coco";0;"2015-05-19";"5BqfBqAEGxG8cr4KuKnQ5b"
"Grupo Bahia";2019-04-29;356200;"Te Vengo a Cantar";0;"2011-03-25";"7e1bBAs7vjQ9pCjMpHrgrY"
"Mi Son";2019-04-29;363206;"Mecanica de Amor";29;"1994";"32d6zeM5m5OPr8lnD3HBOQ"
"Los Destellos";2019-04-29;212466;"Guajira Sicodélica";56;"2016-08-01";"5UBnoa7wdR6WVRXh4Boj12"
"Jean Bonal";2019-04-29;178346;"Caco";46;"2010-01-19";"3nOX1KQi39HhdDmEMx83Zs"
"Cal Tjader";2019-04-29;312000;"Evil Ways";32;"1982-01-01";"4f3R3wc5Wo9kV0ifqtjLii"
"Jose Cantoro";2019-04-29;268329;"La Zenola";29;"2017-07-04";"05U4CpZlCHqP8zpAQYTjCa"
"Compay Quinto";2019-04-29;167146;"El Diablo";0;"2010-10-04";"27W4MFIxPAAXGQnBlVVSnI"
"Clan African Jazz";2019-04-29;186226;"Indépendance Tchatcha";22;"2013";"7vAPSGywOuOqwItXmqR6uK"
"Sergio Mendes & Brasil '66";2019-04-29;223173;"For What It's Worth";49;"1971-01-01";"4GQTHNkd7POANwXRg8MUI0"
"The Rhythmagic Orchestra";2019-04-29;219560;"Afrodisia";0;"2011";"32qjcaW4ARAlpLO1ib9G8H"
"Chico Ocaña";2019-04-29;246093;"Vía verde";23;"2010-03-09";"3dV8PpNOwrGzImtOiM25Tm"
"Boy Gé Mendès";2019-04-29;236750;"Cumba Ietu - Revisited By Saint Germain Edit";33;"2007-06-18";"3as92FFhKH6TDDHUlmPO0p"
"iLe";2019-04-29;249853;"Te Quiero Con Bugalú";45;"2016-06-03";"0gHFIMoIvLqYw13PtRd2ky"
"Petrona Martinez";2019-04-29;259000;"La Vida Vale la Pena";0;"2014-04-18";"1orkjK7FraeIbMczlxNCjO"
