"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"El Petit De Cal Eril";2020-10-19;147168;"Ets una idea";30;"2019-05-17";"1dzdB2epFH5CKleEtOm3WC"
"Iseo & Dodosound";2020-10-19;282598;"Lost City";42;"2017-06-02";"2k7SzJHQKAapyNECIvx6rY"
"Carolina Durante";2020-10-19;197543;"En Verano";38;"2017-12-22";"6jncbxGGDrKCIUyWDwr25N"
"Negu Gorriak";2020-10-19;203186;"Radio Rahim";30;"1996-09-01";"3X2texsldSp1PfNQWmsXKV"
"Joe Victor";2020-10-19;188550;"Love Me";33;"2015-10-30";"40Ds9ApLdR0vmTuwKOJLak"
"Angel Stanich";2020-10-19;247169;"Mátame Camión";36;"2017-10-06";"4bDKMW2zvBbMk8u0GF3oUS"
"Django Reinhardt";2020-10-19;196626;"Minor Swing";53;"1970";"2l8CUbWOm6tJHb7bzr5XPf"
"Brunori Sas";2020-10-19;142080;"Il Costume Da Torero";52;"2017-01-20";"1yCeu9XvzhdOkH5GuZQRNo"
"Calibro 35";2020-10-19;133160;"Notte in Bovisa";0;"2009-10-28";"6LxdKbKDY72waGhP3QJpsW"
"Rodrigo y Gabriela";2020-10-19;205800;"Tamacun";0;"2006";"7wnvxbKtTJFYFIfQbc548L"
"Morgan";2020-10-19;249022;"Flying Peacefully";32;"2018-03-16";"5gcycdCCPn1dfV7PQC78rb"
"Coque Malla";2020-10-19;315766;"La señal";32;"2016-02-19";"0fmNaVHkRtCWpOgNDtfoRX"
"Arco";2020-10-19;221425;"Ochenta Años (Banda Sonora Original del Documental Octavas)";25;"2020-10-02";"2fWO7he9DuLiTNcETB3wkm"
"Caribou";2020-10-19;323666;"Bees";52;"2005-04-18";"4oG14WGnh4TXMI92JQJ5SZ"
"Tommy Guerrero";2020-10-19;308487;"el camino negro";0;"2016-12-07";"7ebWD6kz8YeKfmJxIEzgyS"
"Fabrizio De André";2020-10-19;351680;"Quello che non ho";29;"1999-12-03";"4O3H3CcqEyK7J5T7rhVf72"
"Peret";2020-10-19;267653;"Gitana Hechicera";41;"2014-10-07";"7m0lapDnq3lvVdCulCnjUN"
"Rodríguez";2020-10-19;152346;"Crucify Your Mind";66;"1970-03-05";"3q90UAYeHLvAtnowiQlmgp"
"Melbourne Ska Orchestra";2020-10-19;247693;"Get Smart";0;"2013-03-08";"1N6xzu9pzg7mgfnGL2ilSM"
"Bandabardò";2020-10-19;212133;"Ubriaco canta amore";48;"1998-03-30";"1W6WvA1ILcQ5VKt2FigQ81"
"The Mauskovic Dance Band";2020-10-19;306777;"Down in the Basement";0;"2018-03-16";"5XkUSIqTmdfclLCl0Gw5fm"
"Brian Witzig";2020-10-19;208053;"Ain’t Right";35;"2008-01-01";"66nCugmvkVxexWCmrpXVzV"
"Giorgio Canali";2020-10-19;241213;"Nuvole senza Messico";44;"2009-06-18";"18L8HASoIssZRwOOuyTXUa"
"Bixiga 70";2020-10-19;336403;"Ventania";28;"2015-04-07";"2fBx7l9np4eswwS7VU7cYG"
"Xavi Sarrià";2020-10-19;305151;"No s'apaguen les estreles (BSO La mort de Guillem)";25;"2020-09-25";"2l9k3M3sCB0JMuDflXaXWl"
"Sick Tamburo";2020-10-19;232721;"Un giorno nuovo";42;"2017-04-13";"6hKuUnhQlLJnNbNrwDabOw"
"Theo Lawrence and The Hearts";2020-10-19;180616;"Sticky Icky";38;"2016-11-25";"1W8tAKDwo10asQWk8WIgOM"
"Scarda";2020-10-19;187698;"Smetto quando voglio";33;"2014-12-16";"0xStX29s2ispzYynS5YnpC"
"Parcels";2020-10-19;515886;"Everyroad";43;"2018-10-12";"6tNAnVG8xrmMbINuWutrNy"
"La Raíz";2020-10-19;303413;"Raíces";37;"2009-03-16";"13bmNHzYl7FVEInG8socmG"
