"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Leyla McCalla";2019-09-02;145124;"Mesi Bondye";31;"2013-10-21";"1FvfDlxSDXlO3SQ8JrwxfI"
"Rosinha De Valença";2019-09-02;181333;"Summertime";48;"1971-12-09";"2gRu1FqkaEtzVrJprvpwSM"
"Desmond Dekker";2019-09-02;189440;"Fu Man Chu";34;"1969-01-01";"6zmXwlVf8f9wpC4VEvpVUl"
"Irakere";2019-09-02;383546;"Boliviana - Remasterizado";26;"2018-01-19";"4KIjJ4ucCI8nnK9Z6Nja8q"
"Ojah";2019-09-02;408106;"Afro Beat Blues";43;"2006-03-13";"3GWyP7C2a9aydvTavoMtgZ"
"Hugh Masekela";2019-09-02;305560;"Colonial Man";25;"1998-01-01";"0Vmf9lPRAj6kMoyQKDg39c"
"Horace Silver";2019-09-02;437960;"Song For My Father";38;"1989-01-01";"0f4Iku8uXyH9ZANdbpWUoT"
"Tamba Trio";2019-09-02;165400;"Mas Que Nada";33;"1997-01-01";"5UnLf1CFhvnEAjgnIKJZ95"
"Flavia Coelho";2019-09-02;219840;"Na favela";0;"2016-10-07";"7MZV0uunRl7QXw1GWP53PZ"
"Stochelo Rosenberg";2019-09-02;212093;"Bossa Dorado";23;"1989";"7pXZUJ0sQNM7x1p8iw2RV0"
"Marlango";2019-09-02;273106;"Semilla Negra";36;"2005-01-01";"2LRLNUHFT5zF12MTSTZmX8"
"Joe Cuba Sextet";2019-09-02;206733;"Tu Lo Sientes?";0;"2007-03-15";"6pYonpYGgg0KFoLVGgCHlU"
"Oscar Aleman";2019-09-02;157133;"Besame Mucho";29;"2003-11-03";"1OFG6bwpdGoDuuw4nAkRKT"
"R.Wan";2019-09-02;190560;"A Pic";0;"2008-04-13";"5rCW3i9Cg3tYw1kE9Tau8d"
"Mundo Livre S/A";2019-09-02;134080;"Minha Galera";30;"2000";"0h4xTADMMdMSOQraeakiEC"
"Las Migas";2019-09-02;193287;"Con Toda Palabra";33;"2012-05-28";"6LoKaRoyTL1eo4AiCdPfBd"
"Raul Paz";2019-09-02;162440;"Mua Mua Mua";53;"2003-02-10";"00SumLG6Uc2ypTOs3cvyVT"
"Thomas Fersen";2019-09-02;245226;"Au café de la paix";55;"1995-04-13";"31bS3FqWVQ9st6vTse9ZEw"
"King Tubby";2019-09-02;218693;"Take Five";42;"2011-08-23";"1J22JUHFVCDqNj7iThjTLm"
"Jehro";2019-09-02;226093;"Master Blaster - Demo Version";44;"2007-02-01";"0JKU2IQFtM6JKID7CmnlOK"
"Dave Pike";2019-09-02;412600;"Blind Man Blind Man";30;"2017-07-21";"1S5RPmGx8ekmd32RUne6LH"
"Beastie Boys";2019-09-02;229786;"Song For Junior - Remastered 2009";49;"1998-07-14";"6eGYLONkDMja0MNtZWnRRB"
"Vis à Vis";2019-09-02;590706;"Obi Agye Me Dofo";0;"2010-01-04";"6zFfgnjXWVtbVGYKQT5wgW"
"La Sra. Tomasa";2019-09-02;319124;"Ella (Live Sessions)";0;"2017-12-23";"7I2vvr4OGeOnIuMwE1ArDP"
"Cuban Jazz Combo";2019-09-02;200466;"Long Train Running";11;"2011-12-05";"2iGvTBdBmL93lyOt5snkNm"
"Colman Brothers";2019-09-02;231297;"Momo";0;"2011-06-06";"0fsL2ZjTiTavC6An66Elqt"
"Malandrómeda";2019-09-02;187857;"Bótalle caldo (Cumbia malandra)";26;"2016-05-14";"6Yo2voed0GZ02k9mooR5Da"
"Marcos Valle";2019-09-02;222666;"Mentira (Chega De Mentira)";35;"2000-01-01";"354iFS0exBrdnRxQis9SN0"
"Fadoul";2019-09-02;182000;"Sid Redad";0;"2015-12-11";"782K2oVoHhbLwQQ2M7CQWr"
"Martirio";2019-09-02;284792;"Las Palmeras";0;"2015-10-30";"4RuhF6e7YDK5jApg7RM2NJ"
