"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"The Flying Cats";2024-03-03;132597;"A little bird told me so";19;"2000-01-01";"0krmJnlI1zjuhPDrfp1pJo"
"Piedade Fernandes";2024-03-03;128906;"Fado Boémio e vadio";43;"1998-01-01";"7x4Bs1HonnKWQHyF0Ermcn"
"Joan Chamorro";2024-03-03;279133;"Ella y Yo";30;"2020-09-11";"1eYKKE6Xy7t0NSXTa5F0bx"
"Zulu 9.30";2024-03-03;241666;"María";29;"2006-04-11";"6ChGSEAeh3EUsbjRjXOPDI"
"Shinova";2024-03-03;211491;"Te debo una canción";55;"2021-02-26";"4piRk2tPj42dFRdfMwBU0J"
"Los De Marras";2024-03-03;202880;"Hoy";52;"2014-09-30";"2du7PKvmB2ZShzlg9tHIhL"
"La Cabra Mecanica";2024-03-03;258933;"Sha la la";27;"2001-06-15";"1zIyzZFhqB27mVPqnwJpTs"
"Mayra Andrade";2024-03-03;227026;"Les mots d'amour";52;"2013-11-11";"19vR7lLDnkhfmcdEYmXOtB"
"La Ciencia de Juancho Valencia";2024-03-03;259591;"Cafecito";41;"2020-05-22";"5jcABCMrlcC4MbVj9gQgZK"
"Miguel Campello";2024-03-03;230373;"Mediterráneo";38;"2021-10-15";"3b3yLF0wVJlkPUgLRRAPkP"
"Karmento";2024-03-03;156383;"Quiero y duelo";36;"2022-12-19";"1gWUpDkJV4XIrd5Xm0FvjW"
"Pedro Capó";2024-03-03;201044;"La Fiesta";69;"2022-12-02";"4jL4G1XbqAKQjp3irG9kl1"
"El Pau";2024-03-03;244864;"Infinito Con Rosana Pappalardo - Acústico";29;"2018-11-30";"56ZymvFW8tMSjv4SuNn675"
"La Femme";2024-03-03;172613;"Sacatela";52;"2022-11-04";"6x8QhgzstEOQZl50dvArzI"
"Jordana B.";2024-03-03;211695;"Gente Corriente";39;"2023-06-21";"5AnfMJ8UaWOcDm995FN4SZ"
"Dinah Washington";2024-03-03;164000;"Relax Max";32;"1991-07-01";"53UuPjzjPZdVorCmDewJSI"
"La Otra";2024-03-03;200416;"Contigo";49;"2015-05-14";"32MUPpQPG9ZkTXRRHXehUr"
"Cimafunk";2024-03-03;232179;"El Potaje";26;"2019-11-01";"3BEbtgQkUW0KhDgZkXgNmG"
"Antònia Font";2024-03-03;266360;"Bamboo";30;"2006";"3Do7dQqnXf44vDsJxD5p0Q"
"Huntza";2024-03-03;201706;"Aldapan Gora";50;"2016-12-02";"6YIOMXS7nhNZksP9G6xG9H"
"Elenitakatá";2024-03-03;217103;"Tu Libertad";29;"2018-09-18";"7CfKycuW89HUhM4WnV6mHn"
"Quique González";2024-03-03;240720;"A la media luna";35;"2023-11-03";"4VFEo61lbWFBHwLFlywEdK"
"Sergio Mendes & Brasil '77";2024-03-03;169160;"País Tropical";41;"1971";"7Cs5bjE7tfkTzHvL5oCvK7"
"Los Rebujitos";2024-03-03;251440;"Todos los Besos";60;"2016-05-20";"6tLK4Qq9vZPMeczOkN8n4a"
"Los Mismos";2024-03-03;117813;"El Hombre del Tiempo";38;"2013-02-01";"28BYkZjK0l4WulJ85nyfUX"
"Aterciopelados";2024-03-03;203106;"El Estuche";42;"1995";"5KSmyxLneU9PjuBZQguAnf"
"Bella Wagner";2024-03-03;218622;"Love Me Or Leave Me - Radio Mix";31;"2007-10-19";"7kBHrWM6rh0EijWMJ8mgRl"
"Adanowsky";2024-03-03;239906;"J'aime Tes Genoux";32;"2010-09-14";"2IsJL5SdD7FnplHSrlS6A0"
"Sofi Tukker";2024-03-03;184600;"Good Time Girl (feat. Charlie Barker)";53;"2018-04-13";"6JMqFQYi82ybVJalF7tb3W"
"Mala Rodríguez";2024-03-03;203733;"La Cocinera - Remastered 2015";32;"2015-10-23";"0jSaLt79iNOr9ydaF1cMLR"
