"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"La Cabra Mecanica";2020-03-02;254653;"Felicidad";54;"2001-06-15";"1zIyzZFhqB27mVPqnwJpTs"
"Hallelujah Chicken Run Band";2020-03-02;216000;"Kare Nanhasi";0;"2007-09-24";"7dRwLFKHSz4QV2PKkIuHMD"
"Ti.po.ta";2020-03-02;223917;"Anatoli";42;"2017-11-24";"5xyzRDoGX4uPratwXzkuip"
"Soleá Morente";2020-03-02;250293;"Todavía";21;"2015-10-30";"3iDwIqOybjaoZrZmYTj2Mr"
"Boubacar Traoré";2020-03-02;463946;"Dis-lui que je l'aime comme mon pays";19;"2017-11-17";"0viM5MztWrKORavvV8EfTL"
"Ezequiel Borra";2020-03-02;307186;"Ese Qué Se Yo";32;"2015-10-29";"1UW4y0BlVfvJfXrdvbHjhl"
"Rocío Márquez";2020-03-02;262707;"Trago Amargo";34;"2019-03-01";"1oW4QhOfI9q9vAllpW6sqy"
"Oscar Aleman";2020-03-02;132266;"Bésame Mucho";36;"2001";"3u0TegUGeLCo0VtxNBUeJ4"
"Kiko Veneno";2020-03-02;180226;"La Higuera";26;"2019-04-05";"0k2LmOhk2l8HUfJD3jFeUX"
"Son Of Dave";2020-03-02;155200;"Old Mexico";40;"2013-11-04";"18eFvlbAZZIrwLvwWxQ9XE"
"Novedades Carminha";2020-03-02;183864;"Te Quiero Igual";39;"2019-02-15";"4U94USgBbCaRWQtwT4NzWo"
"Drew Gonsalves";2020-03-02;175013;"Kaiso Newscast";32;"2013";"2b4gJjF0g7aHmflvV6dRrI"
"Erasmo Carlos";2020-03-02;140426;"Gente Aberta";57;"1971-01-01";"2qimhNvbQmkAxG9GS8wj5M"
"Califato ¾";2020-03-02;225000;"L'ambôccá";0;"2019-08-05";"0QpR9hVD28Z1vg01rVAmu2"
"Nouvelle Vague";2020-03-02;218666;"Mala Vida";0;"2010-01-01";"2oKfhZ49NRjbCXgA2cb4pg"
"Andrés Do Barro";2020-03-02;194533;"O Tren - (Remasterizado)";38;"1970-07-01";"6FCPp59dRFLp3xqjBYovKw"
"Sarah Vaughan";2020-03-02;257066;"The Smiling Hour";37;"1981-01-01";"1pYAD1swqhNE2RDLvJgWIE"
"Criolo";2020-03-02;206760;"Calçada";0;"2017-04-28";"61W8s1ybEMeJEhmEnMkZwY"
"The Funkees";2020-03-02;266189;"Abraka";0;"2012-03-19";"639rxZbr7rGfrEmpphgWuj"
"Luca Mundaca";2020-03-02;231413;"Ha dias";48;"2005-01-01";"4mQSSzdJ4EdKxRNx5wF9nB"
"Death In Vegas";2020-03-02;393906;"All That Glitters";23;"1997";"3qiyzUgOO9LgsYDR8Pz5ZN"
"Judit Neddermann";2020-03-02;223406;"Mireia";23;"2016-03-04";"4wuNtqdITGfwjhPU4Z8a3I"
"Benjamin Biolay";2020-03-02;328386;"Little Darlin'";39;"2003-04-07";"1rEFiGM4xDA2U3oggyYG4V"
"Amy Winehouse";2020-03-02;301000;"Help Yourself";54;"2003";"2rWBGF3pKx8Jla9VYMQ8Xc"
"Le Mans";2020-03-02;195786;"Un Rayo De Sol";31;"1993-12-22";"0uj9M06zkB2YhOw0JnIaLK"
"Ann Peebles";2020-03-02;139080;"99 Lbs";48;"1987-03-31";"6tewGtDU5aaFwzMhCJIPKV"
"Mark Ronson";2020-03-02;231333;"Just - Radio Edit";0;"2006-03-13";"0aqr7M2UpuGZ53zNXSGe9N"
"Pat Thomas";2020-03-02;252889;"Gyae Su";0;"2015-06-15";"0vI4coIOAGzhLZRAIcDKHL"
"Björk Guðmundsdóttir";2020-03-02;161750;"Gling gló";0;"1990-01-01";"2sQPWw7fUNaasm5B0wRkOk"
"Susannah McCorkle";2020-03-02;237093;"The Waters Of March";49;"1993-01-01";"7qUvlbKeYnFEfQqlosrm7L"
