"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Herbie Hancock";2019-09-09;283706;"Tempo de Amor";36;"2010-09-21";"418IYElTJziJTcSaxJy2PA"
"Bettye LaVette";2019-09-09;167413;"Let Me Down Easy";39;"2005-03-25";"38XFsqM4vRvxuqyPijvuny"
"The Poets Of Rhythm";2019-09-09;286813;"Funky Train";0;"2013-09-30";"1Nx54fojKUAgR4eWKYw40S"
"Rachid Taha";2019-09-09;274240;"Rock El Casbah";41;"2004-01-01";"1uxmHOG4H7ZiXd6lhXnytU"
"The Bambi Molesters";2019-09-09;178466;"Malaguena";0;"2001-01-01";"51nQVVYUWPRqxyw4lNLcx5"
"Bob Dylan";2019-09-09;267106;"Man Gave Names to All the Animals";43;"1979-08-20";"5k4z33VjpVmkOB18IgOD8E"
"Elvis Costello";2019-09-09;130759;"My Mood Swings";38;"2010";"3sBhhA2F5okdOcazEgxvkV"
"Canteca de macao";2019-09-09;256222;"Nunca Es Tarde";0;"2012-02-28";"5HxKf6s7VId6cfNBnywavs"
"Estrella Morente";2019-09-09;217853;"Volver";52;"2006-05-29";"5oE1VEtOYkkJJiRkZ7KbgB"
"Ti.po.ta";2019-09-09;247346;"Moonlight Avenue";55;"2017-01-01";"30Gnc3m1VfEut2poQThDph"
"Boubacar Traoré";2019-09-09;253946;"Minuit";10;"2011";"6ZU2U4g2etSjqkbLqguCNt"
"Cibelle";2019-09-09;147373;"Underneath the Mango Tree";12;"2010-01-01";"3T7nXLylYh5DZbmJtzl2Tp"
"Cannonball Adderley";2019-09-09;308306;"Mercy, Mercy, Mercy";28;"1993-01-01";"3qjf26MsFYHyQIaJD9TRVg"
"Lack Of Afro";2019-09-09;189316;"I Got the Rhythm";33;"2016-04-29";"6wAsntuGShObZ3uA8gj2Z9"
"Quintorigo";2019-09-09;262226;"La Nonna Di Frederick Lo Portava Al Mare";33;"2001-01-01";"270IC3XZCJIoxK5uRPzWmY"
"Gino Paoli";2019-09-09;167800;"Senza fine";53;"2001-01-25";"5HHkv12hXILK8G3mrhXmSL"
"Ilaria Graziano";2019-09-09;273360;"La strada";18;"2015-07-24";"4mDDCwUbtDTU8DRwjFSfOh"
"Hilton Ruiz";2019-09-09;209173;"Home Cookin'";38;"2006-01-01";"3NaX3LlcZvDgsUoscFGOfY"
"Los Aslándticos";2019-09-09;200320;"De Momento";41;"2007-07-12";"4Dhlfz91Sggmd3nVzwhqao"
"Kiko Veneno";2019-09-09;332560;"Lobo Lopez";39;"1992";"3QnBLii4RPTbbQNvXM5L1M"
"Bobo Rondelli";2019-09-09;119880;"I vitelloni";36;"2002";"41jnPDA0Zhnn6k6boxZ8Kr"
"Novedades Carminha";2019-09-09;175533;"Cariñito";43;"2016-04-01";"1cgKgdUd1nPoejCEFUNT7A"
"Richard Bona";2019-09-09;222026;"Ma Mama";0;"2017-11-03";"4xziyNMbYjuBVVe2rH43lK"
"Cab Calloway";2019-09-09;195213;"Minnie the Moocher";35;"2010-06-20";"6f3oEPiBRNYWU1OvevfPhm"
"Opa Tsupa";2019-09-09;293400;"Ma Betty Boop A Moi";0;"2005-06-01";"12neFM0xnFFgi0OuiSeksT"
"Alberta Hunter";2019-09-09;320266;"The Darktown Strutters' Ball";37;"1978";"1m4GnCnP6Z6jS4YcX3Vl8y"
"Momo Wandel Soumah";2019-09-09;499666;"Félenko Yéfé";34;"2018-02-23";"29lRR2Zoy2VXDTUkY5SGgw"
"Ray Barretto";2019-09-09;352826;"El Nuevo Barretto";40;"1968-12-31";"0RpE6Nz3Cyb7gx2CpC5dJn"
"Massilia Sound System";2019-09-09;278047;"Sus N'er De Reggae";34;"2001";"3xY7tBfPac7Uoi5P33oroE"
"Sam Cooke";2019-09-09;143213;"Summertime";37;"2003-06-17";"4jiO2jRz7g50ESvYYKsKwZ"
