"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Cass Elliot";2024-07-28;139533;"Make Your Own Kind Of Music";64;"1973-09-28";"3x44BijmAfm1N7Cs7yILL4"
"Pomplamoose";2024-07-28;172975;"Jamirobeegees Mashup: Stayin' Alive / Virtual Insanity";48;"2021-01-22";"6w0m5q6Dpse9jAsVNXPc3v"
"Depedro";2024-07-28;191360;"Lugar perfecto";31;"2024-04-05";"4xlJYN385bxZiw4QpF14P9"
"Caro Emerald";2024-07-28;230697;"That Man";53;"2010-01-29";"7KYgUgJTrsxT4gkHRALi3R"
"Los Panchos";2024-07-28;180986;"Bésame Mucho";57;"1960";"6ZqE68apCVUrnZh0nRe5x5"
"Andrea Bocelli";2024-07-28;250983;"Con Te Partirò";67;"1995-01-01";"3uARqNN4bYqts3Ltg5Jku3"
"La Mare";2024-07-28;369127;"Que duela";26;"2018-11-05";"3EEwESO4anMFaFYChHozNC"
"Electric Guest";2024-07-28;175773;"This Head I Hold";40;"2012-01-01";"20KWcB8O5gcd7Fte8QtmV0"
"Alice Merton";2024-07-28;237053;"No Roots";53;"2019-01-18";"2EwVWNkKtyjQwDInp6FmKJ"
"Bajofondo";2024-07-28;217346;"Pa' Bailar (Siempre Quiero Mas)";29;"2007";"1tEqTQTkgGkvQBIQZzggFA"
"Dick Dale";2024-07-28;135973;"Misirlou";60;"1960-12-10";"7bGmjO5Cthm1SNOwUhLwKE"
"La Perra Blanco";2024-07-28;131072;"Its Fun but Its Wrong";25;"2019";"6geIX6teJNyJOgxwsuYtHW"
"Hugh Laurie";2024-07-28;385133;"St James Infirmary";41;"2011-04-18";"4cXN5lJTFaFFfzFWaihRfm"
"Jeff Beck";2024-07-28;182426;"I Put a Spell on You (feat. Joss Stone)";53;"2010-03-10";"2uZCLo1QvLgjAb74Q8kv53"
"The Lively Ones";2024-07-28;198320;"Surf Rider";53;"1963";"0Sr5iRFquCQ5wFpKplZWSO"
"Wax Tailor";2024-07-28;164093;"Que Sera";64;"2005-02-22";"15fB97DqVW1K7Jy1vpkYRZ"
"Soleá Morente";2024-07-28;234639;"Vamos A Olvidar";44;"2022-10-18";"5hcpTvIylEamZXDKeDkRNG"
"Rawayana";2024-07-28;288388;"High (feat. Apache)";65;"2016-10-07";"31sc4BgFQxSnnYtzjZMCmG"
"Bambino";2024-07-28;242440;"Se Me Va";25;"1998-03-28";"53dalfjHJdJZnmWbJbSHXk"
"The Cranberries";2024-07-28;271560;"Dreams";79;"1993-03-01";"0AP5O47kJWlaKVnnybKvQI"
"MARTIRES DEL COMPAS";2024-07-28;210133;"Vente vente";30;"2002-04-08";"3BRFUs6hGNlzo2zqJaliwO"
"Natalia Lafourcade";2024-07-28;268280;"Tú Sí Sabes Quererme";47;"2021-05-28";"0Ece1my4kjbR0frvMUzRT0"
"First Aid Kit";2024-07-28;215493;"My Silver Lining";59;"2014-06-03";"3fVthsmWSbJpGp7gjxf5xI"
"Muchachito Bombo Infierno";2024-07-28;139762;"Libre como el viento";34;"2006-11-22";"1jJyQ18jRTKjL9pdG7JWC7"
"Falete";2024-07-28;226693;"S.O.S.";43;"2004-11-18";"1kytw4zNG55ejk7a4xI3u2"
"Miriam Makeba";2024-07-28;180174;"Pata Pata - Stereo Version";59;"2017";"4xPYddRQPYB5jbTB3e7tL5"
"Paul Anka";2024-07-28;216093;"Wonderwall";36;"2005-01-01";"0lu611O6t7E8sd9E2LkImh"
"Rodríguez";2024-07-28;205680;"I Think Of You";54;"1971";"2X0L9mwLuMqAK8rf965Vmi"
"Sergio Makaroff";2024-07-28;155133;"Tranqui tronqui";24;"1996-11-28";"6qqJvIBWwwwqID1O1QqaTk"
"Vicente Soto Sordera";2024-07-28;253760;"Sala La Luna";23;"2004-06-04";"0CRMXpmFVroFmeYUrkbY8g"
