"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Buendia";2020-05-05;266240;"Desde Dentro";41;"2017-03-16";"5nasMHFwjeW93OHvHwDWCp"
"Blanco Palamera";2020-05-05;242016;"Sola Con Mi Voz";50;"2019-02-22";"6jA8JYR7URcGLGV5aVIsNM"
"Sara Hebe";2020-05-05;221074;"Otra vez (cruzar)";0;"2012";"1fPqOVNYKsGTg8mw77934G"
"Vera Fauna";2020-05-05;284404;"Los Naranjos";37;"2020-01-17";"1GIGO4BLpJweRfxpLdi3nZ"
"Sr. Chinarro";2020-05-05;153120;"Una Llamada a la Acción";0;"2011-01-01";"3b01LhYRKyHLTGN5RU25a3"
"Mundo Chillon";2020-05-05;240349;"Las Cosas Que Nunca Te Dije";0;"2016-03-01";"1lsod5alATo7tkZLjIvxSt"
"Pata Negra";2020-05-05;316613;"Lunático - Remasterizada";25;"1987";"1ocUC0Gc8JKCj1Gl0JbqVO"
"Fuel Fandango";2020-05-05;191133;"Despertaré";32;"2020-01-24";"6NqYTQiv0OluEf9u3vwbtS"
"Los Punsetes";2020-05-05;152826;"Opinión de Mierda";37;"2014-11-04";"2tDJGUX1ybaURgx82zrRcg"
"Muerdo";2020-05-05;229258;"De donde vengo";26;"2018-05-04";"7DoVRGOmeEbDIsIuAsDte0"
"Mateo Kingman";2020-05-05;231346;"Sendero del Monte";0;"2016-08-12";"0IhDD6ngYml6IXtOlgRM82"
"Franco Battiato";2020-05-05;223573;"Inneres Auge";33;"2009-01-01";"5M7J7onHGnZ4pL235ByUi4"
"Trending Tropics";2020-05-05;218120;"Cyber Monday (feat. Vetusta Morla)";17;"2018-10-19";"1TpBabkFoMsanBmClrqu2V"
"Ojete Calor";2020-05-05;204094;"Opino De Que";37;"2017-11-03";"0yQewh7Kn6hf9zOPrpxpIB"
"Après La Classe";2020-05-05;321480;"Il cuore è uno zingaro";0;"2017-06-09";"5aBVQWDvYPvpyDCdlGgy9R"
"Joan Thiele";2020-05-05;183436;"Armenia Quindío";17;"2018-06-15";"3t8OW3UP46gQp1R1xLO6to"
"Tigres Leones";2020-05-05;184972;"Marte";26;"2015-10-23";"4yhsGyrGhO7SPmTdmQrPdd"
"C. Tangana";2020-05-05;193109;"Un Veneno";54;"2018-11-22";"15SMQSOyMa1BFYGH9rBmfH"
"Nicola Són";2020-05-05;240154;"Amanhã Já Era";28;"2018-04-06";"1n6ZIsHO3OmBolBUbZ5DMJ"
"Vetusta Morla";2020-05-05;207480;"23 de Junio";60;"2017-11-09";"5rGpmYiAJvX54ELjvzt02N"
"Ginebras";2020-05-05;131376;"Con Altura";49;"2019-10-30";"66LtYztZIgTOn5XQ9h54HO"
"Pau Vallvé";2020-05-05;325226;"Un sol radiant";0;"2019-01-25";"27rcyWtg7zmpq80gYsMOMB"
"Rafa Pons";2020-05-05;284520;"Julia Roberts (with El Niño de la Hipoteca & El Kanka)";32;"2017-06-23";"2EDhz3eS46BFsIDX1sDKQf"
"Cala Vento";2020-05-05;166391;"Isla Desierta";38;"2017-01-20";"6ubgbXCIbMRVOxiUlbnQfE"
"La Kinky Beat";2020-05-05;148640;"Pirata Capitán";36;"2004";"62j8EctPF6KpEtcnOXQASE"
"The Bird Yellow";2020-05-05;246516;"Roses in the Sand";24;"2018-01-26";"0ztfWHG0l5w51o5tMvwSCx"
"Robe";2020-05-05;550626;"Un Suspiro Acompasado";46;"2015-06-09";"2sjvd15PCrZeTbq9wt0Cuu"
"Cats On Fire";2020-05-05;175386;"Your Woman";30;"2010-01-01";"7p3hcmF1MdOPDTCjXubEm9"
"Nacho Vegas & Christina Rosenvinge";2020-05-05;326560;"Me He Perdido";38;"2007-11-19";"0k6j2ueBxHY12deOzx6m0C"
"Lucas Santtana";2020-05-05;177287;"Ninguém Solta a Mão de Ninguém";37;"2019-10-18";"6QdWEFpxaZ2AqCZWBvElb5"
