"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Françoise Hardy";2024-06-23;148506;"Comment te dire adieu - Remasterisé en 2016";63;"1968-12-15";"0uRiGrSYj5IKsm6H8eodeB"
"Screamin' Jay Hawkins";2024-06-23;144866;"I Put a Spell On You";46;"1958";"2lKtE0pl4RtMD2bUwKzdcz"
"Scott Bradlee's Postmodern Jukebox";2024-06-23;212187;"Oops!... I Did It Again";43;"2015-07-30";"4kZggLkaCdeboIu94dn8KB"
"Amaia";2024-06-23;192000;"Yo Invito";39;"2022-05-12";"28Et1GjQGMGNY9oQNDVkGF"
"Raquel Eugenio";2024-06-23;167252;"La Vereda de la Puerta de Atrás Cover";29;"2017-09-18";"78aUZo0EyoAl09zwnjG9RB"
"Kings of Convenience";2024-06-23;209026;"I'd Rather Dance With You";50;"2004-01-01";"2AlmzyF5aM1A1Mq9QkwTEI"
"Calacas Jazz Band";2024-06-23;169040;"Cantina Band";21;"2013-08-22";"1nKWJPzzuboXqkeG8jntbR"
"Carla Collado";2024-06-23;277734;"El Rumbo";30;"2019-09-30";"00KBYDAi9OdPfQ0OINTMzJ"
"Socunbohemio";2024-06-23;208626;"Les coses que no m'agraden de tu";22;"2023-03-17";"7oydbyLeRDYn6W2SN4sMRT"
"Rebeca Lane";2024-06-23;226355;"Libre, Atrevida y Loca";30;"2016-08-12";"7drLzTXpNpRTiA5A7LpbTm"
"Javypablo";2024-06-23;208377;"Desperté";27;"2018-06-20";"1yT34T7u0GEtsBmkvHiVOJ"
"Vera Noor";2024-06-23;160857;"Madrid";27;"2024-04-29";"02plkSdqSxZ9igYAyesrBn"
"Jimena Amarillo";2024-06-23;145239;"No es una canción de amor";29;"2019-08-23";"1hhqz3j7OHMdkd8FWN4ya8"
"Fémina";2024-06-23;306360;"Los Senos";25;"2015-07-23";"4cOImL3d6M0F2hhzbiBmRa"
"La Shica";2024-06-23;295626;"Dos carnes paralelas (with Miguel Poveda)";25;"2008-03-04";"2n5BRSV04SYt72OzADJVeo"
"Hindi Zahra";2024-06-23;265400;"Beautiful Tango - Unplugged";56;"2009";"6D8piOqptylpneNaEcBiaM"
"Sexy Zebras";2024-06-23;225706;"Tonterías";43;"2022-03-25";"4CpKVhjbOlHsTu9kblFMMQ"
"Pau Vallvé";2024-06-23;182688;"Ciutadella";22;"2022-10-21";"72ICKTcVDZIfQiSIHUKmTR"
"Plastic Bertrand";2024-06-23;182133;"Ca Plane Pour Moi";61;"1998";"1hbQEk8Dpx3OS6MrZZ4wbq"
"Rodrigo y Gabriela";2024-06-23;205906;"Tamacun";11;"2008";"5TZqyXO1t0wJ2LUKHCYSWN"
"El Pele";2024-06-23;273293;"Llamale Amor (Rumba)";40;"2003-05-19";"4bEtnswwkdpJ8ztBspY7H5"
"Nouvelle Vague";2024-06-23;220426;"Dance With Me";50;"2006-06-26";"5JPyv6bcVGtzoZciVHMKyp"
"Édith Piaf";2024-06-23;178840;"La foule";56;"1986";"7l3ydaHRFTcEGM0D9rlfqS"
"Zaz";2024-06-23;213420;"Les passants";53;"2010-05-10";"6MuoqipFgorIZEYwGWEFAU"
"Mercedes Sosa";2024-06-23;264197;"Gracias A La Vida";49;"1993-01-01";"2mrWvCCYtZn2UyhMopvAoU"
"Violeta Parra";2024-06-23;278040;"Gracias a la Vida";42;"2014-03-31";"16KWkUYL6MuyJwzyO5onbl"
"Pepe Habichuela & The Bollywood Strings";2024-06-23;266560;"Yerbagüena - Oriente";23;"2001-01-31";"5gt58Gjz237w7aQ6RIJNFX"
"Isaac et Nora";2024-06-23;217694;"Palmero Sube a La Palma";29;"2023-05-18";"2OYxfBo56AgRWVsDK0Eahd"
"Imelda May";2024-06-23;165600;"Tainted Love";22;"2010";"2652jXynLtL9fQowbgaEdp"
"Manolo Caracol";2024-06-23;174053;"La Niña de Fuego";21;"1958-12-03";"1pG56fFdxUNog6DRj5SNkU"
