"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-23T10:47:56.037Z";"Diuen";"5lpH5KLpd60tzjYGpwLwQw";"La Gossa Sorda";"0luDJsRYWbHW2Sj1I5TPrE";;;"2026-08-23 10:47:56.037";"2026-08-23"
"2026-08-23T10:51:17.435Z";"Última Volta";"19YGIuxZkXB3Ka8tj5t1cy";"La Gossa Sorda";"0luDJsRYWbHW2Sj1I5TPrE";;;"2026-08-23 10:51:17.435";"2026-08-23"
"2026-08-23T10:55:12.525Z";"Quina Calitja";"4AoTyNZ5Y8v0D9WyzxzESJ";"La Gossa Sorda";"0luDJsRYWbHW2Sj1I5TPrE";;;"2026-08-23 10:55:12.525";"2026-08-23"
"2026-08-23T10:59:49.703Z";"Farem Saó";"0jVBrQGlnJHyBGoSsiyu7U";"La Gossa Sorda";"0luDJsRYWbHW2Sj1I5TPrE";;;"2026-08-23 10:59:49.703";"2026-08-23"
"2026-08-23T11:04:51.392Z";"Cavallers";"2O33Pd0OXOvNpa0MHHRT73";"La Gossa Sorda";"0luDJsRYWbHW2Sj1I5TPrE";;;"2026-08-23 11:04:51.392";"2026-08-23"
"2026-08-23T11:08:22.651Z";"Tristesa";"4i9n3obydtTs1Qkyex2Baa";"Antònia Font";"503mwh1GWEiWy9bzzpiTFW";;;"2026-08-23 11:08:22.651";"2026-08-23"
"2026-08-23T11:12:07.214Z";"La Vida (Entre Amics - 2013)";"1fR9omxE1sYtKZJfyOjEcM";"Bonobos";"1kemI9AwaTwiRe61nuPtHg";"Cesk Freixas|Els Catarres|Txarango|Nyandú|Alfred Tapscott|Laura Cruells";"5cl9YjDDdgrN50CJzZO6er|0InCPtI0kadS7s3cZrcbbY|6XYRpcgPIK9OejoVzA7PbC|68NZljLQtbhWD6ER7Cdt5w|6yYCbK4JY2i35JceIZZscZ|1p8FtzcalgvHDJr8ZL78uB";"2026-08-23 11:12:07.214";"2026-08-23"
"2026-08-23T12:04:56.939Z";"Rumba Dels 60s";"49JrbmW7Df3jGSMB9x98KY";"Gato Pérez";"0xTE8Ru20PBrfPDxrwYAD9";;;"2026-08-23 12:04:56.939";"2026-08-23"
"2026-08-23T12:09:37.214Z";"Per la bona gent";"4lKwqIEmnm0wsRLOuwUMLv";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-23 12:09:37.214";"2026-08-23"
"2026-08-23T12:13:44.274Z";"Ja No Ens Passa";"5eSa3b9VY7VkBpB5Aldg5o";"Els Amics De Les Arts";"0op3EnoEZ0jQY13sbyoSo2";;;"2026-08-23 12:13:44.274";"2026-08-23"
"2026-08-23T12:16:43.982Z";"Sota una Estrella (En Directe)";"5l0grRq1lKTWyaIWGnWhMJ";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-08-23 12:16:43.982";"2026-08-23"
"2026-08-23T12:20:34.449Z";"No Hay Mal que Cien Años Dure";"6P0NvraqshEZpTd9yFoM81";"9Son";"1vt1kYnWfOGnKD6vcTbIgF";;;"2026-08-23 12:20:34.449";"2026-08-23"
"2026-08-23T12:23:33.245Z";"No Tinguis Pressa";"4ggpVEeRNZxnZit7EsjnWp";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-08-23 12:23:33.245";"2026-08-23"
"2026-08-23T12:37:35.514Z";"La Lletra (Homenatge al Poeta Rossellonès Joan Pau Giné)";"4bm8NB9iRcehQHQF3xy98U";"9Son";"1vt1kYnWfOGnKD6vcTbIgF";;;"2026-08-23 12:37:35.514";"2026-08-23"
