"played_at";"track.name";"name";"played";"day"
"2025-11-03T10:10:11.274Z";"La Tortura - Spotify Singles";"Judeline";"2025-11-03 10:10:11.274";"2025-11-03"
"2025-11-03T10:13:36.421Z";"cuídate";"Valeria Castro";"2025-11-03 10:13:36.421";"2025-11-03"
"2025-11-03T10:16:11.126Z";"com você";"Judeline";"2025-11-03 10:16:11.126";"2025-11-03"
"2025-11-03T10:38:15.099Z";"Cafeliko";"Jimena Amarillo";"2025-11-03 10:38:15.099";"2025-11-03"
"2025-11-03T10:40:07.873Z";"R O M E O";"Sen Senra";"2025-11-03 10:40:07.873";"2025-11-03"
"2025-11-03T10:42:13.172Z";"Me Maten - Live at NPR's Tiny Desk";"C. Tangana";"2025-11-03 10:42:13.172";"2025-11-03"
"2025-11-03T10:44:42.731Z";"Antes de Morirme - feat. ROSALÍA";"C. Tangana";"2025-11-03 10:44:42.731";"2025-11-03"
"2025-11-03T10:45:13.839Z";"¡Ay, Paquita! - Performed by ROSALÍA";"Paquita Salas";"2025-11-03 10:45:13.839";"2025-11-03"
"2025-11-03T10:45:21.321Z";"Guantanamera";"Guitarricadelafuente";"2025-11-03 10:45:21.321";"2025-11-03"
"2025-11-03T13:13:29.302Z";"Antes de Morirme - feat. ROSALÍA";"C. Tangana";"2025-11-03 13:13:29.302";"2025-11-03"
"2025-11-03T13:16:24.265Z";"Comerte Entera";"C. Tangana";"2025-11-03 13:16:24.265";"2025-11-03"
"2025-11-03T13:19:13.641Z";"Flor de caramelo";"Guitarricadelafuente";"2025-11-03 13:19:13.641";"2025-11-03"
"2025-11-03T13:20:27.001Z";"Comerte Entera";"C. Tangana";"2025-11-03 13:20:27.001";"2025-11-03"
"2025-11-03T13:25:20.748Z";"El Todopoderoso";"Héctor Lavoe";"2025-11-03 13:25:20.748";"2025-11-03"
"2025-11-03T13:28:10.748Z";"A Veces Soy Feliz";"Charlie Palmieri";"2025-11-03 13:28:10.748";"2025-11-03"
"2025-11-03T14:16:30.716Z";"Paper Romance - Purple Disco Machine Remix - Edit";"Groove Armada";"2025-11-03 14:16:30.716";"2025-11-03"
"2025-11-03T14:21:40.260Z";"Twisted Mind - Edit";"Purple Disco Machine";"2025-11-03 14:21:40.26";"2025-11-03"
"2025-11-03T14:25:41.267Z";"My All";"Kraak & Smaak";"2025-11-03 14:25:41.267";"2025-11-03"
"2025-11-03T14:31:19.814Z";"Wild Animals";"Skinny Dipp";"2025-11-03 14:31:19.814";"2025-11-03"
"2025-11-03T14:34:04.102Z";"Hush Baby, Hurry Slowly";"Sigrid";"2025-11-03 14:34:04.102";"2025-11-03"
"2025-11-03T14:37:34.426Z";"Supernature MMXXV - Purple Disco Machine Remix - Edit";"Purple Disco Machine";"2025-11-03 14:37:34.426";"2025-11-03"
"2025-11-03T14:41:40.578Z";"Herbs & Wine";"Kraak & Smaak";"2025-11-03 14:41:40.578";"2025-11-03"
"2025-11-03T14:45:34.165Z";"Don't Give Up";"Groove Armada";"2025-11-03 14:45:34.165";"2025-11-03"
"2025-11-03T14:48:52.664Z";"Opposite of Crazy (feat. Bloom Twins)";"Purple Disco Machine";"2025-11-03 14:48:52.664";"2025-11-03"
