"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-06T04:40:25.969Z";"Soy Vagabundo";"5jQimaqP3GwhdvIDKAQZor";"Héctor Lavoe";"7opp16lU7VM3l2WBdGMYHP";;;"2026-08-06 04:40:25.969";"2026-08-06"
"2026-08-06T06:51:22.545Z";"Fucking in Heaven";"4I7odkN2AhNId5TuaTXKV1";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-08-06 06:51:22.545";"2026-08-06"
"2026-08-06T07:19:28.405Z";"Talking Bout My Baby";"6bH3WNPFASpLuEbLJQY2d8";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-08-06 07:19:28.405";"2026-08-06"
"2026-08-06T07:24:03.655Z";"Sinnerman - Felix Da Housecat's Heavenly House Mix";"3s5lo6lqa39kM9A5AFsVpR";"Nina Simone";"7G1GBhoKtEPnP86X2PvEYO";"Felix Da Housecat";"4rC8J4M4aOqsQSCP4yoyJI";"2026-08-06 07:24:03.655";"2026-08-06"
"2026-08-06T07:27:25.147Z";"Sho Nuff";"3kMCa1elamcopeQaEP7TBg";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-08-06 07:27:25.147";"2026-08-06"
"2026-08-06T07:31:08.159Z";"The Time Is Now";"7bVx1aIaekhyUrqdQotS48";"Moloko";"4aaBjq7VqqQvpSF69GglvO";;;"2026-08-06 07:31:08.159";"2026-08-06"
"2026-08-06T07:35:10.643Z";"Burning Down the House";"2VNfJpwdEQBLyXajaa6LWT";"Talking Heads";"2x9SpqnPi8rlE9pjHBwmSC";;;"2026-08-06 07:35:10.643";"2026-08-06"
"2026-08-06T07:40:08.653Z";"Soul Surfing";"4yBYHiF4sNOYzpqEzjZfGk";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-08-06 07:40:08.653";"2026-08-06"
"2026-08-06T08:18:17.008Z";"Teardrop";"67Hna13dNDkZvBpTXRIaOJ";"Massive Attack";"6FXMGgJwohJLUSr5nVlf9X";"Elizabeth Fraser";"791Z3924aa619hZ3xsOJEx";"2026-08-06 08:18:17.008";"2026-08-06"
"2026-08-06T18:04:23.345Z";"Atrévete-Te-Te";"1q8NdCAQ9QUjpYiqzdd3mv";"Calle 13";"0yNSzH5nZmHzeE2xn6Xshb";;;"2026-08-06 18:04:23.345";"2026-08-06"
"2026-08-06T18:05:42.812Z";"Atrevete te te";"0NuTra8zLnz3BGCGr9BbCa";"Calle 13";"0yNSzH5nZmHzeE2xn6Xshb";;;"2026-08-06 18:05:42.812";"2026-08-06"
"2026-08-06T18:09:01.531Z";"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)";"1xuYajTJZh8zZrPRmUaagf";"Calle 13";"0yNSzH5nZmHzeE2xn6Xshb";"Totó La Momposina|Susana Baca|Maria Rita";"26BL0aeVS96sje8JfCNfUk|1DiaZsjdOzFCdk7Dw9KIs0|1C8UBSZs5rOPfxuxTMS6OI";"2026-08-06 18:09:01.531";"2026-08-06"
