"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-23T07:31:54.215Z";"The Minor Goes Muggin'";"5kDFOT5uCWHtlTz6WtQtc5";"Tommy Dorsey Orchestra";"1eOE35R4NC60yvasrSxOED";;;"2026-09-23 07:31:54.215";"2026-09-23"
"2026-09-23T07:35:48.004Z";"Groove Juice - I need it bad !";"3bTspnQXgtDWCiLH35uI15";"Hot Swing Sextet";"0FywyaLz7YX2ejwWLM0MSq";;;"2026-09-23 07:35:48.004";"2026-09-23"
"2026-09-23T07:39:47.376Z";"The Intimacy Of The Blues - Combo Suite";"61sg7obmifNm1gPiKSl1Wa";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";;;"2026-09-23 07:39:47.376";"2026-09-23"
"2026-09-23T07:43:03.040Z";"Honeysuckle Rose";"3LHgJ8L96dqiyIIn1Q02MT";"Jonathan Stout and his Campus Five";"6OQQ8xemy8QO34goUq6lUW";"Hilary Alexander";"1sOUbOuuTUCYKZYZAcQGwu";"2026-09-23 07:43:03.04";"2026-09-23"
"2026-09-23T07:46:15.372Z";"Swingin' on Nothin'";"33xcpEwFbS37QgWKZH8njT";"Andrej Hermlin and his Swing Dance Orchestra";"0WIiFxZhRXhjqFkj28wkTd";;;"2026-09-23 07:46:15.372";"2026-09-23"
"2026-09-23T11:17:58.093Z";"Muñeca";"2kSWdfrY0yq0CV9U6DqyyW";"Eddie Palmieri";"2VviFtXYreO6Zn9n8Ibk6C";;;"2026-09-23 11:17:58.093";"2026-09-23"
"2026-09-23T16:07:58.820Z";"Limbo Jazz";"71Vf72l8ngG86WmaWhVPAr";"Reverent Juke";"0K2K29R1c5DwgGk8axM7pW";;;"2026-09-23 16:07:58.82";"2026-09-23"
"2026-09-23T16:24:04.444Z";"Oriente";"11EaZdOYRpplXGDnuWByAv";"Asere";"6oohjBI9gldSuxyroAetT8";;;"2026-09-23 16:24:04.444";"2026-09-23"
"2026-09-23T17:59:11.364Z";"Tú Me Dejaste De Querer";"5ddFjrPG8NgQQ6xlOQIVd2";"C. Tangana";"5TYxZTjIPqKM8K8NuP9woO";"Niño de Elche|La Húngara";"5IbUz6BcOu6IVY512oxavP|7xtnpHS34mLlxGZDVUBHSU";"2026-09-23 17:59:11.364";"2026-09-23"
"2026-09-23T18:02:25.404Z";"Focu 'Ranni";"3aIGNjFJPjrGpe24OFMSUH";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 18:02:25.404";"2026-09-23"
"2026-09-23T18:06:10.589Z";"Solifican12";"4fDmgQfKMY7GcAwp2nNoQ0";"Milo j";"19HM5j0ULGSmEoRcrSe5x3";;;"2026-09-23 18:06:10.589";"2026-09-23"
"2026-09-23T18:09:25.678Z";"Magnolias";"7GF92haKwJg9WUdnkTxRtr";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 18:09:25.678";"2026-09-23"
"2026-09-23T18:12:08.978Z";"La Bachata";"3tt9i3Hhzq84dPS8H7iSiJ";"Manuel Turizo";"0tmwSHipWxN12fsoLcFU3B";;;"2026-09-23 18:12:08.978";"2026-09-23"
"2026-09-23T18:14:49.783Z";"LA COMBI VERSACE";"5gCNf9wMVrYuM2fvfgLTlF";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";"Tokischa";"2p4aN0Uxkk3iT3HK0cJ2cJ";"2026-09-23 18:14:49.783";"2026-09-23"
"2026-09-23T18:18:31.990Z";"Hasta la Raíz";"3lGMtkONrZdJ8kTCg6KIFf";"Natalia Lafourcade";"1hcdI2N1023RvSwLzTtdsp";;;"2026-09-23 18:18:31.99";"2026-09-23"
"2026-09-23T18:21:58.661Z";"El Bolero";"7FwSZyO5ynlN0OJGVOjE6k";"Yami Safdie";"4RWJOoYwgF978LOn8Fainp";"Milo j";"19HM5j0ULGSmEoRcrSe5x3";"2026-09-23 18:21:58.661";"2026-09-23"
"2026-09-23T18:34:15.063Z";"pink + pink";"5jysHNTiZcXz83qaIXl3vf";"rusowsky";"1XEVu7gdRFfzEFqsPrancH";"Ravyn Lenae";"5RTLRtXjbXI2lSXc6jxlAz";"2026-09-23 18:34:15.063";"2026-09-23"
"2026-09-23T18:37:03.140Z";"DI MI NOMBRE - Cap.8: Éxtasis";"2Sfl7odHUmG7qc8SbqUyzE";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 18:37:03.14";"2026-09-23"
"2026-09-23T18:39:10.756Z";"Cafeliko";"0rAeNKbIk1PPyUfqwJxWCZ";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-09-23 18:39:10.756";"2026-09-23"
"2026-09-23T18:42:30.874Z";"Todo De Ti";"3rdAz1fbUfZxYgaCviYhRo";"Rauw Alejandro";"1mcTU81TzQhprhouKaTkpq";;;"2026-09-23 18:42:30.874";"2026-09-23"
"2026-09-23T18:46:35.070Z";"Tití Me Preguntó";"1IHWl5LamUGEuP4ozKQSXZ";"Bad Bunny";"4q3ewBCX7sLwd24euuV69X";;;"2026-09-23 18:46:35.07";"2026-09-23"
"2026-09-23T18:48:46.058Z";"Dios Es Un Stalker";"6FdOGTRYvLCJ79d55YtGgZ";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 18:48:46.058";"2026-09-23"
"2026-09-23T18:51:56.244Z";"El Merengue";"5KbBVSj6AJZ5662fO8EYFh";"Marshmello";"64KEffDW9EtZ1y2vBYgq8T";"Manuel Turizo";"0tmwSHipWxN12fsoLcFU3B";"2026-09-23 18:51:56.244";"2026-09-23"
"2026-09-23T19:45:49.697Z";"HENTAI";"4kroNlz8BTfswE4M0i3YCh";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 19:45:49.697";"2026-09-23"
"2026-09-23T19:46:38.436Z";"HENTAI";"4kroNlz8BTfswE4M0i3YCh";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 19:46:38.436";"2026-09-23"
"2026-09-23T19:49:56.867Z";"TQG";"0DWdj2oZMBFSzRsi2Cvfzf";"KAROL G";"790FomKkXshlbRYZFtlgla";"Shakira";"0EmeFodog0BfCgMzAIvKQp";"2026-09-23 19:49:56.867";"2026-09-23"
"2026-09-23T19:52:14.909Z";"SAOKO";"2FYGZDfsAnNsrm1gVbyKnG";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-09-23 19:52:14.909";"2026-09-23"
"2026-09-23T19:54:36.657Z";"Johnny Glamour";"4YZhsgOBQtKvxZWjVuJD9H";"rusowsky";"1XEVu7gdRFfzEFqsPrancH";"Las Ketchup";"1e8GEl48ktvfDpruMKB6Oe";"2026-09-23 19:54:36.657";"2026-09-23"
"2026-09-23T20:05:39.505Z";"NUEVAYoL";"5TFD2bmFKGhoCRbX61nXY5";"Bad Bunny";"4q3ewBCX7sLwd24euuV69X";;;"2026-09-23 20:05:39.505";"2026-09-23"
"2026-09-23T20:25:44.654Z";"Berghain";"2T8yuUKl1nhmtaIocqWo4i";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";"Björk|Yves Tumor";"7w29UYBi0qsHi5RTcv3lmA|0qu422H5MOoQxGjd4IzHbS";"2026-09-23 20:25:44.654";"2026-09-23"
