"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-14T06:22:30.572Z";"I Heard It Through The Grapevine";"0eOt6ksp9ng4a00UdIw2OE";"Creedence Clearwater Revival";"3IYUhFvPQItj6xySrBmZkd";;;"2026-09-14 06:22:30.572";"2026-09-14"
"2026-09-14T06:26:08.673Z";"Tusk - 2015 Remaster";"0iINibMKtoS8duvexsqnm5";"Fleetwood Mac";"08GQAI4eElDnROBrJRGE0X";;;"2026-09-14 06:26:08.673";"2026-09-14"
"2026-09-14T06:29:43.348Z";"Fortunate Son";"4BP3uh0hFLFRb5cjsgLqDh";"Creedence Clearwater Revival";"3IYUhFvPQItj6xySrBmZkd";;;"2026-09-14 06:29:43.348";"2026-09-14"
"2026-09-14T06:34:21.629Z";"Black Betty";"6kooDsorCpWVMGc994XjWN";"Ram Jam";"6FITmSxIMsk6TfulFiCIIz";;;"2026-09-14 06:34:21.629";"2026-09-14"
"2026-09-14T06:37:51.098Z";"Bad Moon Rising";"20OFwXhEXf12DzwXmaV7fj";"Creedence Clearwater Revival";"3IYUhFvPQItj6xySrBmZkd";;;"2026-09-14 06:37:51.098";"2026-09-14"
"2026-09-14T06:47:22.648Z";"Break on Through (To the Other Side)";"6ToM0uwxtPKo9CMpbPGYvM";"The Doors";"22WZ7M8sxp5THdruNY3gXt";;;"2026-09-14 06:47:22.648";"2026-09-14"
"2026-09-14T06:59:59.754Z";"Roadhouse Blues";"1Q5kgpp4pmyGqPwNBzkSrw";"The Doors";"22WZ7M8sxp5THdruNY3gXt";;;"2026-09-14 06:59:59.754";"2026-09-14"
"2026-09-14T07:02:34.506Z";"Green River";"11DjZQEZ69EXLo77HVj6yW";"Creedence Clearwater Revival";"3IYUhFvPQItj6xySrBmZkd";;;"2026-09-14 07:02:34.506";"2026-09-14"
"2026-09-14T07:07:23.704Z";"Miss You - Remastered";"3hJLKtTpgct9Y9wKww0BiR";"The Rolling Stones";"22bE4uQ6baNwSHPVcDxLCe";;;"2026-09-14 07:07:23.704";"2026-09-14"
"2026-09-14T08:22:52.642Z";"Green River";"11DjZQEZ69EXLo77HVj6yW";"Creedence Clearwater Revival";"3IYUhFvPQItj6xySrBmZkd";;;"2026-09-14 08:22:52.642";"2026-09-14"
"2026-09-14T08:26:14.170Z";"London Calling - Remastered";"5jzma6gCzYtKB1DbEwFZKH";"The Clash";"3RGLhK1IP9jnYFH4BRFJBS";;;"2026-09-14 08:26:14.17";"2026-09-14"
"2026-09-14T08:38:58.406Z";"Long Cool Woman (In a Black Dress) - 1999 Remaster";"1J5XEPamp7iQaCU0aFuMnd";"The Hollies";"6waa8mKu91GjzD4NlONlNJ";;;"2026-09-14 08:38:58.406";"2026-09-14"
"2026-09-14T08:43:26.198Z";"Superstition";"4N0TP4Rmj6QQezWV88ARNJ";"Stevie Wonder";"7guDJrEfX3qb6FEbdPA5qi";;;"2026-09-14 08:43:26.198";"2026-09-14"
"2026-09-14T08:47:31.652Z";"You Sexy Thing";"714hERk9U1W8FMYkoC83CO";"Hot Chocolate";"72VzFto8DYvKHocaHYNWSi";;;"2026-09-14 08:47:31.652";"2026-09-14"
"2026-09-14T08:54:46.891Z";"Riders on the Storm";"14XWXWv5FoCbFzLksawpEe";"The Doors";"22WZ7M8sxp5THdruNY3gXt";;;"2026-09-14 08:54:46.891";"2026-09-14"
"2026-09-14T11:56:47.920Z";"Corazon - Instrumental";"1NcE1X4wA6nJBKralTXr9N";"Woody Herman";"2KSxJY1WxGGVYSmoM0N54P";;;"2026-09-14 11:56:47.92";"2026-09-14"
"2026-09-14T12:07:21.344Z";"Corazon - Instrumental";"1NcE1X4wA6nJBKralTXr9N";"Woody Herman";"2KSxJY1WxGGVYSmoM0N54P";;;"2026-09-14 12:07:21.344";"2026-09-14"
"2026-09-14T12:11:36.283Z";"Lullaby of the Leaves";"6FyP9sU6l9JhHIPW2yfJnu";"The Kenny Clarke-Francy Boland Big Band";"7C6sfpvSQJ9V0i4hDW9ciO";;;"2026-09-14 12:11:36.283";"2026-09-14"
"2026-09-14T13:07:41.426Z";"Artistry in Rhythm";"3QZYY3PmIf6NMvwM77d1y6";"Stan Kenton";"27hSR8e34ZM5vj5fUFixyb";;;"2026-09-14 13:07:41.426";"2026-09-14"
"2026-09-14T13:10:59.983Z";"I Cried For You";"3K9SMKlffROYQ99bcFtJYM";"Benny Goodman Quartet";"26vAEAV08relvScS4FUsIt";;;"2026-09-14 13:10:59.983";"2026-09-14"
"2026-09-14T14:09:45.867Z";"Fire Alarm";"40bdoR44o62nXGXf7ux3E7";"Gunhild Carling";"4U3wb0z7BUtP0n2ZWdEOrT";;;"2026-09-14 14:09:45.867";"2026-09-14"
"2026-09-14T14:12:26.015Z";"The Minor Goes Muggin'";"5kDFOT5uCWHtlTz6WtQtc5";"Tommy Dorsey Orchestra";"1eOE35R4NC60yvasrSxOED";;;"2026-09-14 14:12:26.015";"2026-09-14"
"2026-09-14T14:12:29.233Z";"Take The A-train";"5Fvo8hMnkhZmE11wgnM5MW";"Pete Jacobs & His Wartime Radio Revue";"5pep9DNTeLBE7XifF73MYS";;;"2026-09-14 14:12:29.233";"2026-09-14"
