played_at;track.name;name;played;day
2023-08-13T06:51:55.429Z;berlin U5 (REPUTA);Zahara;2023-08-13 06:51:55.429;2023-08-13
2023-08-13T06:54:48.381Z;Siento por Ciento;Cardellino;2023-08-13 06:54:48.381;2023-08-13
2023-08-13T06:58:35.374Z;Wicked;Cycle;2023-08-13 06:58:35.374;2023-08-13
2023-08-13T07:02:43.567Z;Mira cómo vuelo;Miss Caffeina;2023-08-13 07:02:43.567;2023-08-13
2023-08-13T07:05:55.475Z;La vida moderna (feat. Love of Lesbian);Veintiuno;2023-08-13 07:05:55.475;2023-08-13
2023-08-13T07:09:48.477Z;Chinches;Amatria;2023-08-13 07:09:48.477;2023-08-13
2023-08-13T07:13:07.385Z;Te Quiero Igual;Novedades Carminha;2023-08-13 07:13:07.385;2023-08-13
2023-08-13T07:17:19.133Z;La serotonina;Manel;2023-08-13 07:17:19.133;2023-08-13
2023-08-13T07:20:54.238Z;Copacabana;IZAL;2023-08-13 07:20:54.238;2023-08-13
2023-08-13T07:24:05.427Z;El Coche Fantasma;Amatria;2023-08-13 07:24:05.427;2023-08-13
2023-08-13T07:27:16.394Z;La Típica Canción - Elyella Remix;Ginebras;2023-08-13 07:27:16.394;2023-08-13
2023-08-13T16:08:18.487Z;Sabotatge;Manel;2023-08-13 16:08:18.487;2023-08-13
2023-08-13T16:12:25.493Z;El Baile;IZAL;2023-08-13 16:12:25.493;2023-08-13
2023-08-13T16:15:59.488Z;Animal;Amatria;2023-08-13 16:15:59.488;2023-08-13
2023-08-13T16:19:03.447Z;Chico Pum;Ginebras;2023-08-13 16:19:03.447;2023-08-13
2023-08-13T16:21:39.249Z;Antigua Pero Moderna;Novedades Carminha;2023-08-13 16:21:39.249;2023-08-13
2023-08-13T17:47:32.432Z;No Gires;Varry Brava;2023-08-13 17:47:32.432;2023-08-13
2023-08-13T18:08:50.326Z;A ver qué pasa - Estrella Damm 2021;Rigoberta Bandini;2023-08-13 18:08:50.326;2023-08-13
2023-08-13T18:14:56.503Z;Quedate a dormir;M-Clan;2023-08-13 18:14:56.503;2023-08-13
2023-08-13T18:18:49.497Z;El Pozo;IZAL;2023-08-13 18:18:49.497;2023-08-13
