played_at;track.name;name;played;day
2024-07-12T05:44:50.203Z;ilomilo;Billie Eilish;2024-07-12 05:44:50.203;2024-07-12
2024-07-12T05:48:59.196Z;Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers];Daft Punk;2024-07-12 05:48:59.196;2024-07-12
2024-07-12T05:53:01.973Z;Viva La Vida;Coldplay;2024-07-12 05:53:01.973;2024-07-12
2024-07-12T06:03:04.428Z;Colibria;Nicola Cruz;2024-07-12 06:03:04.428;2024-07-12
2024-07-12T06:07:14.683Z;Lluvia;Klik & Frik;2024-07-12 06:07:14.683;2024-07-12
2024-07-12T06:07:52.224Z;It's Called: Freefall;Paris Paloma;2024-07-12 06:07:52.224;2024-07-12
2024-07-12T06:12:29.225Z;Canción de la Nostalgia;Jin Yerei;2024-07-12 06:12:29.225;2024-07-12
2024-07-12T06:15:54.329Z;Sastanàqqàm;Tinariwen;2024-07-12 06:15:54.329;2024-07-12
2024-07-12T06:21:42.343Z;La Mirada - Umoja Remix;Nicola Cruz;2024-07-12 06:21:42.343;2024-07-12
2024-07-12T06:27:43.910Z;El Camino De Mi Alma;Hermanos Gutiérrez;2024-07-12 06:27:43.91;2024-07-12
2024-07-12T06:31:46.418Z;Suéltalo;Hermanos Gutiérrez;2024-07-12 06:31:46.418;2024-07-12
2024-07-12T06:34:58.817Z;Batismo;Populous;2024-07-12 06:34:58.817;2024-07-12
2024-07-12T06:39:46.751Z;Pietermaritzburg;Felix Laband;2024-07-12 06:39:46.751;2024-07-12
2024-07-12T06:42:37.410Z;Bones (feat. Jófriður);Low Roar;2024-07-12 06:42:37.41;2024-07-12
2024-07-12T06:48:07.909Z;Lluvia - Kurup Remix;Mateo Kingman;2024-07-12 06:48:07.909;2024-07-12
2024-07-12T06:52:48.406Z;Can't Leave the Night;BADBADNOTGOOD;2024-07-12 06:52:48.406;2024-07-12
2024-07-12T06:56:26.387Z;Fill Your Brains;Harrison Brome;2024-07-12 06:56:26.387;2024-07-12
2024-07-12T07:00:44.902Z;Paruma;Nicola Cruz;2024-07-12 07:00:44.902;2024-07-12
2024-07-12T08:01:06.872Z;Lover Come Back To Me;Cal Tjader;2024-07-12 08:01:06.872;2024-07-12
2024-07-12T08:46:15.584Z;Bilongo;Eddie Palmieri;2024-07-12 08:46:15.584;2024-07-12
2024-07-12T08:51:58.818Z;Salchicha Con Huevos;Jimmy Sabater;2024-07-12 08:51:58.818;2024-07-12
2024-07-12T08:55:58.469Z;Breakaway;Lex Eazy & The Mambo Club;2024-07-12 08:55:58.469;2024-07-12
2024-07-12T09:03:24.479Z;El Cuarto de Tula;Buena Vista Social Club;2024-07-12 09:03:24.479;2024-07-12
2024-07-12T09:10:23.608Z;Acid;Ray Barretto;2024-07-12 09:10:23.608;2024-07-12
2024-07-12T09:13:38.788Z;Revolucionando;New Swing Sextet;2024-07-12 09:13:38.788;2024-07-12
2024-07-12T09:16:58.306Z;Tu Loco Loco Y Yo Tranquilo;Roberto Roena Y Su Apollo Sound;2024-07-12 09:16:58.306;2024-07-12
2024-07-12T10:17:25.455Z;Vámonos Pa'l Monte;Eddie Palmieri;2024-07-12 10:17:25.455;2024-07-12
2024-07-12T10:21:17.459Z;Que Rico Boogaloo;La-33;2024-07-12 10:21:17.459;2024-07-12
2024-07-12T10:24:18.076Z;Something In My Eye;Lex Eazy & The Mambo Club;2024-07-12 10:24:18.076;2024-07-12
2024-07-12T10:29:31.704Z;¿Dónde Va Chichi?;Sierra Maestra;2024-07-12 10:29:31.704;2024-07-12
2024-07-12T10:38:40.069Z;Ran Kan Kan;German Villarreal;2024-07-12 10:38:40.069;2024-07-12
2024-07-12T10:42:25.299Z;Pa' Bravo Yo;Justo Betancourt;2024-07-12 10:42:25.299;2024-07-12
2024-07-12T10:47:57.480Z;Lágrimas Negras;Bebo Valdés;2024-07-12 10:47:57.48;2024-07-12
2024-07-12T10:50:48.376Z;Camarón;George Guzman;2024-07-12 10:50:48.376;2024-07-12
2024-07-12T10:53:12.771Z;Mi Guajira;Noro Morales;2024-07-12 10:53:12.771;2024-07-12
2024-07-12T10:57:00.976Z;Quizás, Quizás - Live;Buena Vista Social Club;2024-07-12 10:57:00.976;2024-07-12
2024-07-12T11:05:00.132Z;Oye Como Va;Arturo Sandoval;2024-07-12 11:05:00.132;2024-07-12
2024-07-12T11:09:21.948Z;Ojos Chinos;El Gran Combo De Puerto Rico;2024-07-12 11:09:21.948;2024-07-12
2024-07-12T11:14:35.283Z;Clasiqueando Con Rubén;Afro-Cuban All Stars;2024-07-12 11:14:35.283;2024-07-12
2024-07-12T11:50:57.089Z;Kaikkea pahaa;Pyhimys;2024-07-12 11:50:57.089;2024-07-12
2024-07-12T11:54:42.941Z;Taulu;Asa;2024-07-12 11:54:42.941;2024-07-12
2024-07-12T11:58:43.033Z;Hermesetas;Pyhimys;2024-07-12 11:58:43.033;2024-07-12
2024-07-12T12:02:36.081Z;Kultaa Hiuksissa;Olavi Uusivirta;2024-07-12 12:02:36.081;2024-07-12
2024-07-12T12:09:21.105Z;Olen odottanut kärsivällisesti;Pyhimys;2024-07-12 12:09:21.105;2024-07-12
2024-07-12T12:14:54.100Z;Ylös alas outo lumo;Pyhimys;2024-07-12 12:14:54.1;2024-07-12
2024-07-12T12:18:51.055Z;Saaret ovat alkaneet kiehtoa minua;Pyhimys;2024-07-12 12:18:51.055;2024-07-12
2024-07-12T12:22:51.075Z;Hermesetas;Pyhimys;2024-07-12 12:22:51.075;2024-07-12
2024-07-12T13:01:11.089Z;Mustarastaan laulu viemärissä;Pyhimys;2024-07-12 13:01:11.089;2024-07-12
2024-07-12T13:07:01.068Z;Suoritetaan lottoarvonta;Pyhimys;2024-07-12 13:07:01.068;2024-07-12
2024-07-12T13:12:44.055Z;Styroxista rakennettu talo;Pyhimys;2024-07-12 13:12:44.055;2024-07-12
