played_at;track.name;name;played;day
2023-11-19T14:50:42.430Z;Embryo;Hot Swing Sextet;2023-11-19 14:50:42.43;2023-11-19
2023-11-19T19:32:44.678Z;Olen odottanut kärsivällisesti;Pyhimys;2023-11-19 19:32:44.678;2023-11-19
2023-11-19T19:38:17.541Z;Ylös alas outo lumo;Pyhimys;2023-11-19 19:38:17.541;2023-11-19
2023-11-19T19:42:14.469Z;Saaret ovat alkaneet kiehtoa minua;Pyhimys;2023-11-19 19:42:14.469;2023-11-19
2023-11-19T19:46:14.875Z;Hermesetas;Pyhimys;2023-11-19 19:46:14.875;2023-11-19
2023-11-19T19:51:15.789Z;Mustarastaan laulu viemärissä;Pyhimys;2023-11-19 19:51:15.789;2023-11-19
2023-11-19T19:59:52.100Z;Optinen harha (feat. Ellips);Pyhimys;2023-11-19 19:59:52.1;2023-11-19
2023-11-19T20:04:48.076Z;Kas vain;Pyhimys;2023-11-19 20:04:48.076;2023-11-19
2023-11-19T20:08:08.867Z;Flying Home Part 1 (c-07-45);Illinois Jacquet;2023-11-19 20:08:08.867;2023-11-19
2023-11-19T20:10:18.219Z;Flying Home Part 2 (c-07-45);Illinois Jacquet;2023-11-19 20:10:18.219;2023-11-19
2023-11-19T20:14:39.531Z;You've Got The Love;Florence + The Machine;2023-11-19 20:14:39.531;2023-11-19
2023-11-19T20:18:31.745Z;The Zephyr Song;Red Hot Chili Peppers;2023-11-19 20:18:31.745;2023-11-19
2023-11-19T20:21:28.581Z;DESPERATE LOVE;JD McPherson;2023-11-19 20:21:28.581;2023-11-19
2023-11-19T20:25:57.994Z;Can't Stop;Red Hot Chili Peppers;2023-11-19 20:25:57.994;2023-11-19
