played_at;track.name;name;played;day
2024-06-25T10:38:12.051Z;Speed of Sound;Coldplay;2024-06-25 10:38:12.051;2024-06-25
2024-06-25T12:57:19.067Z;Fat Bottomed Girls - 2011 Remaster;Queen;2024-06-25 12:57:19.067;2024-06-25
2024-06-25T13:08:44.354Z;A Kind Of Magic - Remastered 2011;Queen;2024-06-25 13:08:44.354;2024-06-25
2024-06-25T13:49:30.054Z;Dulcito e Coco;Vicente Garcia;2024-06-25 13:49:30.054;2024-06-25
2024-06-25T14:00:39.775Z;Entre Luca Y Juan Mejía;Vicente Garcia;2024-06-25 14:00:39.775;2024-06-25
2024-06-25T14:04:22.089Z;Entre Luca Y Juan Mejía;Vicente Garcia;2024-06-25 14:04:22.089;2024-06-25
2024-06-25T14:07:29.944Z;Al Norte;Silvana Estrada;2024-06-25 14:07:29.944;2024-06-25
2024-06-25T14:11:07.092Z;Costa Rica;Daniela Spalla;2024-06-25 14:11:07.092;2024-06-25
2024-06-25T14:14:02.415Z;Parte de Mi;Simon Grossmann;2024-06-25 14:14:02.415;2024-06-25
2024-06-25T14:16:38.089Z;Planeando El Tiempo;Elsa y Elmar;2024-06-25 14:16:38.089;2024-06-25
2024-06-25T14:20:24.723Z;Good To Be;Mark Ambor;2024-06-25 14:20:24.723;2024-06-25
2024-06-25T14:20:32.221Z;Diez Pasos Hacia Ti;Daniel, Me Estás Matando;2024-06-25 14:20:32.221;2024-06-25
2024-06-25T15:12:16.709Z;Coming Back To Me Good;Kasabian;2024-06-25 15:12:16.709;2024-06-25
2024-06-25T15:15:28.179Z;Darkest Lullaby;Kasabian;2024-06-25 15:15:28.179;2024-06-25
2024-06-25T15:17:58.564Z;Call;Kasabian;2024-06-25 15:17:58.564;2024-06-25
2024-06-25T15:22:21.903Z;Algorithms;Kasabian;2024-06-25 15:22:21.903;2024-06-25
2024-06-25T15:24:50.423Z;I Forgot To Be Your Lover;The Black Keys;2024-06-25 15:24:50.423;2024-06-25
2024-06-25T15:28:07.886Z;L.S.F.;Kasabian;2024-06-25 15:28:07.886;2024-06-25
2024-06-25T15:31:21.819Z;Countdown To Shutdown;The Hives;2024-06-25 15:31:21.819;2024-06-25
2024-06-25T15:36:55.405Z;Nowhere To Run;Kings of Leon;2024-06-25 15:36:55.405;2024-06-25
2024-06-25T15:40:01.121Z;Foam;Royel Otis;2024-06-25 15:40:01.121;2024-06-25
2024-06-25T15:46:26.563Z;Fire;Kasabian;2024-06-25 15:46:26.563;2024-06-25
2024-06-25T15:49:57.247Z;L.S.F. (feat. Kasabian) - Version Revisited;Mark Ronson;2024-06-25 15:49:57.247;2024-06-25
2024-06-25T15:53:06.857Z;Like I Say (I runaway);Nilüfer Yanya;2024-06-25 15:53:06.857;2024-06-25
2024-06-25T15:55:56.060Z;Fight On;The Lathums;2024-06-25 15:55:56.06;2024-06-25
2024-06-25T17:18:55.568Z;Nit Tropical;Renaldo & Clara;2024-06-25 17:18:55.568;2024-06-25
2024-06-25T17:24:27.289Z;Mä haluun olla hippi;Asa;2024-06-25 17:24:27.289;2024-06-25
2024-06-25T17:28:21.488Z;Sami tosi isot imas;Pyhimys;2024-06-25 17:28:21.488;2024-06-25
2024-06-25T17:31:39.190Z;Ruoska;Käärijä;2024-06-25 17:31:39.19;2024-06-25
2024-06-25T17:35:48.479Z;Kaunotar ja Sirviö;Pyhimys;2024-06-25 17:35:48.479;2024-06-25
2024-06-25T17:38:52.980Z;Tulipalo;KUUMAA;2024-06-25 17:38:52.98;2024-06-25
2024-06-25T18:23:13.611Z;Eden;Jenni Vartiainen;2024-06-25 18:23:13.611;2024-06-25
