"played_at";"track.name";"name";"played";"day"
"2025-11-12T10:14:36.199Z";"Enola Gay - Remastered 2003";"Orchestral Manoeuvres In The Dark";"2025-11-12 10:14:36.199";"2025-11-12"
"2025-11-12T10:20:25.466Z";"Self Control";"Laura Branigan";"2025-11-12 10:20:25.466";"2025-11-12"
"2025-11-12T10:23:41.967Z";"London Calling - Remastered";"The Clash";"2025-11-12 10:23:41.967";"2025-11-12"
"2025-11-12T10:30:02.337Z";"Bette Davis Eyes";"Kim Carnes";"2025-11-12 10:30:02.337";"2025-11-12"
"2025-11-12T10:33:48.999Z";"Johnny Come Home";"Fine Young Cannibals";"2025-11-12 10:33:48.999";"2025-11-12"
"2025-11-12T12:08:16.446Z";"Inbetween Days";"The Cure";"2025-11-12 12:08:16.446";"2025-11-12"
"2025-11-12T12:11:03.279Z";"Inbetween Days";"The Cure";"2025-11-12 12:11:03.279";"2025-11-12"
"2025-11-12T12:15:09.224Z";"Maniac - From \"Flashdance\"";"Michael Sembello";"2025-11-12 12:15:09.224";"2025-11-12"
"2025-11-12T12:18:12.046Z";"Need You Tonight";"INXS";"2025-11-12 12:18:12.046";"2025-11-12"
"2025-11-12T12:21:15.846Z";"Brass in Pocket - 2018 Remaster";"Pretenders";"2025-11-12 12:21:15.846";"2025-11-12"
"2025-11-12T12:24:09.529Z";"Town Called Malice";"The Jam";"2025-11-12 12:24:09.529";"2025-11-12"
"2025-11-12T13:53:50.478Z";"Volevo essere un duro";"Lucio Corsi";"2025-11-12 13:53:50.478";"2025-11-12"
"2025-11-12T13:56:26.841Z";"Small Change";"DON WEST";"2025-11-12 13:56:26.841";"2025-11-12"
"2025-11-12T14:26:10.851Z";"Hijo de la Luna";"Mecano";"2025-11-12 14:26:10.851";"2025-11-12"
"2025-11-12T14:32:00.799Z";"Gold Tooth";"The Groovy Four";"2025-11-12 14:32:00.799";"2025-11-12"
"2025-11-12T14:35:24.781Z";"After you have gone";"Allotria Jazz Band";"2025-11-12 14:35:24.781";"2025-11-12"
"2025-11-12T14:35:40.344Z";"d£aler";"Lola Young";"2025-11-12 14:35:40.344";"2025-11-12"
