"played_at";"track.name";"name";"played";"day"
"2026-02-09T07:20:07.858Z";"Opalite";"Taylor Swift";"2026-02-09 07:20:07.858";"2026-02-09"
"2026-02-09T07:25:19.985Z";"Aperture";"Harry Styles";"2026-02-09 07:25:19.985";"2026-02-09"
"2026-02-09T07:29:06.554Z";"The Fate of Ophelia";"Taylor Swift";"2026-02-09 07:29:06.554";"2026-02-09"
"2026-02-09T08:09:22.668Z";"Cosa Nuestra";"Rauw Alejandro";"2026-02-09 08:09:22.668";"2026-02-09"
"2026-02-09T08:26:35.416Z";"DtMF";"Bad Bunny";"2026-02-09 08:26:35.416";"2026-02-09"
"2026-02-09T10:38:30.675Z";"Me Rehúso";"Danny Ocean";"2026-02-09 10:38:30.675";"2026-02-09"
"2026-02-09T10:44:39.188Z";"BAILE INoLVIDABLE";"Bad Bunny";"2026-02-09 10:44:39.188";"2026-02-09"
"2026-02-09T10:47:34.571Z";"OLIMPO";"Milo j";"2026-02-09 10:47:34.571";"2026-02-09"
"2026-02-09T10:52:39.501Z";"Oh Qué Será?";"Willie Colón";"2026-02-09 10:52:39.501";"2026-02-09"
"2026-02-09T10:55:12.985Z";"Y SI SOMOS NOVIOS???";"PARDOPARDO";"2026-02-09 10:55:12.985";"2026-02-09"
"2026-02-09T10:58:24.573Z";"Qué Pasaría...";"Rauw Alejandro";"2026-02-09 10:58:24.573";"2026-02-09"
"2026-02-09T12:07:04.464Z";"PIToRRO DE COCO";"Bad Bunny";"2026-02-09 12:07:04.464";"2026-02-09"
"2026-02-09T12:10:36.211Z";"EROTIKA";"NATHY PELUSO";"2026-02-09 12:10:36.211";"2026-02-09"
"2026-02-09T12:14:02.715Z";"Brujeria";"El Gran Combo De Puerto Rico";"2026-02-09 12:14:02.715";"2026-02-09"
"2026-02-09T12:17:16.227Z";"Santa";"Rvssian";"2026-02-09 12:17:16.227";"2026-02-09"
"2026-02-09T12:20:33.826Z";"Uwu";"Chuwi";"2026-02-09 12:20:33.826";"2026-02-09"
"2026-02-09T12:22:43.126Z";"Rara Vez";"Milo j";"2026-02-09 12:22:43.126";"2026-02-09"
"2026-02-09T13:09:50.105Z";"You Need to Rock";"Reverent Juke";"2026-02-09 13:09:50.105";"2026-02-09"
"2026-02-09T13:12:25.659Z";"Night Train - Remastered";"Jonah Jones";"2026-02-09 13:12:25.659";"2026-02-09"
"2026-02-09T13:15:51.850Z";"Le Travailleur De Nuit";"Mat Najean Jazz Band";"2026-02-09 13:15:51.85";"2026-02-09"
"2026-02-09T13:19:41.951Z";"Man About Town";"Michael Gamble & The Rhythm Serenaders";"2026-02-09 13:19:41.951";"2026-02-09"
"2026-02-09T13:22:45.370Z";"Woke up Clipped";"Hot Swing Sextet";"2026-02-09 13:22:45.37";"2026-02-09"
"2026-02-09T13:26:18.746Z";"What Did She Do ?";"Reverent Juke";"2026-02-09 13:26:18.746";"2026-02-09"
"2026-02-09T13:29:03.733Z";"Let's Dance";"Andrej Hermlin and his Swing Dance Orchestra";"2026-02-09 13:29:03.733";"2026-02-09"
"2026-02-09T13:42:02.352Z";"Like It Is";"Heart of Dixie";"2026-02-09 13:42:02.352";"2026-02-09"
"2026-02-09T13:46:01.181Z";"City Talks";"Mat Najean Jazz Band";"2026-02-09 13:46:01.181";"2026-02-09"
"2026-02-09T13:49:05.520Z";"Savoy Blues";"Kid Ory's Creole Jazz Band";"2026-02-09 13:49:05.52";"2026-02-09"
"2026-02-09T13:54:51.620Z";"Shufflin & Rollin'";"Reverent Juke";"2026-02-09 13:54:51.62";"2026-02-09"
"2026-02-09T13:58:44.491Z";"Don't Be That Way";"Michael Gamble & The Rhythm Serenaders";"2026-02-09 13:58:44.491";"2026-02-09"
"2026-02-09T14:02:17.145Z";"Woodchopper's Ball";"Andrej Hermlin and his Swing Dance Orchestra";"2026-02-09 14:02:17.145";"2026-02-09"
"2026-02-09T14:35:36.904Z";"I Just Might";"Bruno Mars";"2026-02-09 14:35:36.904";"2026-02-09"
"2026-02-09T14:43:18.045Z";"School Days";"Dizzy Gillespie";"2026-02-09 14:43:18.045";"2026-02-09"
