played_at;track.name;name;played;day
2025-03-10T14:18:34.018Z;Ai, Yoko;Manel;2025-03-10 14:18:34.018;2025-03-10
2025-03-10T14:22:44.823Z;Vés bruixot!;Manel;2025-03-10 14:22:44.823;2025-03-10
2025-03-10T14:25:44.056Z;Ja era fort;Manel;2025-03-10 14:25:44.056;2025-03-10
2025-03-10T14:28:52.517Z;Banda de rock;Manel;2025-03-10 14:28:52.517;2025-03-10
2025-03-10T14:33:03.706Z;Deixar-te un dia;Manel;2025-03-10 14:33:03.706;2025-03-10
2025-03-10T14:38:30.633Z;Mort d'un heroi romàntic;Manel;2025-03-10 14:38:30.633;2025-03-10
2025-03-10T14:41:12.016Z;Imagina't un nen;Manel;2025-03-10 14:41:12.016;2025-03-10
2025-03-10T17:23:59.992Z;Bara Bada Bastu;KAJ;2025-03-10 17:23:59.992;2025-03-10
2025-03-10T17:28:30.282Z;DtMF;Bad Bunny;2025-03-10 17:28:30.282;2025-03-10
2025-03-10T17:31:35.383Z;Paskana;Sara Siipola;2025-03-10 17:31:35.383;2025-03-10
2025-03-10T17:35:47.375Z;Everybody Wants To Rule The World;Tears For Fears;2025-03-10 17:35:47.375;2025-03-10
2025-03-10T17:40:53.869Z;Ingobernable;C. Tangana;2025-03-10 17:40:53.869;2025-03-10
2025-03-10T17:48:02.563Z;Antes de Morirme - feat. ROSALÍA;C. Tangana;2025-03-10 17:48:02.563;2025-03-10
2025-03-10T17:51:10.085Z;nana triste;Natalia Lacunza;2025-03-10 17:51:10.085;2025-03-10
