"played_at";"track.name";"name";"played";"day"
"2025-11-19T06:11:59.058Z";"Break the Silence";"The Dig";"2025-11-19 06:11:59.058";"2025-11-19"
"2025-11-19T06:12:12.201Z";"Sauvignon Blanc";"ROSALÍA";"2025-11-19 06:12:12.201";"2025-11-19"
"2025-11-19T07:12:38Z";"¡Oh, Algoritmo! (feat. Noga Erez)";"Jorge Drexler";"2025-11-19 07:12:38";"2025-11-19"
"2025-11-19T07:16:29.365Z";"Canción Pequeña";"Perotá Chingó";"2025-11-19 07:16:29.365";"2025-11-19"
"2025-11-19T07:24:24.858Z";"La semilla";"Ezequiel Borra";"2025-11-19 07:24:24.858";"2025-11-19"
"2025-11-19T07:55:44.238Z";"En la que el Bernat se't troba - (Apolo 29/3/22)";"Manel";"2025-11-19 07:55:44.238";"2025-11-19"
"2025-11-19T07:55:46.169Z";"Tipus suite - (Apolo 29/3/22)";"Manel";"2025-11-19 07:55:46.169";"2025-11-19"
"2025-11-19T07:59:42.887Z";"Per la bona gent - (Apolo 29/3/22)";"Manel";"2025-11-19 07:59:42.887";"2025-11-19"
"2025-11-19T08:03:27.216Z";"Tipus suite - (Apolo 29/3/22)";"Manel";"2025-11-19 08:03:27.216";"2025-11-19"
"2025-11-19T08:09:31.974Z";"Mort d'un heroi romàntic - (Apolo 29/3/22)";"Manel";"2025-11-19 08:09:31.974";"2025-11-19"
"2025-11-19T08:14:11.019Z";"Criticarem les noves modes de pentinats - (Apolo 29/3/22)";"Manel";"2025-11-19 08:14:11.019";"2025-11-19"
