"played_at";"track.name";"name";"played";"day"
"2026-05-08T09:26:38.783Z";"Adam & Steve";"Erika Vikman";"2026-05-08 09:26:38.783";"2026-05-08"
"2026-05-08T09:29:56.559Z";"FATHER (I Will Never Confess)";"Erika Vikman";"2026-05-08 09:29:56.559";"2026-05-08"
"2026-05-08T09:32:57.460Z";"ICH KOMME";"Erika Vikman";"2026-05-08 09:32:57.46";"2026-05-08"
"2026-05-08T09:37:05.323Z";"San Francisco Boy";"Käärijä";"2026-05-08 09:37:05.323";"2026-05-08"
"2026-05-08T09:42:19.003Z";"Viimeinen tanssi";"Behm";"2026-05-08 09:42:19.003";"2026-05-08"
"2026-05-08T09:53:43.860Z";"Sekaisin";"costee";"2026-05-08 09:53:43.86";"2026-05-08"
"2026-05-08T09:56:46.868Z";"Ylivoimainen";"KUUMAA";"2026-05-08 09:56:46.868";"2026-05-08"
"2026-05-08T10:00:54.472Z";"Reiviluola";"Haloo Helsinki!";"2026-05-08 10:00:54.472";"2026-05-08"
"2026-05-08T10:15:21.901Z";"Syntisten pöytä";"Erika Vikman";"2026-05-08 10:15:21.901";"2026-05-08"
"2026-05-08T16:43:43.855Z";"Las Nanas de Jara - Acústico";"Ciudad Jara";"2026-05-08 16:43:43.855";"2026-05-08"
