"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-07-27T08:39:03.578Z";"Ota varovasti";"46wULtWD6WHdbYNXk2KLMJ";"Vesta";"0KzoK9bz1M6R9cDBLAOF4q";;;"2026-07-27 08:39:03.578";"2026-07-27"
"2026-07-27T08:42:15.795Z";"Frida";"2DnfYBSG1cEcEYieldgp2X";"Behm";"3bAa4FKwIgwWYHdaUJicmE";;;"2026-07-27 08:42:15.795";"2026-07-27"
"2026-07-27T08:45:26.945Z";"Kaistaa";"5zBFyivO2fctJtXufjyVz5";"BESS";"63RF3q8ejWJup6nAPb3KLw";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"2026-07-27 08:45:26.945";"2026-07-27"
"2026-07-27T10:57:34.809Z";"Yhtä en saa (Vain elämää kausi 16)";"5z6aHcG1yIjw7arHTH37lB";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";;;"2026-07-27 10:57:34.809";"2026-07-27"
"2026-07-27T12:33:17.206Z";"Yhtä en saa (Vain elämää kausi 16)";"5z6aHcG1yIjw7arHTH37lB";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";;;"2026-07-27 12:33:17.206";"2026-07-27"
"2026-07-27T12:53:56.945Z";"Linda Mujer";"0jJmkvcRT2vGETrMAgwmIk";"El Timba";"0O0OynmaAvfmXAsBwNHBwi";"Fabio Gianni";"0l8NVW6mW9GPWR43ueCYPu";"2026-07-27 12:53:56.945";"2026-07-27"
"2026-07-27T12:59:59.706Z";"Kaikkea pahaa";"6xwMRn9ZU0TaGR1VHmeGKS";"Pyhimys";"3MaQwUQBigrjcMYHk8bDKm";;;"2026-07-27 12:59:59.706";"2026-07-27"
"2026-07-27T13:03:52.588Z";"Kultaa Hiuksissa";"3JdOPNGP3mFBis5W30YiQ5";"Olavi Uusivirta";"5LbUBFEG2qciScT9kwFqmV";;;"2026-07-27 13:03:52.588";"2026-07-27"
"2026-07-27T13:06:35.240Z";"Sinä Lähdit Pois";"1Letc5Trec4Fu39usKQt1Q";"Ultra Bra";"627dKDcsgfO25s2ScC4sgQ";;;"2026-07-27 13:06:35.24";"2026-07-27"
"2026-07-27T13:11:26.071Z";"Rakkaalleni";"2cijv3TEyA7WmXFcHbUjXh";"PMMP";"6LUnsRyqOZdHGTZqMlWVV2";;;"2026-07-27 13:11:26.071";"2026-07-27"
"2026-07-27T13:15:09.020Z";"Viimeinen tanssi";"643oAKTJRrWg6sd7Npc0Qk";"Behm";"3bAa4FKwIgwWYHdaUJicmE";"Olavi Uusivirta";"5LbUBFEG2qciScT9kwFqmV";"2026-07-27 13:15:09.02";"2026-07-27"
"2026-07-27T13:19:18.296Z";"Kaunotar ja Sirviö";"6ZRnpVx6LVQZVvTCgUKVP9";"Pyhimys";"3MaQwUQBigrjcMYHk8bDKm";;;"2026-07-27 13:19:18.296";"2026-07-27"
"2026-07-27T13:23:02.703Z";"Säännöt rakkaudelle";"2pq6zPY0TMGnVtIRFGClfF";"Anna Puu";"4gl9wpGYA4o15ykU2FBnd3";;;"2026-07-27 13:23:02.703";"2026-07-27"
"2026-07-27T13:25:38.144Z";"Pariisin kevät";"4WPZ0DaJ3OtV1psga1qVql";"SHRTY";"0hidKEfknd2aNabseugaN2";"Joalin";"1zbrr8GKUOCfIXCntXDCiX";"2026-07-27 13:25:38.144";"2026-07-27"
"2026-07-27T13:29:49.113Z";"Beibi";"4zD8z85QgLsmM7vbnkTMCb";"Haloo Helsinki!";"0JTMRuiDzOCjWuYtWMgv2s";;;"2026-07-27 13:29:49.113";"2026-07-27"
"2026-07-27T14:15:21.758Z";"Maailma On Sun";"0qFETVBEAHbXF3ItySjvHT";"Tehosekoitin";"4ohX8O3IjjDnsc4y2OBe1t";;;"2026-07-27 14:15:21.758";"2026-07-27"
"2026-07-27T14:22:38.756Z";"Sinnerman";"5xRP5iyVdGglqlY4Vcjhkx";"Nina Simone";"7G1GBhoKtEPnP86X2PvEYO";;;"2026-07-27 14:22:38.756";"2026-07-27"
"2026-07-27T14:24:30.805Z";"Herman’s Habit";"4f6PUDRYJI51UrZy0jDAxD";"Justin Hurwitz";"2snm3HmsnDUDxbIChdl2Oj";;;"2026-07-27 14:24:30.805";"2026-07-27"
"2026-07-27T14:28:29.619Z";"City Talks";"0LfNfDS3myDL0b5jq5oRMD";"Mat Najean Jazz Band";"56SLBFR9uvYfvgMhcRATNl";"Mathieu Najean";"0uepTu7VvA1dURIYOUGUGx";"2026-07-27 14:28:29.619";"2026-07-27"
