"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-04T05:18:09.812Z";"Song for Lindy - Sem Jacobs Remix";"7FFoTQYTdNFb4MKHRHvpw5";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";"Sem Jacobs";"4IDxbXfz5yMK7OGD4sdRjt";"2026-09-04 05:18:09.812";"2026-09-04"
"2026-09-04T05:29:55.373Z";"Praise You";"1FS21kclHQ2vVi3U1ZxETc";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-09-04 05:29:55.373";"2026-09-04"
"2026-09-04T05:46:31.716Z";"Blue Monday '88";"31MOjWj3CT3dCQsMV2b8Wu";"New Order";"0yNLKJebCb8Aueb54LYya3";;;"2026-09-04 05:46:31.716";"2026-09-04"
"2026-09-04T05:49:26.654Z";"Your Woman";"3UBItNVbFQiVC5hBQlBvnr";"White Town";"1MPcILKoMCJym9KscdYxuM";;;"2026-09-04 05:49:26.654";"2026-09-04"
"2026-09-04T05:52:45.139Z";"It Just Won't Do - Radio Edit";"6Ss1QOGzn0iG8hrRRSGrr9";"Tim Deluxe";"7mEVrXcsq3PjsKT3BXnhp0";"Sam Obernik";"0ZHSfpEoLBzYzQXYEhWSvJ";"2026-09-04 05:52:45.139";"2026-09-04"
"2026-09-04T05:53:59.197Z";"Bottoms Up";"6gP0DKT6rQLyvCFCFzoqG4";"Illinois Jacquet";"6HzzZqLS76PGbKaw6dIMHZ";;;"2026-09-04 05:53:59.197";"2026-09-04"
"2026-09-04T06:00:18.840Z";"The Rockafeller Skank";"5AgCO3dc2kuSicCsw09YCA";"Fatboy Slim";"4Y7tXHSEejGu1vQ9bwDdXW";;;"2026-09-04 06:00:18.84";"2026-09-04"
"2026-09-04T06:05:55.240Z";"Remember Me - Original 7 Inch Edit";"2O5uIRFQwyi91cG8xfb3sO";"Blue Boy";"5wAkbDfgFUeXzWO4rdPQiG";;;"2026-09-04 06:05:55.24";"2026-09-04"
"2026-09-04T06:12:16.474Z";"Joutsenlaulu";"5FuOrcbtWJYrrLAH9BmMo3";"Saimaa";"5Y24oYaTX3VOvtAcG2XlQR";;;"2026-09-04 06:12:16.474";"2026-09-04"
"2026-09-04T06:16:13.866Z";"Matka mielen ytimeen";"4uBJSggO5BtdtuBQ5tu7LI";"Saimaa";"5Y24oYaTX3VOvtAcG2XlQR";;;"2026-09-04 06:16:13.866";"2026-09-04"
"2026-09-04T06:25:01.961Z";"Myrskyluodon Maija";"5xt6srSmmV42wbQNeHjRnz";"Saimaa";"5Y24oYaTX3VOvtAcG2XlQR";;;"2026-09-04 06:25:01.961";"2026-09-04"
"2026-09-04T06:30:19.964Z";"Per Vers runoilija";"3u0dCwOkHiOugOxbN3xzET";"Saimaa";"5Y24oYaTX3VOvtAcG2XlQR";;;"2026-09-04 06:30:19.964";"2026-09-04"
"2026-09-04T06:39:30.827Z";"Cristo Redentor";"683ssPBMNjMLIcsmxHvZvJ";"Saimaa";"5Y24oYaTX3VOvtAcG2XlQR";;;"2026-09-04 06:39:30.827";"2026-09-04"
