played_at;track.name;name;played;day
2024-10-20T09:45:50.743Z;Tres Hermanos;Hermanos Gutiérrez;2024-10-20 09:45:50.743;2024-10-20
2024-10-20T09:51:40.507Z;Bottoms Up (Original Mix);Illinois Jacquet;2024-10-20 09:51:40.507;2024-10-20
2024-10-20T09:56:20.397Z;Quien lo diría;Rita Payés;2024-10-20 09:56:20.397;2024-10-20
2024-10-20T10:01:39.609Z;Perquè Vull;Ovidi Montllor;2024-10-20 10:01:39.609;2024-10-20
2024-10-20T11:04:56.504Z;Els Amants;Ovidi Montllor;2024-10-20 11:04:56.504;2024-10-20
2024-10-20T13:45:48.162Z;Pää räjähtää;Saimaa;2024-10-20 13:45:48.162;2024-10-20
2024-10-20T13:53:22.338Z;Myrskyluodon Maija;Saimaa;2024-10-20 13:53:22.338;2024-10-20
2024-10-20T13:56:35.657Z;Välikuolema;Käärijä;2024-10-20 13:56:35.657;2024-10-20
2024-10-20T14:01:18.514Z;Saaret ovat alkaneet kiehtoa minua;Pyhimys;2024-10-20 14:01:18.514;2024-10-20
2024-10-20T14:04:54.450Z;Pimeä pää;Sonja Selene;2024-10-20 14:04:54.45;2024-10-20
2024-10-20T14:09:34.361Z;Hui hai kukaties;Josén Pimeä Puoli;2024-10-20 14:09:34.361;2024-10-20
2024-10-20T14:13:30.518Z;Heikko Valo;Ultra Bra;2024-10-20 14:13:30.518;2024-10-20
2024-10-20T14:16:32.918Z;Ylivoimainen;KUUMAA;2024-10-20 14:16:32.918;2024-10-20
