"played_at";"track.name";"name";"played";"day"
"2025-12-11T06:20:41.318Z";"Berghain";"ROSALÍA";"2025-12-11 06:20:41.318";"2025-12-11"
"2025-12-11T06:36:28.673Z";"De Madrugá";"ROSALÍA";"2025-12-11 06:36:28.673";"2025-12-11"
"2025-12-11T06:38:34.663Z";"Dios Es Un Stalker";"ROSALÍA";"2025-12-11 06:38:34.663";"2025-12-11"
"2025-12-11T06:42:53.202Z";"La Yugular";"ROSALÍA";"2025-12-11 06:42:53.202";"2025-12-11"
"2025-12-11T06:48:38.339Z";"Sauvignon Blanc";"ROSALÍA";"2025-12-11 06:48:38.339";"2025-12-11"
"2025-12-11T06:58:08.104Z";"La Rumba Del Perdón";"ROSALÍA";"2025-12-11 06:58:08.104";"2025-12-11"
"2025-12-11T07:01:53.338Z";"Memória";"ROSALÍA";"2025-12-11 07:01:53.338";"2025-12-11"
"2025-12-11T07:05:38.391Z";"Magnolias";"ROSALÍA";"2025-12-11 07:05:38.391";"2025-12-11"
"2025-12-11T07:08:43.024Z";"Catalina";"ROSALÍA";"2025-12-11 07:08:43.024";"2025-12-11"
"2025-12-11T07:20:00.425Z";"A CABALLO";"NATHY PELUSO";"2025-12-11 07:20:00.425";"2025-12-11"
"2025-12-11T07:27:43.955Z";"Eu seu que vou te amar";"Rita Payés";"2025-12-11 07:27:43.955";"2025-12-11"
"2025-12-11T07:57:06.249Z";"Magnolias";"ROSALÍA";"2025-12-11 07:57:06.249";"2025-12-11"
"2025-12-11T07:59:51.135Z";"BAGDAD - Cap.7: Liturgia";"ROSALÍA";"2025-12-11 07:59:51.135";"2025-12-11"
"2025-12-11T08:02:38.508Z";"neo roneo";"rusowsky";"2025-12-11 08:02:38.508";"2025-12-11"
"2025-12-11T08:06:43.770Z";"Nunca vas a comprender";"Rita Payés";"2025-12-11 08:06:43.77";"2025-12-11"
"2025-12-11T08:10:23.721Z";"INSENSATA";"NATHY PELUSO";"2025-12-11 08:10:23.721";"2025-12-11"
"2025-12-11T08:14:00.147Z";"Lila Alelí";"Silvana Estrada";"2025-12-11 08:14:00.147";"2025-12-11"
"2025-12-11T08:18:05.480Z";"Gil";"Milo j";"2025-12-11 08:18:05.48";"2025-12-11"
"2025-12-11T10:41:27.546Z";"Alfonsina y el mar";"Rita Payés";"2025-12-11 10:41:27.546";"2025-12-11"
"2025-12-11T10:45:26.337Z";"Como Pájaros En El Aire";"Mercedes Sosa";"2025-12-11 10:45:26.337";"2025-12-11"
"2025-12-11T10:49:42.636Z";"Miranchurito";"Lucio Feuillet";"2025-12-11 10:49:42.636";"2025-12-11"
"2025-12-11T10:52:37.874Z";"Canción del Elegido";"Silvio Rodríguez";"2025-12-11 10:52:37.874";"2025-12-11"
"2025-12-11T10:57:23.598Z";"Seres Extraños";"Perotá Chingó";"2025-12-11 10:57:23.598";"2025-12-11"
"2025-12-11T11:02:12.075Z";"Lamento Borincano";"Victor Jara";"2025-12-11 11:02:12.075";"2025-12-11"
"2025-12-11T11:05:34.627Z";"Playa Girón";"Silvio Rodríguez";"2025-12-11 11:05:34.627";"2025-12-11"
"2025-12-11T11:08:26.123Z";"Canción De Las Simples Cosas";"Mercedes Sosa";"2025-12-11 11:08:26.123";"2025-12-11"
"2025-12-11T11:13:04.296Z";"Anhelando Iruya";"Perotá Chingó";"2025-12-11 11:13:04.296";"2025-12-11"
"2025-12-11T11:16:34.905Z";"Para Vivir";"Pablo Milanés";"2025-12-11 11:16:34.905";"2025-12-11"
"2025-12-11T11:20:30.764Z";"Volar";"El Kanka";"2025-12-11 11:20:30.764";"2025-12-11"
"2025-12-11T11:24:17.275Z";"Al Final de Este Viaje en la Vida";"Silvio Rodríguez";"2025-12-11 11:24:17.275";"2025-12-11"
"2025-12-11T11:27:39.105Z";"La Flor De La Canela";"Chabuca Granda";"2025-12-11 11:27:39.105";"2025-12-11"
"2025-12-11T12:18:54.532Z";"Gracias A La Vida";"Mercedes Sosa";"2025-12-11 12:18:54.532";"2025-12-11"
"2025-12-11T12:22:07.549Z";"Los Momentos";"Eduardo Gatti";"2025-12-11 12:22:07.549";"2025-12-11"
"2025-12-11T12:24:12.762Z";"El Cigarrito - 2001 Digital Remaster";"Victor Jara";"2025-12-11 12:24:12.762";"2025-12-11"
"2025-12-11T12:29:56.973Z";"Quién Fuera";"Silvio Rodríguez";"2025-12-11 12:29:56.973";"2025-12-11"
"2025-12-11T12:34:28.613Z";"Vengas Cuando Vengas";"El Kanka";"2025-12-11 12:34:28.613";"2025-12-11"
"2025-12-11T12:37:24.538Z";"Pensamiento de caracol";"Gustavo Pena - El Príncipe";"2025-12-11 12:37:24.538";"2025-12-11"
"2025-12-11T12:39:51.724Z";"Como La Cigarra";"Mercedes Sosa";"2025-12-11 12:39:51.724";"2025-12-11"
"2025-12-11T12:44:38.156Z";"El Viejo Comunista";"Manuel García";"2025-12-11 12:44:38.156";"2025-12-11"
"2025-12-11T12:48:23.433Z";"La Familia, la Propiedad Privada y el Amor";"Silvio Rodríguez";"2025-12-11 12:48:23.433";"2025-12-11"
"2025-12-11T12:52:09.076Z";"Darte Luz";"Elizabeth Morris";"2025-12-11 12:52:09.076";"2025-12-11"
"2025-12-11T12:56:46.683Z";"Para Quedarte";"El Kanka";"2025-12-11 12:56:46.683";"2025-12-11"
"2025-12-11T13:00:59.796Z";"Mandolín";"Gustavo Pena - El Príncipe";"2025-12-11 13:00:59.796";"2025-12-11"
"2025-12-11T13:05:42.132Z";"Todo Cambia";"Mercedes Sosa";"2025-12-11 13:05:42.132";"2025-12-11"
"2025-12-11T13:07:44.114Z";"¿Qué Hago Ahora?";"Silvio Rodríguez";"2025-12-11 13:07:44.114";"2025-12-11"
"2025-12-11T13:11:12.155Z";"Deja la Vida Volar";"Victor Jara";"2025-12-11 13:11:12.155";"2025-12-11"
"2025-12-11T14:15:50.862Z";"La Tempestad";"Buena Fe";"2025-12-11 14:15:50.862";"2025-12-11"
