"played_at";"track.name";"name";"played";"day"
"2026-04-17T14:33:28.667Z";"Aguanile";"Willie Colón";"2026-04-17 14:33:28.667";"2026-04-17"
"2026-04-17T14:34:02.900Z";"La Banda";"Willie Colón";"2026-04-17 14:34:02.9";"2026-04-17"
"2026-04-17T15:14:06.139Z";"Maria la Gorda";"Siberian Hotheads";"2026-04-17 15:14:06.139";"2026-04-17"
"2026-04-17T15:21:45.138Z";"Tres Chaud";"Siberian Hotheads";"2026-04-17 15:21:45.138";"2026-04-17"
"2026-04-17T15:22:53.224Z";"¿Qué Más Quieres de Mí?";"Marta Sango";"2026-04-17 15:22:53.224";"2026-04-17"
"2026-04-17T15:35:23.489Z";"Sidewalks of Cuba";"Woody Herman";"2026-04-17 15:35:23.489";"2026-04-17"
"2026-04-17T15:39:43.656Z";"Mack the Knife";"Louis Armstrong";"2026-04-17 15:39:43.656";"2026-04-17"
"2026-04-17T16:46:42.701Z";"Habanera";"Members Of The Glenn Miller Orchestra";"2026-04-17 16:46:42.701";"2026-04-17"
"2026-04-17T17:32:56.707Z";"El Todopoderoso - Remastered 2023";"Héctor Lavoe";"2026-04-17 17:32:56.707";"2026-04-17"
"2026-04-17T17:46:09.521Z";"Sidewalks of Cuba";"Woody Herman";"2026-04-17 17:46:09.521";"2026-04-17"
"2026-04-17T18:15:45.858Z";"Sidewalks of Cuba";"Woody Herman";"2026-04-17 18:15:45.858";"2026-04-17"
"2026-04-17T18:52:52.082Z";"Focu 'Ranni";"ROSALÍA";"2026-04-17 18:52:52.082";"2026-04-17"
"2026-04-17T18:55:39.574Z";"LA FAMA";"ROSALÍA";"2026-04-17 18:55:39.574";"2026-04-17"
"2026-04-17T22:04:38.750Z";"Pastime Paradise";"Ray Barretto";"2026-04-17 22:04:38.75";"2026-04-17"
"2026-04-17T23:04:47.193Z";"The Critic's Choice";"Oliver Nelson";"2026-04-17 23:04:47.193";"2026-04-17"
