played_at;track.name;name;played;day
2024-03-23T12:04:45.365Z;Un Amor;Amatria;2024-03-23 12:04:45.365;2024-03-23
2024-03-23T12:07:46.005Z;Montaña;Club del Río;2024-03-23 12:07:46.005;2024-03-23
2024-03-23T12:10:38.263Z;Yo no Necesito de Mucho;Laura Itandehui;2024-03-23 12:10:38.263;2024-03-23
2024-03-23T12:13:20.567Z;Es Verdad;Daniel, Me Estás Matando;2024-03-23 12:13:20.567;2024-03-23
2024-03-23T12:16:27.663Z;Lo Hice, Te Dejé;Daniel, Me Estás Matando;2024-03-23 12:16:27.663;2024-03-23
2024-03-23T12:19:08.872Z;Te Debo un Baile (Canciones Confinadas 4);Zahara;2024-03-23 12:19:08.872;2024-03-23
2024-03-23T12:22:13.834Z;La Virgen de La Humanidad;Vetusta Morla;2024-03-23 12:22:13.834;2024-03-23
2024-03-23T12:23:20.237Z;Quant Amor Tens a Dins?;Guillem Ramisa;2024-03-23 12:23:20.237;2024-03-23
2024-03-23T12:25:57.192Z;Para vivir;El Kanka;2024-03-23 12:25:57.192;2024-03-23
2024-03-23T12:37:00.490Z;Pregúntale al Polvo - Demo 2010;Zahara;2024-03-23 12:37:00.49;2024-03-23
2024-03-23T12:40:14.353Z;Pruébame a Ti;Jósean Log;2024-03-23 12:40:14.353;2024-03-23
2024-03-23T12:43:21.274Z;Agüita Bendita;Duina Del Mar;2024-03-23 12:43:21.274;2024-03-23
2024-03-23T12:48:22.584Z;Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita);Calle 13;2024-03-23 12:48:22.584;2024-03-23
2024-03-23T12:51:32.725Z;Tacones Rojos;Sebastian Yatra;2024-03-23 12:51:32.725;2024-03-23
2024-03-23T12:59:04.791Z;Desafinado;Joan Chamorro;2024-03-23 12:59:04.791;2024-03-23
2024-03-23T12:59:29.946Z;O Grande Amor;Stan Getz;2024-03-23 12:59:29.946;2024-03-23
2024-03-23T13:03:09.760Z;Amar Pelos Dois;Salvador Sobral;2024-03-23 13:03:09.76;2024-03-23
2024-03-23T13:05:03.448Z;Anda estragar-me os planos;Salvador Sobral;2024-03-23 13:05:03.448;2024-03-23
