played_at;track.name;name;played;day
2023-11-23T09:34:38.079Z;Al Final Abrazos;Mujeres;2023-11-23 09:34:38.079;2023-11-23
2023-11-23T09:36:02.072Z;Volverte A Enamorar;Lisasinson;2023-11-23 09:36:02.072;2023-11-23
2023-11-23T10:34:07.372Z;Waltzing Matilda;Guillem Gisbert;2023-11-23 10:34:07.372;2023-11-23
2023-11-23T12:12:27.743Z;Automáticamente;LUIS BREA;2023-11-23 12:12:27.743;2023-11-23
2023-11-23T12:16:36.097Z;Saps fer-ho;Lildami;2023-11-23 12:16:36.097;2023-11-23
2023-11-23T12:19:19.598Z;Quadre Tort;Iglú;2023-11-23 12:19:19.598;2023-11-23
2023-11-23T12:23:13.420Z;Szertefoszlott;Buzás Bence;2023-11-23 12:23:13.42;2023-11-23
2023-11-23T12:25:33.109Z;Obra de Arte;MARTIN;2023-11-23 12:25:33.109;2023-11-23
2023-11-23T12:29:00.129Z;Tintín;Els Catarres;2023-11-23 12:29:00.129;2023-11-23
2023-11-23T12:32:32.083Z;Soleil;Roméo Elvis;2023-11-23 12:32:32.083;2023-11-23
2023-11-23T12:35:54.093Z;Tout oublier;Angèle;2023-11-23 12:35:54.093;2023-11-23
2023-11-23T12:38:57.075Z;De tot el món;Ginestà;2023-11-23 12:38:57.075;2023-11-23
2023-11-23T12:42:21.078Z;La dels Manel;Lildami;2023-11-23 12:42:21.078;2023-11-23
2023-11-23T12:44:58.066Z;Fes brillar la nit (No paris!);Yung Rajola;2023-11-23 12:44:58.066;2023-11-23
2023-11-23T12:47:27.102Z;xinu xanu;Stay Homas;2023-11-23 12:47:27.102;2023-11-23
2023-11-23T12:49:53.025Z;anche basta;FOLLYA;2023-11-23 12:49:53.025;2023-11-23
2023-11-23T12:52:59.068Z;Ara que som joves;Joanlupi;2023-11-23 12:52:59.068;2023-11-23
2023-11-23T13:14:54.035Z;Pa amb Oli I Sal;ZETAK;2023-11-23 13:14:54.035;2023-11-23
2023-11-23T13:17:00.099Z;La Vida Que Me Das;Siloé;2023-11-23 13:17:00.099;2023-11-23
2023-11-23T13:19:42.086Z;Baby Independent;Yung Rajola;2023-11-23 13:19:42.086;2023-11-23
