played_at;track.name;name;played;day
2024-11-18T08:30:49.908Z;Love Came Here;Lhasa De Sela;2024-11-18 08:30:49.908;2024-11-18
2024-11-18T08:33:09.419Z;Lungomare;René Aubry;2024-11-18 08:33:09.419;2024-11-18
2024-11-18T08:34:50.639Z;Bel Epoque;Loopa Scava;2024-11-18 08:34:50.639;2024-11-18
2024-11-18T08:36:51.342Z;Ulysses and the Sea;Papooz;2024-11-18 08:36:51.342;2024-11-18
2024-11-18T11:11:32.364Z;West End Blues;Charlie Barnet;2024-11-18 11:11:32.364;2024-11-18
2024-11-18T11:13:36.288Z;Just A Gigolo - Remastered;Jonah Jones;2024-11-18 11:13:36.288;2024-11-18
2024-11-18T11:16:45.229Z;Who Dat up Dere?;Woody Herman & His Orchestra;2024-11-18 11:16:45.229;2024-11-18
2024-11-18T11:19:59.203Z;Woodchopper's Ball;Woody Herman & His Orchestra;2024-11-18 11:19:59.203;2024-11-18
2024-11-18T11:23:40.607Z;East St. Louis Toodle-Oo;Reverent Juke;2024-11-18 11:23:40.607;2024-11-18
2024-11-18T16:17:14.784Z;The Fox;Heart of Dixie;2024-11-18 16:17:14.784;2024-11-18
2024-11-18T16:57:14.091Z;Benny's Bugle;Brooks Prumo Orchestra;2024-11-18 16:57:14.091;2024-11-18
2024-11-18T17:12:55.529Z;Benny's Bugle;Brooks Prumo Orchestra;2024-11-18 17:12:55.529;2024-11-18
