played_at;track.name;name;played;day
2025-06-30T13:49:26.895Z;Honk My Horn;Ray Collins' Hot Club;2025-06-30 13:49:26.895;2025-06-30
2025-06-30T13:53:24.194Z;Maria la Gorda;Siberian Hotheads;2025-06-30 13:53:24.194;2025-06-30
2025-06-30T14:01:37.368Z;Besame Mucho;Siberian Hotheads;2025-06-30 14:01:37.368;2025-06-30
2025-06-30T14:06:48.380Z;Clasiqueando Con Rubén;Afro-Cuban All Stars;2025-06-30 14:06:48.38;2025-06-30
2025-06-30T14:11:26.193Z;Via;Al DeLory;2025-06-30 14:11:26.193;2025-06-30
2025-06-30T14:16:26.247Z;All Dizzy Gillespie;Bebo Valdés;2025-06-30 14:16:26.247;2025-06-30
2025-06-30T14:19:39.924Z;Funk The Rich;Lex Eazy & The Mambo Club;2025-06-30 14:19:39.924;2025-06-30
2025-06-30T14:29:48.723Z;Mambo In Two Parts;Snowboy And The Latin Section;2025-06-30 14:29:48.723;2025-06-30
2025-06-30T14:33:58.900Z;Reiviluola;Haloo Helsinki!;2025-06-30 14:33:58.9;2025-06-30
2025-06-30T14:36:59.983Z;Made Of;Goldielocks;2025-06-30 14:36:59.983;2025-06-30
2025-06-30T14:39:44.157Z;Haloo;PMMP;2025-06-30 14:39:44.157;2025-06-30
2025-06-30T14:42:29.058Z;Sekaisin;costee;2025-06-30 14:42:29.058;2025-06-30
2025-06-30T14:45:29.226Z;ICH KOMME;Erika Vikman;2025-06-30 14:45:29.226;2025-06-30
2025-06-30T14:57:01.028Z;Meripihkahuone;J. Karjalainen;2025-06-30 14:57:01.028;2025-06-30
2025-06-30T14:57:23.360Z;Minä Suojelen Sinua Kaikelta;Ultra Bra;2025-06-30 14:57:23.36;2025-06-30
