"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-26T05:03:56.540Z";"M'hi vaig llançar";"0kSRsbswXZHztTC7hEZPC7";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 05:03:56.54";"2026-08-26"
"2026-08-26T05:11:22.703Z";"Les Estrelles";"4SkF5mpMdLSy2ZHWcoqOPV";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 05:11:22.703";"2026-08-26"
"2026-08-26T05:15:52.478Z";"Aniversari";"3rn7vtyiRGTexwbkYfnEn9";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 05:15:52.478";"2026-08-26"
"2026-08-26T05:19:50.245Z";"Canvi de paradigma";"33ixOulITM97y5kLn3Lb6H";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 05:19:50.245";"2026-08-26"
"2026-08-26T05:28:25.148Z";"Jo competeixo";"5NSR9uH0YeDo67gMiEv13n";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 05:28:25.148";"2026-08-26"
"2026-08-26T06:57:46.485Z";"La serotonina";"1iWeEMw3OBJON2JvrYlOOf";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 06:57:46.485";"2026-08-26"
"2026-08-26T07:00:59.988Z";"Ai, Dolors";"0Glt1F8CjYER9OksWxUTVv";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 07:00:59.988";"2026-08-26"
"2026-08-26T07:04:58.192Z";"La cançó del soldadet";"68OkUpUP90lHzv2EPRbE3p";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 07:04:58.192";"2026-08-26"
"2026-08-26T07:08:20.120Z";"Desapareixíem lentament";"5RqgDqbhB64UtFl3XsmYcm";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 07:08:20.12";"2026-08-26"
"2026-08-26T08:46:17.960Z";"En la que el Bernat se't troba";"6H86gna5KDoPurwLxb6pIV";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-26 08:46:17.96";"2026-08-26"
"2026-08-26T08:48:46.723Z";"Bonito";"5FiB1uNoGZE4PenzZd7Imu";"Jarabe De Palo";"5B6H1Dq77AV1LZWrbNsuH5";;;"2026-08-26 08:48:46.723";"2026-08-26"
"2026-08-26T08:52:05.067Z";"In Your Eyes";"1t5nwfsb90IliczIhOMnpJ";"Kylie Minogue";"4RVnAU35WRWra6OZ3CbbMA";;;"2026-08-26 08:52:05.067";"2026-08-26"
"2026-08-26T10:45:12.240Z";"The Feeling";"0dmCos7GHCr5PRKp5LNGH7";"Sammy Rae & The Friends";"3lFDsTyYNPQc8WzJExnQWn";;;"2026-08-26 10:45:12.24";"2026-08-26"
"2026-08-26T10:48:13.447Z";"Those Were The Days";"1dlrW5uLrr1h7PpGA2bduV";"Jude York";"45rU7cVYKit4k8Wq95SHED";;;"2026-08-26 10:48:13.447";"2026-08-26"
"2026-08-26T10:51:06.589Z";"Woman";"6Uj1ctrBOjOas8xZXGqKk4";"Doja Cat";"5cj0lLjcoR7YOSnhnX0Po5";;;"2026-08-26 10:51:06.589";"2026-08-26"
"2026-08-26T10:55:40.116Z";"Stuck";"5Vk9x1jYi4PZ9GNwlWjFR2";"Caro Emerald";"492hDmhPyuIjP3MgTcIqgm";;;"2026-08-26 10:55:40.116";"2026-08-26"
"2026-08-26T10:58:25.651Z";"777";"2K6vUau7bnZUamjbRSOOvJ";"Bruno Mars";"0du5cEVh5yTK9QJze8zA0C";"Anderson .Paak|Silk Sonic";"3jK9MiCrA42lLAdMGUZpwa|6PvvGcCY2XtUcSRld1Wilr";"2026-08-26 10:58:25.651";"2026-08-26"
"2026-08-26T11:01:09.411Z";"Freedom";"6RB9YvNyP0RZfCUcMtZELH";"Pharrell Williams";"2RdwBSPQiwcmiDo9kixcl8";;;"2026-08-26 11:01:09.411";"2026-08-26"
"2026-08-26T11:04:59.294Z";"Virtual Insanity - Remastered 2006";"4UQDZlZhGUDoYMohwrY28v";"Jamiroquai";"6J7biCazzYhU3gM9j1wfid";;;"2026-08-26 11:04:59.294";"2026-08-26"
"2026-08-26T11:10:07.368Z";"Keep Yourself Alive - 2024 Mix";"1oqHMJB6IGoLPxInIxHXhK";"Queen";"1dfeR4HaWDbWqFHLkxsg1d";;;"2026-08-26 11:10:07.368";"2026-08-26"
"2026-08-26T11:14:18.079Z";"Doing All Right - 2024 Mix";"1310gs5AAiy11L0tAp8jqU";"Queen";"1dfeR4HaWDbWqFHLkxsg1d";;;"2026-08-26 11:14:18.079";"2026-08-26"
"2026-08-26T11:20:03.575Z";"Great King Rat - 2024 Mix";"5EzT6rYpRVgBWtiqkz5FiQ";"Queen";"1dfeR4HaWDbWqFHLkxsg1d";;;"2026-08-26 11:20:03.575";"2026-08-26"
"2026-08-26T11:23:24.329Z";"Mad The Swine - 2024 Mix";"5EOsP1ZSIfYyWmq76AoQqK";"Queen";"1dfeR4HaWDbWqFHLkxsg1d";;;"2026-08-26 11:23:24.329";"2026-08-26"
