"played_at";"track.name";"name";"played";"day"
"2026-05-12T10:43:02.077Z";"Kesäyön Uni";"Olavi Uusivirta";"2026-05-12 10:43:02.077";"2026-05-12"
"2026-05-12T10:45:44.353Z";"Sinä Lähdit Pois";"Ultra Bra";"2026-05-12 10:45:44.353";"2026-05-12"
"2026-05-12T11:16:25.758Z";"Savanni Nukahtaa";"Ultra Bra";"2026-05-12 11:16:25.758";"2026-05-12"
"2026-05-12T11:19:50.528Z";"Heilutaan";"Tiktak";"2026-05-12 11:19:50.528";"2026-05-12"
"2026-05-12T11:24:06.468Z";"Mennyt mies";"J. Karjalainen";"2026-05-12 11:24:06.468";"2026-05-12"
"2026-05-12T11:28:05.148Z";"Kirjoituksia";"Ultra Bra";"2026-05-12 11:28:05.148";"2026-05-12"
"2026-05-12T11:35:03.098Z";"Caterpillar (feat. Eminem & King Green)";"Royce Da 5'9\\";"2026-05-12 11:35:03.098";"2026-05-12"
"2026-05-12T11:38:55.360Z";"Barely Human (feat. Tech N9ne)";"Royce Da 5'9\;2026-05-12 11:38:55.36;2026-05-12
2026-05-12T11:38:55.360Z;Barely Human (feat. Tech N9ne);Royce Da 5'9\\;2026-05-12 11:38:55.36;2026-05-12
2026-05-12T11:47:28.395Z;Boblo Boat (feat. J. Cole);Royce Da 5'9\";"2026-05-12 11:47:28.395";"2026-05-12"
"2026-05-12T11:47:28.395Z";"Boblo Boat (feat. J. Cole)";"Royce Da 5'9\\";"2026-05-12 11:47:28.395";"2026-05-12"
"2026-05-12T11:51:22.674Z";"If Time Is Money (Fly Navigation) [feat. Method Man]";"Wu-Tang Clan";"2026-05-12 11:51:22.674";"2026-05-12"
"2026-05-12T11:54:03.089Z";"Never Enough";"Eminem";"2026-05-12 11:54:03.089";"2026-05-12"
"2026-05-12T11:58:18.582Z";"Gun Harmonizing";"Royce Da 5'9\;2026-05-12 11:58:18.582;2026-05-12
2026-05-12T11:58:18.582Z;Gun Harmonizing;Royce Da 5'9\";"2026-05-12 11:58:18.582";"2026-05-12"
"2026-05-12T13:20:56.626Z";"People Say (feat. Redman)";"Wu-Tang Clan";"2026-05-12 13:20:56.626";"2026-05-12"
"2026-05-12T13:27:38.257Z";"#eurodab";"Käärijä";"2026-05-12 13:27:38.257";"2026-05-12"
"2026-05-12T13:36:35.037Z";"Tytöt ei soita kitaraa";"Vesala";"2026-05-12 13:36:35.037";"2026-05-12"
"2026-05-12T13:39:46.166Z";"Kaistaa";"BESS";"2026-05-12 13:39:46.166";"2026-05-12"
"2026-05-12T13:42:59.745Z";"Välikuolema";"Käärijä";"2026-05-12 13:42:59.745";"2026-05-12"
"2026-05-12T13:47:17.289Z";"Ollaanko tämä kesä näin?";"Olavi Uusivirta";"2026-05-12 13:47:17.289";"2026-05-12"
"2026-05-12T13:52:10.689Z";"Riisinjyvä";"J. Karjalainen";"2026-05-12 13:52:10.689";"2026-05-12"
"2026-05-12T14:00:22.458Z";"Viimeinen pisara (feat. Etta)";"Jenni Vartiainen";"2026-05-12 14:00:22.458";"2026-05-12"
"2026-05-12T14:05:14.802Z";"Roll 'Em";"Bernard Berkhout";"2026-05-12 14:05:14.802";"2026-05-12"
"2026-05-12T14:09:25.631Z";"Perdido";"Naomi & Her Handsome Devils";"2026-05-12 14:09:25.631";"2026-05-12"
"2026-05-12T20:17:09.863Z";"Tocarte";"Jorge Drexler";"2026-05-12 20:17:09.863";"2026-05-12"
"2026-05-12T21:12:45.819Z";"Flying Home";"Lionel Hampton";"2026-05-12 21:12:45.819";"2026-05-12"
"2026-05-12T21:20:51.200Z";"Full Clip";"Gang Starr";"2026-05-12 21:20:51.2";"2026-05-12"
"2026-05-12T22:19:41.403Z";"Flying Home";"Lionel Hampton";"2026-05-12 22:19:41.403";"2026-05-12"
