"played_at";"track.name";"name";"played";"day"
"2025-09-23T02:09:06.164Z";"It Waited for Me";"ovo ~ Quack Jazz ~";"2025-09-23 02:09:06.164";"2025-09-23"
"2025-09-23T08:02:26.779Z";"Hippie Sunshine";"Kasabian";"2025-09-23 08:02:26.779";"2025-09-23"
"2025-09-23T08:06:02.597Z";"Club Foot";"Kasabian";"2025-09-23 08:06:02.597";"2025-09-23"
"2025-09-23T08:10:02.061Z";"My Number";"Foals";"2025-09-23 08:10:02.061";"2025-09-23"
"2025-09-23T08:13:26Z";"Naive";"The Kooks";"2025-09-23 08:13:26";"2025-09-23"
"2025-09-23T08:16:36.164Z";"Scream (Funk My Life Up)";"Paolo Nutini";"2025-09-23 08:16:36.164";"2025-09-23"
"2025-09-23T08:22:11.514Z";"She's Not Gone Yet but She's Leaving";"The Fratellis";"2025-09-23 08:22:11.514";"2025-09-23"
"2025-09-23T08:25:59.764Z";"Praise You (Radio Edit)";"Fatboy Slim";"2025-09-23 08:25:59.764";"2025-09-23"
"2025-09-23T08:29:17.129Z";"L.S.F.";"Kasabian";"2025-09-23 08:29:17.129";"2025-09-23"
"2025-09-23T08:33:22.431Z";"Mountain at My Gates";"Foals";"2025-09-23 08:33:22.431";"2025-09-23"
"2025-09-23T08:36:11.925Z";"She Moves In Her Own Way";"The Kooks";"2025-09-23 08:36:11.925";"2025-09-23"
"2025-09-23T08:39:30.317Z";"Lonely Boy - 2021 Remaster";"The Black Keys";"2025-09-23 08:39:30.317";"2025-09-23"
"2025-09-23T08:43:01.722Z";"Chelsea Dagger";"The Fratellis";"2025-09-23 08:43:01.722";"2025-09-23"
"2025-09-23T08:46:05.875Z";"Figure It Out";"Royal Blood";"2025-09-23 08:46:05.875";"2025-09-23"
"2025-09-23T08:49:42.038Z";"You're in Love with a Psycho";"Kasabian";"2025-09-23 08:49:42.038";"2025-09-23"
"2025-09-23T08:52:48.408Z";"Default";"Django Django";"2025-09-23 08:52:48.408";"2025-09-23"
"2025-09-23T10:21:35.460Z";"Ooh La";"The Kooks";"2025-09-23 10:21:35.46";"2025-09-23"
"2025-09-23T10:25:20.155Z";"Gold on the Ceiling - 2021 Remaster";"The Black Keys";"2025-09-23 10:25:20.155";"2025-09-23"
"2025-09-23T10:28:34.295Z";"Last Nite";"The Strokes";"2025-09-23 10:28:34.295";"2025-09-23"
"2025-09-23T10:32:10.731Z";"Whistle For The Choir";"The Fratellis";"2025-09-23 10:32:10.731";"2025-09-23"
"2025-09-23T10:36:26.432Z";"Fire";"Kasabian";"2025-09-23 10:36:26.432";"2025-09-23"
"2025-09-23T10:41:55.425Z";"Tales of Endurance, Pt. 4, 5 & 6";"Supergrass";"2025-09-23 10:41:55.425";"2025-09-23"
"2025-09-23T10:46:15.822Z";"Girls & Boys";"Blur";"2025-09-23 10:46:15.822";"2025-09-23"
"2025-09-23T10:49:28.193Z";"Leader of the Pack";"Wunderhorse";"2025-09-23 10:49:28.193";"2025-09-23"
"2025-09-23T11:05:35.793Z";"Bad Habit";"The Kooks";"2025-09-23 11:05:35.793";"2025-09-23"
"2025-09-23T11:10:14.261Z";"Set My Baby Free";"Ian Brown";"2025-09-23 11:10:14.261";"2025-09-23"
"2025-09-23T11:14:52.002Z";"Underdog";"Kasabian";"2025-09-23 11:14:52.002";"2025-09-23"
"2025-09-23T13:20:59.643Z";"Two Fingers";"Jake Bugg";"2025-09-23 13:20:59.643";"2025-09-23"
"2025-09-23T13:24:40.021Z";"Reptilia";"The Strokes";"2025-09-23 13:24:40.021";"2025-09-23"
"2025-09-23T13:28:01.617Z";"Banquet";"Bloc Party";"2025-09-23 13:28:01.617";"2025-09-23"
"2025-09-23T13:30:15.753Z";"Sofa Song";"The Kooks";"2025-09-23 13:30:15.753";"2025-09-23"
"2025-09-23T13:33:38.288Z";"When The Sun Goes Down";"Arctic Monkeys";"2025-09-23 13:33:38.288";"2025-09-23"
"2025-09-23T13:48:25.163Z";"Nuevo mundo (feat. Juancho Marqués)";"Fuel Fandango";"2025-09-23 13:48:25.163";"2025-09-23"
"2025-09-23T13:51:27.441Z";"Mi Yo Cabrón";"TéCanela";"2025-09-23 13:51:27.441";"2025-09-23"
"2025-09-23T13:55:05.152Z";"De la Cueva a los Olivos";"Queralt Lahoz";"2025-09-23 13:55:05.152";"2025-09-23"
"2025-09-23T14:00:42.219Z";"Mi Huella";"Fuel Fandango";"2025-09-23 14:00:42.219";"2025-09-23"
"2025-09-23T14:06:18.718Z";"Un Amor";"Amatria";"2025-09-23 14:06:18.718";"2025-09-23"
"2025-09-23T14:09:30.590Z";"La Luz - A COLORS SHOW";"María José Llergo";"2025-09-23 14:09:30.59";"2025-09-23"
"2025-09-23T14:14:11.518Z";"Patagonia";"Xoel López";"2025-09-23 14:14:11.518";"2025-09-23"
"2025-09-23T14:18:11.769Z";"Como el viento";"Depedro";"2025-09-23 14:18:11.769";"2025-09-23"
"2025-09-23T14:21:38.986Z";"Te llevo dentro (feat. Rozalén) - Mix 2019";"Colectivo Panamera";"2025-09-23 14:21:38.986";"2025-09-23"
"2025-09-23T14:24:52.597Z";"Alitas de mar (feat. Juanito Makandé)";"Tu Otra Bonita";"2025-09-23 14:24:52.597";"2025-09-23"
"2025-09-23T17:49:07.794Z";"Prelude Ala Cha Cha";"Woody Herman";"2025-09-23 17:49:07.794";"2025-09-23"
"2025-09-23T17:54:14.340Z";"Prelude Ala Cha Cha";"Woody Herman";"2025-09-23 17:54:14.34";"2025-09-23"
"2025-09-23T19:23:00.355Z";"Fever";"Dua Lipa";"2025-09-23 19:23:00.355";"2025-09-23"
"2025-09-23T19:26:54.524Z";"TEXAS HOLD 'EM";"Beyoncé";"2025-09-23 19:26:54.524";"2025-09-23"
"2025-09-23T19:30:31.900Z";"From The Start";"Laufey";"2025-09-23 19:30:31.9";"2025-09-23"
"2025-09-23T19:34:02.900Z";"Ordinary";"Alex Warren";"2025-09-23 19:34:02.9";"2025-09-23"
"2025-09-23T19:36:25.683Z";"Hell N Back";"Bakar";"2025-09-23 19:36:25.683";"2025-09-23"
"2025-09-23T19:39:52.729Z";"Sexy to Someone";"Clairo";"2025-09-23 19:39:52.729";"2025-09-23"
"2025-09-23T19:44:22.386Z";"Carolina - From The Motion Picture “Where The Crawdads Sing”";"Taylor Swift";"2025-09-23 19:44:22.386";"2025-09-23"
"2025-09-23T19:50:33.958Z";"I Drink Wine";"Adele";"2025-09-23 19:50:33.958";"2025-09-23"
"2025-09-23T19:54:11.903Z";"A Beautiful Life (From the Netflix Film ‘A Beautiful Life’)";"Christopher";"2025-09-23 19:54:11.903";"2025-09-23"
"2025-09-23T19:56:44.108Z";"July (feat. Leon Bridges)";"Noah Cyrus";"2025-09-23 19:56:44.108";"2025-09-23"
"2025-09-23T20:01:47.821Z";"canal street";"sombr";"2025-09-23 20:01:47.821";"2025-09-23"
"2025-09-23T20:05:16.924Z";"II MOST WANTED";"Beyoncé";"2025-09-23 20:05:16.924";"2025-09-23"
"2025-09-23T20:08:27.596Z";"Used To Be Young";"Miley Cyrus";"2025-09-23 20:08:27.596";"2025-09-23"
"2025-09-23T20:11:40.260Z";"Memories";"Maroon 5";"2025-09-23 20:11:40.26";"2025-09-23"
"2025-09-23T20:15:31.481Z";"Deeper Well";"Kacey Musgraves";"2025-09-23 20:15:31.481";"2025-09-23"
"2025-09-23T20:19:01.936Z";"Honey";"The Motel Brothers";"2025-09-23 20:19:01.936";"2025-09-23"
"2025-09-23T20:22:08.324Z";"Take Me Home, Country Roads";"Lana Del Rey";"2025-09-23 20:22:08.324";"2025-09-23"
"2025-09-23T20:24:51.155Z";"Lean On Me";"Sandro Cavazza";"2025-09-23 20:24:51.155";"2025-09-23"
"2025-09-23T20:28:33.527Z";"What Was I Made For? [From The Motion Picture \Barbie\]";"Billie Eilish";"2025-09-23 20:28:33.527";"2025-09-23"
"2025-09-23T20:31:38.343Z";"Trampoline (with ZAYN)";"SHAED";"2025-09-23 20:31:38.343";"2025-09-23"
"2025-09-23T20:34:52.918Z";"Juna";"Clairo";"2025-09-23 20:34:52.918";"2025-09-23"
"2025-09-23T20:38:55.410Z";"Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes";"Olivia Rodrigo";"2025-09-23 20:38:55.41";"2025-09-23"
"2025-09-23T20:47:05.588Z";"I Wish It Was Me";"Obongjayar";"2025-09-23 20:47:05.588";"2025-09-23"
"2025-09-23T20:47:11.847Z";"Eyes Closed";"Ed Sheeran";"2025-09-23 20:47:11.847";"2025-09-23"
"2025-09-23T20:50:15.187Z";"Water";"Tyla";"2025-09-23 20:50:15.187";"2025-09-23"
"2025-09-23T20:52:00.270Z";"Cool About It";"boygenius";"2025-09-23 20:52:00.27";"2025-09-23"
"2025-09-23T20:55:42.894Z";"Till Forever Falls Apart";"Ashe";"2025-09-23 20:55:42.894";"2025-09-23"
"2025-09-23T20:59:40.702Z";"Kiss Me More (feat. SZA)";"Doja Cat";"2025-09-23 20:59:40.702";"2025-09-23"
"2025-09-23T21:02:07.930Z";"Until I Found You (with Em Beihold) - Em Beihold Version";"Stephen Sanchez";"2025-09-23 21:02:07.93";"2025-09-23"
"2025-09-23T21:05:26.428Z";"Smokin Out The Window";"Bruno Mars";"2025-09-23 21:05:26.428";"2025-09-23"
"2025-09-23T21:11:59.785Z";"Easy On Me";"Adele";"2025-09-23 21:11:59.785";"2025-09-23"
"2025-09-23T21:12:08.661Z";"Dancing in the Dark";"LØLØ";"2025-09-23 21:12:08.661";"2025-09-23"
"2025-09-23T21:16:02.202Z";"Slide Away";"Miley Cyrus";"2025-09-23 21:16:02.202";"2025-09-23"
"2025-09-23T21:21:47.962Z";"I Remember Everything (feat. Kacey Musgraves)";"Zach Bryan";"2025-09-23 21:21:47.962";"2025-09-23"
"2025-09-23T21:22:49.394Z";"Lie";"Lukas Graham";"2025-09-23 21:22:49.394";"2025-09-23"
"2025-09-23T21:26:35.964Z";"Black Friday";"Tom Odell";"2025-09-23 21:26:35.964";"2025-09-23"
"2025-09-23T21:29:03.027Z";"Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By";"Rihanna";"2025-09-23 21:29:03.027";"2025-09-23"
