"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-16T15:53:10.936Z";"NUEVAYoL";"5TFD2bmFKGhoCRbX61nXY5";"Bad Bunny";"4q3ewBCX7sLwd24euuV69X";;;"2026-08-16 15:53:10.936";"2026-08-16"
"2026-08-16T15:57:54.060Z";"Melodía del Río";"4NRcWinZz7Kq1ErQPaMIqY";"Ruben Gonzalez";"00n4Vljc6N9pvJ26SKPphh";;;"2026-08-16 15:57:54.06";"2026-08-16"
"2026-08-16T16:00:30.740Z";"Irresponsables";"0dsViRiDTIuexAL42Nc1Kh";"Babasonicos";"2F9pvj94b52wGKs0OqiNi2";;;"2026-08-16 16:00:30.74";"2026-08-16"
"2026-08-16T16:05:48.704Z";"El lado oscuro";"3AR1c3Dssq51WlGGkuYJNj";"Jarabe De Palo";"5B6H1Dq77AV1LZWrbNsuH5";;;"2026-08-16 16:05:48.704";"2026-08-16"
"2026-08-16T16:09:14.608Z";"A Dios Le Pido";"129lYDVKnWtlJc2PZJviuA";"Juanes";"0UWZUmn7sybxMCqrw9tGa7";;;"2026-08-16 16:09:14.608";"2026-08-16"
"2026-08-16T16:12:43.839Z";"I'm beginning to see the light";"4TXjaIRrqYOLyUr41cEf6A";"Yusu Jazz Band";"605MB6SNBzU5bQgpAGXgN2";;;"2026-08-16 16:12:43.839";"2026-08-16"
"2026-08-16T16:12:55.753Z";"Quiero tener tu presencia";"3f2k0XTc2ZXG17jEMDu8pp";"Seguridad Social";"5UbMQUFrcJdDstPCza7y0B";;;"2026-08-16 16:12:55.753";"2026-08-16"
"2026-08-16T16:16:46.095Z";"Los Perros";"15zPjWfZ6eUFMaL4aD5Gp8";"Arde Bogotá";"2Wwiu1wnq1W8AMYbWuRFDH";;;"2026-08-16 16:16:46.095";"2026-08-16"
"2026-08-16T16:19:48.052Z";"PELOTUDX";"2V2h6nk5YWuoT92NC531po";"Tuve que";"59yEHQvOsQ6Y6YxdXfxvOZ";;;"2026-08-16 16:19:48.052";"2026-08-16"
"2026-08-16T16:23:00.449Z";"Interludio";"7LmLjQrMxNYoM2Y6TCiuMk";"Robe";"3WQRkINylwwkw1Ya07ToRK";;;"2026-08-16 16:23:00.449";"2026-08-16"
"2026-08-16T16:27:00.052Z";"Aunque no sea conmigo - 2018 Remaster";"0rCxrlZhWzLy5ULIEDL3zs";"Bunbury";"4uqzzJg3ww5eH7IgGV7DMT";;;"2026-08-16 16:27:00.052";"2026-08-16"
"2026-08-16T16:35:17.892Z";"Formigues";"0Q7ADzQ5jmIWNviwfBAF0e";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-16 16:35:17.892";"2026-08-16"
"2026-08-16T16:39:24.295Z";"De Bonesh";"1IjOIVUM2JLL1mNuXmmL6D";"Oques Grasses";"5qPeAT4ikl6gJNUexAOEy0";;;"2026-08-16 16:39:24.295";"2026-08-16"
"2026-08-16T16:42:31.120Z";"10 DIES";"5m8jkRkcjlIBeApspjZXBt";"Svetlana";"3ax5cuCKLmHd6NEt0ZWGW6";"Ketekalles|Habla de Mí en Presente";"32opeIbCeLG1LiAkmwiiof|6Ve7C0L8bH6NfejnYfKOJn";"2026-08-16 16:42:31.12";"2026-08-16"
"2026-08-16T16:45:53.318Z";"Mediterrània";"1RY0VJwzxONgLTuTNMdoSq";"La Fúmiga";"2Y4AiImxLUoWEgxedb3Gtz";"El Diluvi|VADEBO";"21OW9V8Wv1j0zqVTqz5V94|3mCFfPEmxDciTCYLC3vPgA";"2026-08-16 16:45:53.318";"2026-08-16"
"2026-08-16T16:49:23.771Z";"A la Muntanya";"6sa7rMJMjhyGGgenyF4M8o";"Projecte Mut";"1DtVZ2mcu69GqeAZtdMBlh";;;"2026-08-16 16:49:23.771";"2026-08-16"
"2026-08-16T16:50:11.311Z";"Torno a Ser Jo";"0ZNacgUDEavsFgnILYtdgN";"Oques Grasses";"5qPeAT4ikl6gJNUexAOEy0";;;"2026-08-16 16:50:11.311";"2026-08-16"
