played_at;track.name;name;played;day
2025-03-17T04:45:18.119Z;Cuando te alejas (feat. Jorge Drexler) - En Directo;Pablo Alborán;2025-03-17 04:45:18.119;2025-03-17
2025-03-17T04:49:26.387Z;Ojai;Joe Lutcher;2025-03-17 04:49:26.387;2025-03-17
2025-03-17T04:54:02.712Z;Quien lo diría;Rita Payés;2025-03-17 04:54:02.712;2025-03-17
2025-03-17T04:58:14.736Z;The Kill;Maggie Rogers;2025-03-17 04:58:14.736;2025-03-17
2025-03-17T05:10:29.119Z;CARAVAN - Cover;Nettai Tropical Jazz Big Band;2025-03-17 05:10:29.119;2025-03-17
2025-03-17T05:16:14.876Z;The Door;Teddy Swims;2025-03-17 05:16:14.876;2025-03-17
2025-03-17T05:20:58.035Z;Who Knows;The Quantic Soul Orchestra;2025-03-17 05:20:58.035;2025-03-17
2025-03-17T05:24:59.956Z;Crîtto de lâ Nabahâ;Califato ¾;2025-03-17 05:24:59.956;2025-03-17
2025-03-17T05:25:08.232Z;Nine Out Of Ten;Caetano Veloso;2025-03-17 05:25:08.232;2025-03-17
2025-03-17T05:28:53.031Z;Joudutaan Kaikki Kuseen;Tove Johnson;2025-03-17 05:28:53.031;2025-03-17
