played_at;track.name;name;played;day
2024-10-08T07:18:55.412Z;You & Me;MEUTE;2024-10-08 07:18:55.412;2024-10-08
2024-10-08T07:22:24.101Z;A Tu Vera;Lola Flores;2024-10-08 07:22:24.101;2024-10-08
2024-10-08T07:25:17.001Z;Cannelloni;Giorgio Conte;2024-10-08 07:25:17.001;2024-10-08
2024-10-08T07:28:15.884Z;Laughing In Rhythm;Slim Gaillard And His Peruvians;2024-10-08 07:28:15.884;2024-10-08
2024-10-08T07:30:39.210Z;Perhaps, Perhaps, Perhaps;CAKE;2024-10-08 07:30:39.21;2024-10-08
2024-10-08T07:50:50.266Z;St. James Infirmary;The Jeggpap New Orleans Band;2024-10-08 07:50:50.266;2024-10-08
2024-10-08T07:54:22.258Z;Elena;Cosimo and the Hot Coals;2024-10-08 07:54:22.258;2024-10-08
2024-10-08T07:59:04.604Z;Chan-Chan;Abdoulaye Diabaté;2024-10-08 07:59:04.604;2024-10-08
2024-10-08T10:17:03.382Z;You Were Mine;Tami Neilson;2024-10-08 10:17:03.382;2024-10-08
2024-10-08T10:20:50.716Z;Via con me;Kora Jazz Trio;2024-10-08 10:20:50.716;2024-10-08
2024-10-08T10:23:04.524Z;That Old Black Magic;The Green Book Copacabana Orchestra;2024-10-08 10:23:04.524;2024-10-08
2024-10-08T11:30:07.710Z;In the Mood;Swing City;2024-10-08 11:30:07.71;2024-10-08
2024-10-08T12:58:41.552Z;Chan-Chan;Abdoulaye Diabaté;2024-10-08 12:58:41.552;2024-10-08
2024-10-08T13:02:35.927Z;Bottoms Up (Original Mix);Illinois Jacquet;2024-10-08 13:02:35.927;2024-10-08
2024-10-08T13:06:46.536Z;Bottoms Up (Original Mix);Illinois Jacquet;2024-10-08 13:06:46.536;2024-10-08
2024-10-08T13:09:21.940Z;The Fluke;Illinois Jacquet;2024-10-08 13:09:21.94;2024-10-08
2024-10-08T13:13:49.650Z;We'll Meet Again;Gentlemen Of Jazz;2024-10-08 13:13:49.65;2024-10-08
2024-10-08T13:16:53.209Z;Figure It Out;Royal Blood;2024-10-08 13:16:53.209;2024-10-08
2024-10-08T13:19:30.529Z;Things Ain't What They Used To Be;Charlie Barnet & His Orchestra;2024-10-08 13:19:30.529;2024-10-08
2024-10-08T13:22:38.260Z;The Great Lie;Charlie Barnet;2024-10-08 13:22:38.26;2024-10-08
2024-10-08T13:26:33.446Z;¡Mambo caliente!;La Ciencia de Juancho Valencia;2024-10-08 13:26:33.446;2024-10-08
2024-10-08T13:31:19.230Z;Un Puesto Vacante - Extended Mix (Remastered);Eddie Palmieri;2024-10-08 13:31:19.23;2024-10-08
2024-10-08T13:33:21.389Z;Louisiana;Percy Mayfield;2024-10-08 13:33:21.389;2024-10-08
2024-10-08T13:40:23.703Z;Autumn Leaves;Chet Baker;2024-10-08 13:40:23.703;2024-10-08
2024-10-08T13:51:56.981Z;In the Mood - Goodman Version;King Of Swing Orchestra;2024-10-08 13:51:56.981;2024-10-08
