played_at;track.name;name;played;day
2024-10-27T08:34:20.257Z;O pior cego;Saimaa;2024-10-27 08:34:20.257;2024-10-27
2024-10-27T08:50:27.236Z;L'Home Que Dobla En Bruce Willis;Els Amics De Les Arts;2024-10-27 08:50:27.236;2024-10-27
2024-10-27T08:59:50.371Z;Nit freda per ser abril;Manel;2024-10-27 08:59:50.371;2024-10-27
2024-10-27T09:21:45.730Z;Les Estrelles;Manel;2024-10-27 09:21:45.73;2024-10-27
2024-10-27T09:24:53.086Z;Ella Cus;La iaia;2024-10-27 09:24:53.086;2024-10-27
2024-10-27T09:32:10.308Z;Ella Cus;La iaia;2024-10-27 09:32:10.308;2024-10-27
2024-10-27T19:33:28.723Z;Take The \A\ Train;Oscar Peterson;2024-10-27 19:33:28.723;2024-10-27
2024-10-27T19:37:14.122Z;Money Game, Pt. 2;Ren;2024-10-27 19:37:14.122;2024-10-27
2024-10-27T19:41:28.718Z;Troubles;Ren;2024-10-27 19:41:28.718;2024-10-27
2024-10-27T19:44:48.414Z;Cuando te alejas (feat. Jorge Drexler) - En Directo;Pablo Alborán;2024-10-27 19:44:48.414;2024-10-27
2024-10-27T19:50:53.810Z;Y, ¿Si Fuera Ella? - + Es +;Pablo Alborán;2024-10-27 19:50:53.81;2024-10-27
2024-10-27T20:03:40.561Z;INFINITO;Ainda;2024-10-27 20:03:40.561;2024-10-27
