played_at;track.name;name;played;day
2023-09-20T00:00:02.106Z;Cauen les estrelles;El Petit De Cal Eril;2023-09-20 00:00:02.106;2023-09-20
2023-09-20T00:02:07.240Z;El Meu Gos Se'N Va;La iaia;2023-09-20 00:02:07.24;2023-09-20
2023-09-20T00:03:12.076Z;The Accident;Guillem Ramisa;2023-09-20 00:03:12.076;2023-09-20
2023-09-20T00:18:03.148Z;Tipus suite;Manel;2023-09-20 00:18:03.148;2023-09-20
2023-09-20T00:24:12.146Z;Tothom Es Separa;Els Amics De Les Arts;2023-09-20 00:24:12.146;2023-09-20
2023-09-20T00:26:33.255Z;Fotogrames;Da Souza;2023-09-20 00:26:33.255;2023-09-20
2023-09-20T00:36:21.172Z;Estima't;Pupil·les;2023-09-20 00:36:21.172;2023-09-20
2023-09-20T00:58:09.577Z;Quant Amor Tens a Dins?;Guillem Ramisa;2023-09-20 00:58:09.577;2023-09-20
2023-09-20T01:01:47.540Z;Fem l'amor;Sanjosex;2023-09-20 01:01:47.54;2023-09-20
2023-09-20T01:05:14.460Z;Oh la la;Antònia Font;2023-09-20 01:05:14.46;2023-09-20
2023-09-20T01:08:52.459Z;Homes i Dones Del Cap Dret;Quimi Portet;2023-09-20 01:08:52.459;2023-09-20
2023-09-20T01:12:07.586Z;La Rambla;Quimi Portet;2023-09-20 01:12:07.586;2023-09-20
2023-09-20T01:15:20.421Z;No tinc temps;Mazoni;2023-09-20 01:15:20.421;2023-09-20
2023-09-20T01:18:51.607Z;Explosió;La iaia;2023-09-20 01:18:51.607;2023-09-20
2023-09-20T01:21:11.484Z;La millor flor del balcó;La iaia;2023-09-20 01:21:11.484;2023-09-20
2023-09-20T01:25:51.509Z;El Lado Mas Bestia de la Vida;Albert Pla;2023-09-20 01:25:51.509;2023-09-20
2023-09-20T01:43:35.486Z;MIL CARES;Jo Jet i Maria Ribot;2023-09-20 01:43:35.486;2023-09-20
2023-09-20T01:45:33.498Z;Serà un Dia Que Durarà Anys;Ovidi Montllor;2023-09-20 01:45:33.498;2023-09-20
2023-09-20T01:52:47.776Z;Tristesa;Antònia Font;2023-09-20 01:52:47.776;2023-09-20
2023-09-20T01:55:34.414Z;Avui l’únic que vull;Pau Vallvé;2023-09-20 01:55:34.414;2023-09-20
2023-09-20T01:58:47.622Z;Good Queen Bess;Johnny Hodges & His Orchestra;2023-09-20 01:58:47.622;2023-09-20
2023-09-20T02:01:13.217Z;Bugle Blues;Reverent Juke;2023-09-20 02:01:13.217;2023-09-20
2023-09-20T02:04:17.446Z;Swing Paradise (Slow Version);THE SCHWINGS BAND;2023-09-20 02:04:17.446;2023-09-20
