played_at;track.name;name;played;day
2025-06-18T18:21:55.321Z;Rim Tim Tagi Dim;Baby Lasagna;2025-06-18 18:21:55.321;2025-06-18
2025-06-18T18:23:59.776Z;Cha Cha Cha / Rim Tim Tagi Dim (Battle Mashup);Käärijä;2025-06-18 18:23:59.776;2025-06-18
2025-06-18T18:27:40.992Z;The Code;Nemo;2025-06-18 18:27:40.992;2025-06-18
2025-06-18T18:30:43.048Z;ICH KOMME;Erika Vikman;2025-06-18 18:30:43.048;2025-06-18
2025-06-18T18:33:47.544Z;Volevo essere un duro;Lucio Corsi;2025-06-18 18:33:47.544;2025-06-18
2025-06-18T18:36:49.971Z;Made Of;Goldielocks;2025-06-18 18:36:49.971;2025-06-18
2025-06-18T18:39:50.636Z;Cha Cha Cha;Käärijä;2025-06-18 18:39:50.636;2025-06-18
2025-06-18T18:42:50.483Z;ZORRA;Nebulossa;2025-06-18 18:42:50.483;2025-06-18
2025-06-18T18:46:05.068Z;ZITTI E BUONI;Måneskin;2025-06-18 18:46:05.068;2025-06-18
2025-06-18T18:49:08.010Z;Casanova;Nemo;2025-06-18 18:49:08.01;2025-06-18
2025-06-18T18:51:45.056Z;Biggie Boom Boom;Baby Lasagna;2025-06-18 18:51:45.056;2025-06-18
2025-06-18T18:55:17.088Z;Wake Up;Imagine Dragons;2025-06-18 18:55:17.088;2025-06-18
2025-06-18T18:58:17.568Z;Dance With Me;Nemo;2025-06-18 18:58:17.568;2025-06-18
2025-06-18T19:01:09.186Z;GOSSIP (feat. Tom Morello);Måneskin;2025-06-18 19:01:09.186;2025-06-18
2025-06-18T19:04:00.549Z;Espresso Macchiato;Tommy Cash;2025-06-18 19:04:00.549;2025-06-18
2025-06-18T19:07:05.843Z;This Is The Life;Amy Macdonald;2025-06-18 19:07:05.843;2025-06-18
2025-06-18T19:10:05.646Z;El Mismo Sol;Alvaro Soler;2025-06-18 19:10:05.646;2025-06-18
2025-06-18T19:12:55.794Z;Take Me to the Beach;Imagine Dragons;2025-06-18 19:12:55.794;2025-06-18
2025-06-18T19:15:13.440Z;Don’t hate yourself, but don’t love yourself too much;Baby Lasagna;2025-06-18 19:15:13.44;2025-06-18
2025-06-18T19:18:09.494Z;I WANNA BE YOUR SLAVE;Måneskin;2025-06-18 19:18:09.494;2025-06-18
2025-06-18T19:21:02.469Z;Look Who's Laughing Now;Benjamin Ingrosso;2025-06-18 19:21:02.469;2025-06-18
2025-06-18T19:23:53.691Z;Waterloo;ABBA;2025-06-18 19:23:53.691;2025-06-18
2025-06-18T19:26:49.139Z;No Rules!;Windows95Man;2025-06-18 19:26:49.139;2025-06-18
2025-06-18T19:29:32.159Z;Eurostar;Nemo;2025-06-18 19:29:32.159;2025-06-18
2025-06-18T19:31:58.398Z;Jako;Ladaniva;2025-06-18 19:31:58.398;2025-06-18
2025-06-18T19:34:27.978Z;SUPERMODEL;Måneskin;2025-06-18 19:34:27.978;2025-06-18
2025-06-18T19:37:23.409Z;Satellite;Lena;2025-06-18 19:37:23.409;2025-06-18
2025-06-18T19:40:29.988Z;Money, Money, Money;ABBA;2025-06-18 19:40:29.988;2025-06-18
2025-06-18T19:43:31.264Z;IG BOY;Baby Lasagna;2025-06-18 19:43:31.264;2025-06-18
2025-06-18T19:48:11.378Z;Camino al abismo;Eddie Palmieri;2025-06-18 19:48:11.378;2025-06-18
2025-06-18T19:51:58.305Z;El secreto del mar;Eddie Palmieri;2025-06-18 19:51:58.305;2025-06-18
2025-06-18T20:00:10.901Z;La Malanga;Eddie Palmieri;2025-06-18 20:00:10.901;2025-06-18
2025-06-18T20:15:03.516Z;Que Lindo Eso, Eh!;Eddie Palmieri;2025-06-18 20:15:03.516;2025-06-18
