played_at;track.name;name;played;day
2024-04-14T11:36:04.752Z;M'Aclame a Tu;Ovidi Montllor;2024-04-14 11:36:04.752;2024-04-14
2024-04-14T11:41:59.871Z;No s'apaguen les estreles (BSO La mort de Guillem);Xavi Sarrià;2024-04-14 11:41:59.871;2024-04-14
2024-04-14T11:45:07.328Z;En Voler;Projecte Mut;2024-04-14 11:45:07.328;2024-04-14
2024-04-14T11:49:04.962Z;La Samarreta;Ovidi Montllor;2024-04-14 11:49:04.962;2024-04-14
2024-04-14T11:57:44.036Z;No t’estim;Projecte Mut;2024-04-14 11:57:44.036;2024-04-14
2024-04-14T12:00:28.007Z;La Platja;La iaia;2024-04-14 12:00:28.007;2024-04-14
2024-04-14T12:03:01.793Z;Sant Joseping;Bluesmàfia i Es Saligardos;2024-04-14 12:03:01.793;2024-04-14
2024-04-14T12:05:28.479Z;Ella Cus;La iaia;2024-04-14 12:05:28.479;2024-04-14
2024-04-14T12:08:11.982Z;Jo Mai Mai;Joan Dausà;2024-04-14 12:08:11.982;2024-04-14
2024-04-14T12:12:50.675Z;Illa;Projecte Mut;2024-04-14 12:12:50.675;2024-04-14
2024-04-14T12:15:24.098Z;Soleiada;Roger Mas;2024-04-14 12:15:24.098;2024-04-14
2024-04-14T12:18:14.037Z;Va Com Va;Ovidi Montllor;2024-04-14 12:18:14.037;2024-04-14
2024-04-14T16:51:25.907Z;De la Cueva a los Olivos;Queralt Lahoz;2024-04-14 16:51:25.907;2024-04-14
2024-04-14T16:53:55.330Z;Tuyo;Zahara;2024-04-14 16:53:55.33;2024-04-14
2024-04-14T17:57:56.777Z;One More Night;Michael Kiwanuka;2024-04-14 17:57:56.777;2024-04-14
2024-04-14T18:01:36.381Z;Overnight;Parcels;2024-04-14 18:01:36.381;2024-04-14
2024-04-14T18:05:02.570Z;I Don't Wanna Be Without You;The James Hunter Six;2024-04-14 18:05:02.57;2024-04-14
2024-04-14T18:07:30.722Z;Nobody's Baby;Sharon Jones & The Dap-Kings;2024-04-14 18:07:30.722;2024-04-14
2024-04-14T18:10:57.662Z;I'll Get Along;Michael Kiwanuka;2024-04-14 18:10:57.662;2024-04-14
2024-04-14T18:14:35.263Z;Cold Little Heart - Radio Edit;Michael Kiwanuka;2024-04-14 18:14:35.263;2024-04-14
2024-04-14T18:18:45.153Z;I'm Getting Ready;Michael Kiwanuka;2024-04-14 18:18:45.153;2024-04-14
2024-04-14T18:22:43.204Z;Long Live the (D)Evil;Moriarty;2024-04-14 18:22:43.204;2024-04-14
2024-04-14T18:26:09.192Z;It Serves You Right To Suffer - The Avener Rework;John Lee Hooker;2024-04-14 18:26:09.192;2024-04-14
2024-04-14T18:30:04.014Z;How Long;Charles Bradley;2024-04-14 18:30:04.014;2024-04-14
2024-04-14T18:38:26.246Z;Heart of Gold;Charles Bradley;2024-04-14 18:38:26.246;2024-04-14
2024-04-14T18:38:35.518Z;Don't Let Me Be Misunderstood;Nina Simone;2024-04-14 18:38:35.518;2024-04-14
2024-04-14T18:41:22.352Z;Don't Let Me Be Misunderstood;Nina Simone;2024-04-14 18:41:22.352;2024-04-14
2024-04-14T18:47:54.457Z;Burning;The Whitest Boy Alive;2024-04-14 18:47:54.457;2024-04-14
2024-04-14T18:50:28.946Z;Hate Street Dialogue;Rodríguez;2024-04-14 18:50:28.946;2024-04-14
2024-04-14T18:53:23.483Z;If I Got It (Your Love Brought It);Aaron Frazer;2024-04-14 18:53:23.483;2024-04-14
2024-04-14T18:55:28.382Z;Ain't No Sunshine;Bill Withers;2024-04-14 18:55:28.382;2024-04-14
2024-04-14T19:03:41.133Z;Something's Got A Hold On Me;Etta James;2024-04-14 19:03:41.133;2024-04-14
2024-04-14T19:07:47.712Z;Colors;Black Pumas;2024-04-14 19:07:47.712;2024-04-14
2024-04-14T19:11:48.225Z;But I Do;Poldoore;2024-04-14 19:11:48.225;2024-04-14
2024-04-14T19:13:57.859Z;(What A) Wonderful World - Mono;Sam Cooke;2024-04-14 19:13:57.859;2024-04-14
