played_at;track.name;name;played;day
2024-08-28T05:21:33.730Z;Leijonaa metsästän;Asa;2024-08-28 05:21:33.73;2024-08-28
2024-08-28T05:57:47.239Z;Un Día Es un Día;Statuas d sal;2024-08-28 05:57:47.239;2024-08-28
2024-08-28T06:17:40.092Z;Baggage (feat. Ren);Chris Webby;2024-08-28 06:17:40.092;2024-08-28
2024-08-28T06:20:56.882Z;Friend Like Me;Chris Webby;2024-08-28 06:20:56.882;2024-08-28
2024-08-28T06:22:06.023Z;Friend Like Me;Chris Webby;2024-08-28 06:22:06.023;2024-08-28
2024-08-28T06:25:05.317Z;Pnnbll;Spark Master Tape;2024-08-28 06:25:05.317;2024-08-28
2024-08-28T06:37:14.017Z;That's How Rumors Start;Joey Pastrana and His Orchestra;2024-08-28 06:37:14.017;2024-08-28
2024-08-28T06:39:26.853Z;Camarón;George Guzman;2024-08-28 06:39:26.853;2024-08-28
2024-08-28T06:49:11.274Z;Un Dia Bonito (Edited Version);Eddie Palmieri;2024-08-28 06:49:11.274;2024-08-28
2024-08-28T06:53:11.319Z;Cuban Fantasy;Tito Puente & His Orchestra;2024-08-28 06:53:11.319;2024-08-28
2024-08-28T12:36:51.114Z;Un Día Es un Día;Statuas d sal;2024-08-28 12:36:51.114;2024-08-28
2024-08-28T12:40:19.091Z;Débora;Statuas d sal;2024-08-28 12:40:19.091;2024-08-28
2024-08-28T12:44:31.022Z;La Inocencia No Es Excusa;Statuas d sal;2024-08-28 12:44:31.022;2024-08-28
2024-08-28T12:54:08.844Z;Un Día Es un Día;Statuas d sal;2024-08-28 12:54:08.844;2024-08-28
2024-08-28T13:08:48.099Z;Hoy Por Hoy;Statuas d sal;2024-08-28 13:08:48.099;2024-08-28
2024-08-28T13:12:57.054Z;Como un Gato Mojado;Statuas d sal;2024-08-28 13:12:57.054;2024-08-28
2024-08-28T13:18:13.074Z;Mentiras (En Vivo);Statuas d sal;2024-08-28 13:18:13.074;2024-08-28
2024-08-28T13:23:27.032Z;Como en las Películas;Statuas d sal;2024-08-28 13:23:27.032;2024-08-28
2024-08-28T13:27:38.041Z;Puntos Suspensivos;Statuas d sal;2024-08-28 13:27:38.041;2024-08-28
2024-08-28T13:40:10.278Z;Imbecil;Statuas d sal;2024-08-28 13:40:10.278;2024-08-28
2024-08-28T14:03:22.754Z;Rockin’ in Rhythm;The Solomon Douglas Swingtet;2024-08-28 14:03:22.754;2024-08-28
2024-08-28T14:06:25.455Z;Black Coffee;Le Dancing Pepa Swing Band;2024-08-28 14:06:25.455;2024-08-28
2024-08-28T14:07:56.965Z;Doxy;Phil Woods;2024-08-28 14:07:56.965;2024-08-28
