played_at;track.name;name;played;day
2024-03-19T08:40:40.080Z;Muitaki ihmisii;Vesala;2024-03-19 08:40:40.08;2024-03-19
2024-03-19T08:44:42.144Z;Rakastunu Gangstaa - Lotto Remix;DAVI;2024-03-19 08:44:42.144;2024-03-19
2024-03-19T08:47:51.009Z;Jokaiselle jotakin;Ruger Hauer;2024-03-19 08:47:51.009;2024-03-19
2024-03-19T08:51:08.076Z;Mic Mac;Käärijä;2024-03-19 08:51:08.076;2024-03-19
2024-03-19T08:53:10.059Z;Amatimies;JVG;2024-03-19 08:53:10.059;2024-03-19
2024-03-19T08:55:53.550Z;Valonpisaroita - Vain Elämää Kausi 9;Pyhimys;2024-03-19 08:55:53.55;2024-03-19
2024-03-19T08:58:35.099Z;Sinä Lähdit Pois;Ultra Bra;2024-03-19 08:58:35.099;2024-03-19
2024-03-19T09:01:01.049Z;Kävi Miten Kävi;Isac Elliot;2024-03-19 09:01:01.049;2024-03-19
2024-03-19T09:04:09.509Z;Joku muu - boi95 Remix;emma & matilda;2024-03-19 09:04:09.509;2024-03-19
2024-03-19T09:07:31.546Z;Sä jätät jäljen;Paperi T;2024-03-19 09:07:31.546;2024-03-19
2024-03-19T09:10:16.525Z;Edelleen sua;KUUMAA;2024-03-19 09:10:16.525;2024-03-19
2024-03-19T09:13:51.028Z;WTF?;Pyhimys;2024-03-19 09:13:51.028;2024-03-19
2024-03-19T09:16:55.046Z;Uppoova Laiva;AHTI;2024-03-19 09:16:55.046;2024-03-19
2024-03-19T09:21:10.453Z;Mennyt mies;J. Karjalainen;2024-03-19 09:21:10.453;2024-03-19
2024-03-19T09:22:52.040Z;Cha Cha Cha - Reggae Mix;Käärijä;2024-03-19 09:22:52.04;2024-03-19
2024-03-19T12:07:24.099Z;Soleil;Roméo Elvis;2024-03-19 12:07:24.099;2024-03-19
2024-03-19T12:17:48.043Z;I Wish I Had A Watermelon;Willie Colón;2024-03-19 12:17:48.043;2024-03-19
2024-03-19T12:29:29.085Z;Eso Se Baila Así;Willie Colón;2024-03-19 12:29:29.085;2024-03-19
2024-03-19T12:35:54.292Z;Havana;Willie Colón;2024-03-19 12:35:54.292;2024-03-19
2024-03-19T12:40:03.070Z;Guajira Ven;Willie Colón;2024-03-19 12:40:03.07;2024-03-19
2024-03-19T12:43:29.056Z;La Travesia;Juan Luis Guerra 4.40;2024-03-19 12:43:29.056;2024-03-19
2024-03-19T12:48:14.609Z;Soledad;La-33;2024-03-19 12:48:14.609;2024-03-19
2024-03-19T12:53:18.960Z;Take The \A\ Train;Oscar Peterson;2024-03-19 12:53:18.96;2024-03-19
2024-03-19T13:22:28.676Z;In The Heights;Lin-Manuel Miranda;2024-03-19 13:22:28.676;2024-03-19
2024-03-19T13:24:49.737Z;Benny's Dispatch;Leslie Grace;2024-03-19 13:24:49.737;2024-03-19
2024-03-19T13:28:56.044Z;Breathe (feat. Rubén Blades and Doreen Montalvo);Leslie Grace;2024-03-19 13:28:56.044;2024-03-19
2024-03-19T13:31:20.066Z;No Me Diga;Daphne Rubin-Vega;2024-03-19 13:31:20.066;2024-03-19
2024-03-19T13:34:58.881Z;It Won't Be Long Now;Melissa Barrera;2024-03-19 13:34:58.881;2024-03-19
2024-03-19T13:40:45.025Z;96,000;Corey Hawkins;2024-03-19 13:40:45.025;2024-03-19
2024-03-19T13:42:27.011Z;Piragua;Lin-Manuel Miranda;2024-03-19 13:42:27.011;2024-03-19
2024-03-19T13:47:50.905Z;When You're Home;Leslie Grace;2024-03-19 13:47:50.905;2024-03-19
2024-03-19T13:52:39.261Z;The Club;Melissa Barrera;2024-03-19 13:52:39.261;2024-03-19
2024-03-19T13:55:59.990Z;Blackout;Corey Hawkins;2024-03-19 13:55:59.99;2024-03-19
2024-03-19T13:59:56.031Z;Baris;Mohama Saz;2024-03-19 13:59:56.031;2024-03-19
2024-03-19T14:04:34.285Z;Amulatu;Mohama Saz;2024-03-19 14:04:34.285;2024-03-19
2024-03-19T14:09:58.107Z;Ursus;Mohama Saz;2024-03-19 14:09:58.107;2024-03-19
2024-03-19T14:35:52.771Z;Every Night;Moriarty;2024-03-19 14:35:52.771;2024-03-19
2024-03-19T14:45:20.293Z;Ain't Got No / I Got Life (From the Broadway Musical, \Hair\) - (Groovefinder Remix);Nina Simone;2024-03-19 14:45:20.293;2024-03-19
