"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-27T06:46:36.227Z";"La taberna del Buda";"40A11dg6RXzfDrwMrw5sED";"Café Quijano";"2ECP3nWC88LaFz4oQzTo3Z";;;"2026-08-27 06:46:36.227";"2026-08-27"
"2026-08-27T07:15:14.255Z";"Me acordé de ti";"0HYj1k4x1awDQLNZW96MYA";"Fito y Fitipaldis";"1tZ99AnqyjgrmPwLfGU5eo";;;"2026-08-27 07:15:14.255";"2026-08-27"
"2026-08-27T07:28:24.086Z";"Moriría por vos";"2Ec0VmnItt52GPU6A9Vya3";"Amaral";"4OkeTQCk0fvX6VBYpOOxDi";;;"2026-08-27 07:28:24.086";"2026-08-27"
"2026-08-27T10:56:05.057Z";"Cafeliko";"0rAeNKbIk1PPyUfqwJxWCZ";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-08-27 10:56:05.057";"2026-08-27"
"2026-08-27T11:00:32.345Z";"El aire de la calle";"2PaETSKl3w3IdtLIbDnQXJ";"Los Delinqüentes";"38LYyZ9hZEEQeEfeYoydqd";;;"2026-08-27 11:00:32.345";"2026-08-27"
"2026-08-27T11:03:41.659Z";"Fatal";"6I8thLNz0QxMK0pklaL6Av";"Alizzz";"23herDudxPBB3S81GB5uG3";"Little Jesus";"6WClHFPfAgbFQRBLMTjLqH";"2026-08-27 11:03:41.659";"2026-08-27"
"2026-08-27T11:07:16.310Z";"Mirando al techo";"35GXIb8Bgfro3dELpItLPc";"Alizzz";"23herDudxPBB3S81GB5uG3";;;"2026-08-27 11:07:16.31";"2026-08-27"
"2026-08-27T11:09:54.522Z";"2+1";"0uB9gsssuj6l3XLi25ADYl";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";;;"2026-08-27 11:09:54.522";"2026-08-27"
"2026-08-27T11:15:33.325Z";"lamento de una supernova";"2nCKy4vv2pFBOoY25jcDQA";"Ralphie Choo";"5qjnPRE33rMgYAxIjGUrI7";;;"2026-08-27 11:15:33.325";"2026-08-27"
"2026-08-27T13:34:07.353Z";"Haloo";"1iBB1eaWLm2B70LqUCdMZi";"PMMP";"6LUnsRyqOZdHGTZqMlWVV2";"KUUMAA";"3YC5DVJDjyazvB8hxJSybr";"2026-08-27 13:34:07.353";"2026-08-27"
"2026-08-27T14:39:10.366Z";"Sin documentos";"1vQLxsVTfKSUwbSsZ5MkYX";"Bunbury";"4uqzzJg3ww5eH7IgGV7DMT";"Andrés Calamaro";"3tAICgiSR5PfYY4B8qsoAU";"2026-08-27 14:39:10.366";"2026-08-27"
"2026-08-27T14:44:12.200Z";"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)";"1xuYajTJZh8zZrPRmUaagf";"Calle 13";"0yNSzH5nZmHzeE2xn6Xshb";"Totó La Momposina|Susana Baca|Maria Rita";"26BL0aeVS96sje8JfCNfUk|1DiaZsjdOzFCdk7Dw9KIs0|1C8UBSZs5rOPfxuxTMS6OI";"2026-08-27 14:44:12.2";"2026-08-27"
"2026-08-27T14:46:59.304Z";"Soy Una Nube";"6CfaocK9mmpKr4NqaQLjBM";"Elia y Elizabeth";"6R6PqKFwzVPIePSH8BCKvf";;;"2026-08-27 14:46:59.304";"2026-08-27"
"2026-08-27T21:07:27.655Z";"Ruido";"65pIcnGy8Bgu1ONUmqNpV8";"Fuel Fandango";"1MbqzxZvHtdClX1cBKU2OG";"Amadou & Mariam";"3KH7WsR2JZQ94Ik8SyabU6";"2026-08-27 21:07:27.655";"2026-08-27"
"2026-08-27T21:10:58.358Z";"Ruido";"65pIcnGy8Bgu1ONUmqNpV8";"Fuel Fandango";"1MbqzxZvHtdClX1cBKU2OG";"Amadou & Mariam";"3KH7WsR2JZQ94Ik8SyabU6";"2026-08-27 21:10:58.358";"2026-08-27"
"2026-08-27T21:15:47.848Z";"Sin documentos";"1vQLxsVTfKSUwbSsZ5MkYX";"Bunbury";"4uqzzJg3ww5eH7IgGV7DMT";"Andrés Calamaro";"3tAICgiSR5PfYY4B8qsoAU";"2026-08-27 21:15:47.848";"2026-08-27"
"2026-08-27T21:19:39.121Z";"Cold Cold Man";"6RKGBcDtgzXx21zUjpeu6F";"Saint Motel";"1dWEYMPtNmvSVaDNLgB6NV";;;"2026-08-27 21:19:39.121";"2026-08-27"
"2026-08-27T21:22:54.162Z";"Pretty Please";"6DXZiYUbrYgrVIhfX3U9Z2";"Dua Lipa";"6M2wZ9GZgrQXHCFfjv46we";;;"2026-08-27 21:22:54.162";"2026-08-27"
"2026-08-27T21:26:08.283Z";"Lonely Boy - 2021 Remaster";"6OQWPkRPWVMzTQsHOjIZVD";"The Black Keys";"7mnBLXK823vNxN3UWB7Gfz";;;"2026-08-27 21:26:08.283";"2026-08-27"
"2026-08-27T21:29:45.836Z";"Nothing Breaks Like a Heart (feat. Miley Cyrus)";"02dRkCEc8Q5ch4TTcnLxOn";"Mark Ronson";"3hv9jJF3adDNsBSIQDqcjp";"Miley Cyrus";"5YGY8feqx7naU7z4HrwZM6";"2026-08-27 21:29:45.836";"2026-08-27"
