"played_at";"track.name";"name";"played";"day"
"2026-05-31T06:54:06.524Z";"Aunque no sea conmigo";"Bunbury";"2026-05-31 06:54:06.524";"2026-05-31"
"2026-05-31T09:55:47.247Z";"Afuera";"Caifanes";"2026-05-31 09:55:47.247";"2026-05-31"
"2026-05-31T10:01:27.099Z";"Debo Partirme en Dos";"Silvio Rodríguez";"2026-05-31 10:01:27.099";"2026-05-31"
"2026-05-31T10:05:55.869Z";"Vuelvo Para Vivir";"Illapu";"2026-05-31 10:05:55.869";"2026-05-31"
"2026-05-31T11:43:58.848Z";"Sexo, Violencia y Llantas";"ROSALÍA";"2026-05-31 11:43:58.848";"2026-05-31"
"2026-05-31T11:48:06.100Z";"Reliquia";"ROSALÍA";"2026-05-31 11:48:06.1";"2026-05-31"
"2026-05-31T12:12:11.645Z";"Divinize";"ROSALÍA";"2026-05-31 12:12:11.645";"2026-05-31"
"2026-05-31T12:26:00.514Z";"Porcelana";"ROSALÍA";"2026-05-31 12:26:00.514";"2026-05-31"
"2026-05-31T13:21:50.448Z";"Divinize";"ROSALÍA";"2026-05-31 13:21:50.448";"2026-05-31"
"2026-05-31T14:18:23.684Z";"Bouncin' with Bumpus";"Jonathan Stout and his Campus Five";"2026-05-31 14:18:23.684";"2026-05-31"
"2026-05-31T14:21:21.155Z";"Bouncin' with Bumpus";"Jonathan Stout and his Campus Five";"2026-05-31 14:21:21.155";"2026-05-31"
"2026-05-31T17:39:25.948Z";"Shoo Fly Pie";"Jonathan Stout and his Campus Five";"2026-05-31 17:39:25.948";"2026-05-31"
"2026-05-31T20:07:41.676Z";"Mio Cristo Piange Diamanti";"ROSALÍA";"2026-05-31 20:07:41.676";"2026-05-31"
"2026-05-31T20:10:40.578Z";"Berghain";"ROSALÍA";"2026-05-31 20:10:40.578";"2026-05-31"
"2026-05-31T20:13:56.109Z";"La Perla";"ROSALÍA";"2026-05-31 20:13:56.109";"2026-05-31"
"2026-05-31T20:16:16.459Z";"Mundo Nuevo";"ROSALÍA";"2026-05-31 20:16:16.459";"2026-05-31"
"2026-05-31T20:18:00.851Z";"De Madrugá";"ROSALÍA";"2026-05-31 20:18:00.851";"2026-05-31"
"2026-05-31T20:20:11.392Z";"Dios Es Un Stalker";"ROSALÍA";"2026-05-31 20:20:11.392";"2026-05-31"
"2026-05-31T20:24:29.894Z";"La Yugular";"ROSALÍA";"2026-05-31 20:24:29.894";"2026-05-31"
"2026-05-31T20:27:12.410Z";"Sauvignon Blanc";"ROSALÍA";"2026-05-31 20:27:12.41";"2026-05-31"
"2026-05-31T20:31:24.476Z";"La Rumba Del Perdón";"ROSALÍA";"2026-05-31 20:31:24.476";"2026-05-31"
"2026-05-31T20:35:09.845Z";"Memória";"ROSALÍA";"2026-05-31 20:35:09.845";"2026-05-31"
"2026-05-31T20:38:24.631Z";"Magnolias";"ROSALÍA";"2026-05-31 20:38:24.631";"2026-05-31"
"2026-05-31T20:57:16.954Z";"LA COMBI VERSACE";"ROSALÍA";"2026-05-31 20:57:16.954";"2026-05-31"
"2026-05-31T21:00:38.601Z";"SAKURA";"ROSALÍA";"2026-05-31 21:00:38.601";"2026-05-31"
"2026-05-31T21:03:15.891Z";"DESPECHÁ";"ROSALÍA";"2026-05-31 21:03:15.891";"2026-05-31"
"2026-05-31T21:05:37.525Z";"Johnny Glamour";"rusowsky";"2026-05-31 21:05:37.525";"2026-05-31"
"2026-05-31T21:10:39.104Z";"Porque llorax blanca niña";"Rita Payés";"2026-05-31 21:10:39.104";"2026-05-31"
"2026-05-31T21:14:00.045Z";"Barrio - A COLORS ENCORE";"YEИDRY";"2026-05-31 21:14:00.045";"2026-05-31"
"2026-05-31T21:17:07.629Z";"Ingobernable";"C. Tangana";"2026-05-31 21:17:07.629";"2026-05-31"
"2026-05-31T21:20:11.845Z";"NUEVAYoL";"Bad Bunny";"2026-05-31 21:20:11.845";"2026-05-31"
"2026-05-31T21:29:49.290Z";"Viimeinen tanssi";"Behm";"2026-05-31 21:29:49.29";"2026-05-31"
"2026-05-31T21:33:17.261Z";"Ota varovasti";"Vesta";"2026-05-31 21:33:17.261";"2026-05-31"
"2026-05-31T21:37:35.162Z";"Ollaanko tämä kesä näin?";"Olavi Uusivirta";"2026-05-31 21:37:35.162";"2026-05-31"
"2026-05-31T21:41:04.761Z";"Timanttei";"Mirella";"2026-05-31 21:41:04.761";"2026-05-31"
"2026-05-31T21:44:48.794Z";"Kohtalon oma";"Chisu";"2026-05-31 21:44:48.794";"2026-05-31"
"2026-05-31T21:44:59.728Z";"Frida";"Behm";"2026-05-31 21:44:59.728";"2026-05-31"
"2026-05-31T21:48:03.792Z";"Frida";"Behm";"2026-05-31 21:48:03.792";"2026-05-31"
"2026-05-31T21:51:48.229Z";"Syntisten pöytä";"Erika Vikman";"2026-05-31 21:51:48.229";"2026-05-31"
"2026-05-31T21:54:50.701Z";"Ylivoimainen";"KUUMAA";"2026-05-31 21:54:50.701";"2026-05-31"
"2026-05-31T21:57:58.254Z";"Keväinen valo";"emma & matilda";"2026-05-31 21:57:58.254";"2026-05-31"
